Time (ms); Pri Amplitude (mm)
176342;116.0363
176433;116.0595
176520;116.0119
176604;116.133
176692;116.1244
176783;116.0727
176869;115.9697
176952;115.9096
177045;115.9153
177124;116.0234
177209;115.9305
177303;115.9929
177397;116.0729
177473;116.1403
177558;116.1514
177655;116.3413
177739;116.4362
177820;116.4253
177907;116.5622
177996;116.6415
178087;116.7176
178171;116.972
178259;117.0615
178345;117.1105
178435;117.1729
178519;117.2457
178608;117.3721
178691;117.5406
178781;117.4859
178875;117.5189
178954;117.4641
179040;117.5154
179125;117.5699
179219;117.5906
179307;117.6277
179390;117.5103
179478;117.5298
179565;117.4761
179655;117.3833
179734;117.2663
179824;117.2615
179910;117.0798
179998;116.9505
180090;116.8288
180180;116.8074
180267;116.7365
180351;116.6389
180436;116.6604
180523;116.5066
180608;116.401
180699;116.274
180783;116.3388
180871;116.3173
180956;116.322
181044;116.2482
181131;116.0098
181226;115.891
181314;115.7511
181391;115.7854
181484;115.8308
181571;115.7664
181659;115.8282
181743;115.857
181836;115.971
181916;115.9462
182001;116.083
182090;116.1438
182174;116.3624
182261;116.3777
182350;116.582
182437;116.6387
182528;116.67
182617;116.7804
182694;116.9642
182786;117.0064
182872;117.1602
182957;117.2895
183045;117.3319
183139;117.4046
183219;117.418
183308;117.3338
183397;117.5156
183481;117.4355
183569;117.504
183654;117.4498
183742;117.4819
183828;117.433
183919;117.3987
184006;117.2541
184088;117.3103
184182;117.2017
184269;117.0172
184349;116.9758
184439;116.9175
184525;116.9239
184621;116.5836
184706;116.797
184791;116.6693
184879;116.6276
184960;116.5484
185044;116.5091
185145;116.4713
185227;116.3063
185311;116.181
185396;116.1432
185482;116.1356
185568;116.0217
185655;115.956
185743;115.8996
185834;115.7724
185924;115.7613
186007;115.7258
186091;115.7053
186175;115.7448
186269;115.7411
186360;115.8954
186443;115.8271
186526;115.8979
186613;116.0219
186702;116.0656
186789;116.1466
186875;116.2462
186963;116.3294
187051;116.3761
187146;116.4191
187226;116.6183
187313;116.6672
187401;116.8499
187487;116.9101
187577;117.006
187668;117.097
187746;117.2766
187834;117.2974
187924;117.2428
188010;117.3154
188094;117.1882
188183;117.4245
188266;117.2972
188364;117.26
188445;117.3503
188532;117.1413
188626;117.1893
188707;117.1337
188793;117.0035
188892;116.8236
188973;116.8072
189054;116.7289
189147;116.7017
189230;116.497
189322;116.4574
189404;116.3132
189487;116.3254
189581;116.162
189666;116.1057
189756;115.8953
189840;115.9432
189927;115.9853
190014;115.9775
190101;115.8456
190187;116.0843
190273;115.9514
190362;115.9802
190448;116.0327
190534;116.0572
190630;116.1065
190712;116.1602
190801;116.2021
190886;116.4315
190970;116.5179
191059;116.6533
191153;116.7949
191241;116.8118
191324;116.9688
191409;117.1055
191494;117.0598
191582;117.0868
191670;117.1958
191762;117.2489
191846;117.2886
191931;117.2024
192020;117.2998
192109;117.1841
192191;117.2699
192278;117.2095
192369;117.1296
192454;116.9146
192538;116.8661
192627;116.789
192723;116.783
192799;116.5235
192888;116.556
192975;116.4033
193064;116.1705
193151;116.1782
193239;116.1625
193325;115.986
193414;115.9283
193497;115.9196
193586;115.8507
193670;115.8022
193758;115.7199
193847;115.8155
193933;115.8201
194025;115.8122
194106;115.8563
194194;115.7578
194277;115.8068
194365;115.9705
194454;116.0955
194551;116.081
194634;116.2925
194717;116.3793
194797;116.4261
194890;116.6516
194976;116.7742
195064;116.7575
195158;116.7827
195239;116.8662
195328;117.0464
195410;117.1187
195499;117.1526
195584;117.2672
195674;117.3138
195768;117.2581
195853;117.2047
195937;117.1871
196020;117.0432
196109;117.0118
196196;116.9759
196286;116.9604
196368;116.7804
196455;116.7607
196544;116.6679
196631;116.4918
196732;116.4313
196806;116.3425
196895;116.2171
196977;116.0354
197072;115.9948
197153;116.0269
197238;115.8621
197331;115.7817
197414;115.857
197501;115.8378
197588;115.7828
197678;115.8784
197767;115.8261
197853;115.8018
197935;115.8622
198023;116.0638
198115;116.1382
198202;116.1081
198283;116.3757
198373;116.337
198456;116.483
198550;116.6602
198632;116.6464
198719;116.6434
198811;116.8077
198895;116.8891
198984;116.9287
199066;116.9483
199163;117.13
199252;117.0536
199331;117.1089
199418;117.1074
199502;116.9899
199588;116.7731
199680;116.7805
199765;116.6229
199854;116.6847
199938;116.5073
200023;116.4888
200113;116.298
200200;116.2946
200290;116.1934
200377;116.149
200459;116.0125
200546;115.8799
200635;115.8844
200724;115.871
200821;115.7593
200903;115.7998
200982;115.788
201072;115.7189
201161;115.7392
201247;115.7193
201337;115.7508
201419;115.64
201504;115.6656
201592;115.7856
201676;115.9881
201768;115.8894
201852;116.065
201942;116.1458
202028;116.3
202113;116.3653
202197;116.5137
202290;116.5265
202375;116.6098
202466;116.6556
202552;116.8737
202644;116.9093
202730;116.9705
202810;117.0689
202896;117.0657
202985;117.0679
203081;117.089
203159;116.938
203247;116.7624
203336;116.6557
203419;116.6491
203506;116.5414
203596;116.3492
203681;116.3497
203766;116.2531
203854;116.2394
203945;116.1165
204038;116.0904
204119;115.9915
204203;115.7995
204301;115.806
204384;115.8411
204466;115.8178
204558;115.7142
204639;115.7146
204732;115.67
204811;115.7639
204900;115.7364
204998;115.6305
205081;115.5942
205163;115.5806
205246;115.6325
205332;115.7813
205424;115.7291
205512;115.8898
205595;115.8824
205683;116.0689
205770;116.1764
205864;116.2254
205949;116.1726
206037;116.2122
206118;116.3561
206219;116.4791
206292;116.4832
206382;116.5193
206472;116.668
206555;116.7772
206641;116.785
206730;116.856
206813;116.8197
206900;116.8355
206986;116.9097
207074;116.8907
207159;116.949
207251;116.9663
207340;116.9852
207429;116.9692
207513;116.9715
207602;116.9107
207685;116.8787
207770;116.6936
207859;116.608
207950;116.5651
208036;116.5389
208127;116.3143
208212;116.2942
208294;116.2178
208382;116.1626
208467;116.0439
208557;116.0042
208641;115.844
208731;115.7826
208819;115.6863
208902;115.7691
208996;115.7438
209078;115.6164
209171;115.6866
209250;115.6627
209338;115.5526
209427;115.5448
209520;115.4835
209599;115.3976
209687;115.4405
209774;115.4745
209862;115.6447
209953;115.5953
210038;115.7677
210134;115.8239
210210;115.9228
210301;116.0712
210386;116.1503
210472;116.1465
210560;116.2619
210646;116.3169
210730;116.4942
210824;116.6059
210906;116.7401
210993;116.8737
211087;116.9714
211167;117.0981
211254;117.1162
211341;117.0277
211431;117.0031
211518;117.0385
211606;117.1298
211690;117.0611
211769;116.9895
211861;116.9717
211953;116.9125
212036;116.8094
212123;116.7595
212215;116.6517
212301;116.3274
212386;116.373
212482;116.2915
212563;116.2819
212645;116.028
212736;116.0318
212823;115.9725
212913;115.9255
212996;115.8748
213082;115.7839
213175;115.7119
213258;115.5668
213344;115.5231
213436;115.6834
213517;115.6874
213602;115.6945
213699;115.8446
213778;115.8439
213867;115.872
213950;116.0244
214039;116.0487
214124;116.1601
214216;116.1965
214300;116.3237
214395;116.4261
214474;116.5275
214561;116.7388
214647;116.8217
214744;116.996
214823;117.0487
214918;117.0473
215002;116.9929
215084;116.9365
215175;116.9766
215263;116.9627
215347;116.9911
215433;116.7755
215520;116.7829
215608;116.6532
215692;116.5721
215780;116.4186
215871;116.3767
215963;116.2048
216048;116.1393
216131;116.0823
216214;116.1281
216301;115.9259
216391;115.8752
216479;115.813
216565;115.6963
216656;115.6496
216739;115.6969
216827;115.6988
216921;115.6381
216999;115.7299
217089;115.8131
217174;115.9813
217269;115.9512
217356;116.1123
217437;116.2004
217521;116.2729
217616;116.3958
217699;116.4732
217783;116.5747
217867;116.5886
217964;116.7197
218046;116.8426
218132;116.8869
218222;116.9836
218304;116.9866
218392;116.9719
218484;116.9794
218565;116.9746
218661;116.8583
218742;116.67
218832;116.6841
218913;116.6638
219009;116.6241
219087;116.3511
219174;116.3037
219263;116.2589
219352;116.0982
219440;116.0434
219530;115.9287
219608;115.8487
219696;115.718
219785;115.7605
219874;115.7492
219963;115.6581
220052;115.6949
220132;115.5835
220222;115.5428
220307;115.6404
220392;115.6914
220486;115.7822
220573;115.6711
220655;115.7525
220743;115.9266
220832;115.9643
220915;115.9823
221005;116.2682
221092;116.2717
221178;116.4096
221265;116.5917
221352;116.6329
221437;116.6695
221530;116.7734
221615;116.7836
221707;117.0181
221788;117.0525
221873;117.1251
221964;117.2887
222053;117.2427
222142;117.2044
222229;117.1818
222313;117.1386
222396;117.109
222484;117.0541
222566;117.1245
222659;117.0092
222742;116.8964
222833;116.8236
222918;116.729
223006;116.5989
223092;116.5427
223181;116.4659
223267;116.1975
223352;116.2034
223443;116.1657
223529;116.2167
223614;115.9407
223705;115.9188
223799;115.8157
223885;115.7374
223967;115.7261
224058;115.8529
224139;115.8047
224223;115.7959
224312;115.8648
224401;115.9953
224485;116.0918
224576;116.1429
224657;116.394
224747;116.3654
224832;116.5259
224922;116.6726
225007;116.7562
225094;116.6744
225189;116.8537
225269;116.8764
225353;116.9049
225445;116.7688
225537;116.9158
225617;116.8447
225710;116.8075
225792;116.7133
225877;116.6085
225968;116.4546
226053;116.3418
226138;116.2242
226226;116.2539
226313;116.0907
226399;115.9085
226488;115.8831
226574;115.8463
226672;115.7763
226746;115.7492
226837;115.6981
226927;115.6122
227010;115.5857
227101;115.5523
227188;115.6786
227276;115.4917
227356;115.6937
227448;115.7661
227537;115.8128
227619;115.9104
227714;116.017
227796;116.0644
227883;116.2087
227970;116.2418
228059;116.4359
228142;116.5271
228228;116.6306
228319;116.7049
228407;116.8654
228495;116.8448
228584;117.0248
228666;116.8583
228764;116.8681
228836;116.8993
228930;116.9059
229011;116.7527
229099;116.6498
229187;116.6127
229284;116.5019
229368;116.4557
229451;116.3909
229541;116.2642
229628;115.9664
229712;115.9805
229800;116.0216
229886;115.9328
229972;115.8108
230058;115.7762
230141;115.6768
230230;115.6444
230317;115.5875
230403;115.5803
230494;115.51
230578;115.4472
230669;115.4882
230754;115.6885
230840;115.6178
230934;115.7938
231016;115.8731
231107;116.0219
231187;116.0711
231277;116.161
231363;116.1915
231450;116.2419
231538;116.4423
231626;116.537
231710;116.6167
231803;116.7425
231889;116.9182
231973;116.9598
232062;117.077
232146;117.0305
232236;116.9814
232323;116.926
232410;116.9614
232497;117.0245
232579;117.0579
232670;116.9527
232756;116.8889
232845;116.8556
232939;116.7771
233023;116.7004
233116;116.6114
233190;116.3283
233276;116.2674
233367;116.2823
233451;116.1862
233540;116.012
233626;115.9339
233720;115.8555
233804;115.7929
233895;115.7259
233972;115.7099
234064;115.5855
234151;115.4716
234236;115.4709
234323;115.569
234410;115.3796
234495;115.5469
234580;115.3429
234671;115.4788
234755;115.5243
234851;115.6264
234938;115.7456
235020;115.6731
235105;115.7673
235193;115.8642
235278;116.0505
235372;116.1089
235454;116.3048
235538;116.2855
235629;116.3967
235718;116.5494
235803;116.6087
235889;116.6568
235977;116.7293
236062;116.8631
236151;116.9534
236241;116.9966
236324;117.1049
236408;117.1724
236500;117.1065
236583;117.255
236675;117.1229
236760;117.0336
236851;116.9835
236933;117.0369
237022;117.0389
237107;116.9074
237199;116.8494
237282;116.8026
237370;116.699
237454;116.5765
237552;116.4599
237638;116.2767
237721;116.133
237804;116.0215
237891;116.073
237983;115.9378
238065;115.848
238153;115.8167
238242;115.7699
238327;115.7509
238417;115.7029
238500;115.6214
238587;115.5116
238674;115.4091
238767;115.4816
238850;115.4983
238933;115.3885
239027;115.6033
239112;115.5918
239195;115.6723
239283;115.7491
239371;115.7844
239459;115.7974
239547;115.8697
239637;116.0644
239719;116.1904
239810;116.1956
239899;116.3248
239979;116.4803
240066;116.5514
240156;116.6209
240243;116.63
240328;116.711
240416;116.8639
240504;116.8777
240591;117.0275
240680;117.1232
240770;117.1057
240852;117.1509
240939;117.1484
241017;117.1267
241110;117.1102
241203;117.0398
241285;116.9045
241378;116.9222
241461;116.911
241547;116.82
241638;116.7136
241726;116.6229
241815;116.5192
241893;116.4304
241987;116.4549
242069;116.2609
242158;116.0608
242247;115.9502
242331;115.982
242424;115.9323
242507;115.7509
242591;115.7325
242686;115.7275
242768;115.6596
242855;115.5938
242940;115.5315
243034;115.4408
243112;115.3948
243201;115.4354
243291;115.5412
243371;115.4058
243456;115.6321
243553;115.5903
243640;115.6989
243721;115.7225
243817;115.7669
243897;115.7282
243992;115.8673
244080;116.0025
244155;116.0768
244248;116.1316
244332;116.3853
244429;116.4373
244509;116.526
244597;116.7102
244686;116.7173
244766;116.7434
244856;116.8432
244939;116.8947
245038;117.0928
245125;117.1651
245203;117.2022
245301;117.2889
245378;117.2714
245462;117.2538
245552;117.2101
245639;117.1423
245725;117.0179
245812;117.0623
245900;117.0403
245986;116.9123
246073;116.8282
246167;116.7872
246251;116.6929
246336;116.564
246423;116.4589
246512;116.3408
246598;116.1544
246683;116.0565
246770;116.077
246861;116.0674
246944;115.799
247030;115.7671
247117;115.7245
247207;115.6907
247296;115.5627
247382;115.5278
247466;115.546
247553;115.3943
247646;115.424
247729;115.5548
247813;115.4044
247904;115.3878
247989;115.4233
248088;115.4272
248165;115.5037
248249;115.5969
248337;115.6065
248423;115.6712
248511;115.7045
248608;115.8765
248687;115.9227
248770;116.0246
248857;116.2424
248949;116.2629
249034;116.4147
249125;116.5189
249209;116.5772
249301;116.5513
249389;116.6878
249470;116.7591
249556;116.7709
249646;116.9444
249731;117.0563
249818;117.0357
249908;117.087
249991;117.0014
250081;116.9615
250166;116.8416
250252;116.8268
250340;116.8966
250424;116.8874
250522;116.6474
250601;116.5385
250686;116.5247
250772;116.3687
250861;116.283
250948;116.283
251037;115.9736
251131;115.9372
251212;115.9371
251301;115.8914
251387;115.7046
251475;115.7376
251557;115.6941
251647;115.7364
251736;115.5761
251817;115.5595
251906;115.4609
251993;115.4465
252084;115.4432
252166;115.5539
252258;115.3229
252345;115.5051
252432;115.4271
252517;115.4472
252603;115.4737
252691;115.5409
252776;115.511
252866;115.5281
252953;115.6928
253044;115.841
253130;115.8521
253208;116.058
253298;116.0892
253384;116.2683
253481;116.4473
253563;116.5004
253648;116.4237
253732;116.5402
253819;116.6754
253907;116.7486
254002;116.8524
254083;117.0139
254167;116.9661
254258;117.0855
254348;117.2043
254433;117.1556
254518;117.088
254603;117.0151
254690;117.096
254779;117.1579
254875;117.1239
254952;117.1592
255045;117.0594
255134;117.0623
255212;117.0068
255302;116.9398
255385;116.6777
255474;116.6444
255569;116.5894
255643;116.5981
255738;116.3589
255822;116.3897
255910;116.3073
255998;116.2147
256085;116.1229
256173;115.9823
256258;115.8489
256345;115.691
256431;115.7093
256517;115.801
256608;115.6245
256703;115.5341
256780;115.5331
256873;115.5187
256960;115.4362
257048;115.4898
257128;115.4848
257225;115.3835
257307;115.3601
257391;115.4876
257480;115.595
257562;115.5321
257649;115.7399
257736;115.7528
257826;115.8727
257912;115.9443
257999;116.0189
258086;116.0119
258174;116.1508
258266;116.2567
258349;116.3993
258436;116.455
258529;116.6262
258608;116.6759
258695;116.7914
258788;116.8851
258868;116.8892
258960;116.8592
259047;116.9583
259131;116.9953
259221;117.0386
259307;117.0362
259392;117.0961
259487;117.0957
259565;117.0589
259659;117.0259
259742;116.9531
259828;116.6957
259917;116.6018
260003;116.5695
260089;116.591
260179;116.4407
260263;116.3386
260351;116.1962
260437;116.1473
260527;116.0427
260606;115.9206
260699;115.8624
260783;115.6465
260873;115.581
260965;115.659
261049;115.6118
261135;115.5128
261218;115.5797
261307;115.4792
261396;115.4008
261483;115.6096
261573;115.5706
261660;115.5538
261744;115.6434
261830;115.7124
261923;115.8208
262005;115.8507
262091;116.0547
262177;116.0295
262263;116.0702
262349;116.1995
262444;116.2746
262523;116.2445
262612;116.3611
262701;116.5757
262789;116.5437
262877;116.6543
262965;116.7388
263054;116.8571
263135;116.9664
263226;117.0944
263320;117.1124
263400;117.0715
263485;117.0341
263569;117.1178
263657;117.1134
263744;117.1236
263832;117.1608
263919;117.122
264006;117.0626
264095;116.9856
264179;116.9996
264268;116.6448
264353;116.6114
264444;116.6025
264528;116.5453
264620;116.3053
264709;116.3184
264785;116.189
264883;116.0337
264964;115.9688
265051;115.8975
265136;115.6867
265234;115.6374
265317;115.5925
265396;115.6285
265486;115.4856
265570;115.529
265661;115.6043
265752;115.4836
265835;115.4579
265920;115.5094
266008;115.5856
266094;115.4883
266208;115.5418
266272;115.7397
266356;115.8348
266443;115.8909
266531;116.0878
266616;116.18
266703;116.2278
266792;116.3903
266877;116.4515
266967;116.4712
267057;116.5442
267140;116.7293
267225;116.8144
267315;116.9042
267408;116.9667
267485;117.1529
267574;117.1902
267660;117.1768
267747;117.0771
267836;117.0205
267922;117.0035
268004;117.0976
268097;117.1078
268184;116.9215
268272;116.963
268369;116.719
268446;116.6131
268537;116.5037
268624;116.4172
268714;116.3095
268794;116.0548
268881;116.0397
268968;116.0205
269052;115.9035
269146;115.7602
269236;115.7096
269315;115.6288
269413;115.7012
269504;115.5535
269581;115.6012
269669;115.4713
269754;115.4862
269848;115.4949
269926;115.5225
270014;115.3784
270098;115.5552
270184;115.6283
270276;115.6536
270362;115.7432
270453;115.8389
270536;115.7411
270621;115.814
270711;115.9784
270804;116.0605
270881;116.1593
270973;116.3176
271055;116.3999
271144;116.4539
271231;116.5718
271321;116.6485
271404;116.6546
271493;116.7193
271579;116.7564
271666;117.0148
271754;116.9893
271850;117.0711
271930;117.1787
272019;117.1083
272101;117.0285
272187;116.9924
272277;116.8557
272361;116.8562
272452;116.8231
272536;116.8516
272624;116.652
272711;116.6166
272794;116.4968
272885;116.4135
272972;116.3282
273059;116.138
273148;116.1084
273237;115.8207
273321;115.8151
273403;115.7413
273497;115.7486
273586;115.6249
273675;115.6255
273757;115.5365
273850;115.5772
273938;115.6051
274015;115.6424
274104;115.6167
274195;115.6923
274280;115.7225
274366;115.9377
274451;115.9368
274539;116.0628
274628;116.2125
274711;116.2795
274806;116.3862
274887;116.4709
274974;116.5068
275064;116.6058
275152;116.6385
275227;116.9403
275321;116.8255
275409;116.9499
275502;116.9679
275586;116.9106
275672;116.9184
275764;116.9224
275842;116.6979
275930;116.6572
276019;116.6747
276104;116.619
276196;116.5299
276283;116.4559
276370;116.3291
276455;116.2162
276540;116.1589
276630;116.0984
276715;116.0258
276801;115.8408
276892;115.7364
276977;115.7493
277063;115.6376
277152;115.4832
277238;115.5514
277324;115.626
277411;115.6858
277499;115.7458
277590;115.7828
277676;115.8433
277761;115.8219
277844;115.8801
277932;116.0208
278021;116.0512
278106;116.1387
278198;116.3205
278283;116.4154
278372;116.4229
278456;116.6178
278542;116.6139
278639;116.5292
278719;116.6403
278809;116.6475
278893;116.7334
278978;116.6785
279066;116.7548
279158;116.6426
279243;116.6281
279326;116.5913
279413;116.465
279501;116.1677
279588;116.1322
279680;116.0905
279765;116.1108
279852;115.9303
279936;115.9108
280026;115.7636
280110;115.6642
280197;115.7115
280282;115.5742
280374;115.5771
280457;115.4281
280557;115.3475
280634;115.4685
280719;115.594
280805;115.5967
280896;115.7809
280982;115.8556
281067;115.9539
281154;116.0551
281240;116.0569
281329;116.1333
281414;116.2402
281506;116.2432
281587;116.5248
281677;116.5683
281766;116.6534
281849;116.7756
281940;116.7989
282022;116.8381
282114;116.7548
282201;116.6733
282286;116.6299
282381;116.5819
282464;116.5603
282546;116.4931
282628;116.4169
282725;116.2841
282806;116.1399
282893;116.1133
282984;116.0493
283076;115.8578
283155;115.8169
283246;115.7708
283330;115.7409
283419;115.6442
283505;115.6245
283592;115.5139
283680;115.4911
283766;115.4422
283852;115.4465
283938;115.4387
284035;115.3852
284114;115.5609
284204;115.7314
284290;115.7583
284376;115.7589
284463;116.0212
284550;116.0699
284635;116.1359
284727;116.1869
284813;116.3196
284898;116.4127
284983;116.4533
285070;116.6435
285160;116.6985
285248;116.7316
285333;116.8243
285422;116.9025
285506;116.9457
285604;117.0601
285688;116.9482
285772;116.9078
285855;116.9228
285944;116.9654
286027;116.8755
286115;116.9163
286209;116.8696
286293;116.7356
286384;116.6391
286466;116.5182
286552;116.4607
286638;116.1556
286768;116.1116
286868;116.1478
286942;116.0239
286986;115.8667
287074;115.8424
287163;115.7728
287251;115.5941
287335;115.6776
287423;115.58
287509;115.491
287598;115.4518
287683;115.4668
287769;115.6367
287861;115.5767
287949;115.7564
288031;115.7571
288124;115.9572
288216;115.9784
288305;116.0947
288385;116.1327
288465;116.2175
288557;116.2541
288643;116.393
288735;116.4456
288812;116.6274
288907;116.6654
288988;116.7887
289079;116.9448
289166;116.9111
289251;116.9356
289337;116.9359
289425;116.8965
289512;117.0235
289596;116.9435
289685;116.9214
289776;116.9761
289862;116.9009
289951;116.8916
290032;116.8119
290124;116.7309
290214;116.4751
290294;116.4777
290385;116.4464
290471;116.3304
290559;116.1591
290645;116.0205
290732;115.9413
290815;115.8191
290909;115.7664
290990;115.6977
291077;115.5358
291166;115.5223
291256;115.4311
291346;115.5135
291429;115.4236
291515;115.4709
291600;115.5222
291685;115.6052
291774;115.5789
291865;115.7138
291949;115.7716
292034;115.7367
292130;115.8504
292214;116.0632
292299;116.0899
292389;116.1953
292472;116.3641
292560;116.4658
292651;116.52
292730;116.6526
292822;116.619
292905;116.6814
292991;116.695
293078;116.8149
293173;116.8711
293264;116.8868
293343;116.8785
293434;116.8474
293518;116.8425
293606;116.8541
293697;116.7924
293775;116.6326
293870;116.5751
293952;116.6166
294041;116.5473
294124;116.3502
294210;116.179
294298;116.0822
294387;115.9789
294473;115.9322
294563;115.8053
294650;115.7069
294738;115.5647
294820;115.5731
294906;115.5539
294996;115.5159
295077;115.4313
295178;115.3723
295260;115.3781
295346;115.3431
295433;115.4379
295522;115.4564
295602;115.4912
295690;115.6201
295780;115.7765
295864;115.7872
295953;115.8394
296043;115.9974
296131;116.1336
296216;116.1701
296301;116.2789
296387;116.3436
296473;116.3696
296564;116.4976
296651;116.6385
296734;116.6213
296828;116.6579
296912;116.617
296997;116.6028
297092;116.6989
297180;116.6929
297264;116.5914
297346;116.2905
297433;116.2997
297518;116.2212
297607;116.1077
297695;116.0104
297782;115.866
297868;115.7246
297956;115.7007
298044;115.6335
298137;115.5822
298219;115.4374
298307;115.3625
298393;115.3368
298480;115.3956
298563;115.2267
298657;115.3663
298741;115.2964
298835;115.266
298919;115.2815
298998;115.1976
299089;115.2675
299176;115.2203
299262;115.2092
299347;115.4245
299435;115.4238
299520;115.5334
299611;115.6239
299704;115.761
299785;115.8329
299861;115.938
299954;115.9733
300044;116.0782
300139;116.1215
300218;116.3561
300307;116.3553
300398;116.5816
300479;116.6284
300567;116.7313
300650;116.7034
300741;116.822
300834;116.6413
300915;116.5355
301005;116.6027
301091;116.7092
301177;116.6515
301265;116.4028
301352;116.407
301441;116.2593
301523;116.0801
301617;116.0168
301696;115.9409
301785;115.7129
301871;115.6075
301955;115.5666
302046;115.6384
302138;115.4257
302221;115.4775
302312;115.4289
302396;115.3983
302482;115.3782
302570;115.4162
302658;115.3093
302740;115.1835
302830;115.2364
302917;115.411
303004;115.3913
303091;115.4839
303183;115.4849
303276;115.6144
303355;115.7107
303433;115.898
303535;115.8936
303613;115.8828
303700;115.9902
303792;116.1652
303882;116.2773
303964;116.3696
304053;116.5731
304138;116.5739
304224;116.6879
304319;116.7293
304401;116.6828
304490;116.5597
304578;116.5344
304660;116.552
304747;116.6421
304838;116.4141
304922;116.4077
305005;116.2862
305095;116.2666
305181;116.1354
305268;116.0504
305358;115.8621
305443;115.7182
305526;115.7009
305616;115.7535
305703;115.618
305789;115.4393
305875;115.4623
305968;115.3674
306049;115.3984
306140;115.4046
306226;115.369
306319;115.3151
306404;115.3252
306490;115.5322
306576;115.6072
306667;115.6058
306745;115.8473
306833;115.8746
306919;115.9326
307010;116.1212
307098;116.1184
307184;116.1243
307273;116.1769
307363;116.2389
307444;116.5735
307533;116.5048
307624;116.7389
307707;116.7777
307795;116.8528
307881;116.8532
307974;116.8119
308058;116.6163
308147;116.5866
308225;116.7141
308318;116.7124
308405;116.4935
308498;116.413
308578;116.3414
308662;116.1658
308751;116.1172
308840;116.0027
308928;115.9431
309015;115.69
309105;115.6345
309181;115.5312
309271;115.5433
309361;115.4868
309446;115.4506
309530;115.4264
309619;115.3816
309703;115.4731
309799;115.4769
309885;115.3593
309968;115.4821
310058;115.6468
310145;115.7259
310230;115.7014
310317;115.9568
310408;115.9688
310498;116.0819
310582;116.1617
310666;116.2066
310752;116.2409
310839;116.305
310925;116.4401
311014;116.5664
311104;116.574
311191;116.7182
311273;116.4937
311365;116.5421
311450;116.5575
311534;116.4117
311620;116.1679
311709;116.1138
311795;116.139
311883;116.0852
311977;115.8644
312050;115.8307
312143;115.7446
312230;115.6956
312316;115.6461
312405;115.5502
312500;115.4072
312584;115.2788
312666;115.3196
312758;115.4306
312844;115.3571
312925;115.523
313018;115.6249
313100;115.6705
313192;115.7966
313276;115.8567
313365;115.7629
313453;115.8617
313545;115.9642
313625;116.1376
313722;116.1102
313799;116.2509
313884;116.3594
313973;116.4717
314057;116.4161
314145;116.4205
314233;116.2971
314320;116.1952
314411;116.1562
314492;116.1352
314580;116.0704
314668;115.9301
314756;115.9288
314847;115.8164
314937;115.7237
315016;115.6946
315103;115.601
315189;115.3756
315282;115.39
315365;115.3295
315451;115.3553
315537;115.2524
315633;115.495
315717;115.4417
315798;115.5141
315886;115.6253
315980;115.7134
316056;115.7459
316149;115.708
316239;115.7971
316329;116.0347
316410;115.9464
316499;116.141
316582;116.2235
316675;116.3255
316760;116.4593
316843;116.5517
316938;116.4878
317019;116.5361
317105;116.5334
317196;116.6277
317281;116.6838
317370;116.6789
317454;116.6429
317540;116.592
317627;116.6675
317721;116.6819
317805;116.5789
317889;116.2834
317979;116.1942
318064;116.1915
318153;116.1047
318236;115.8831
318323;115.8209
318409;115.6417
318501;115.6466
318592;115.6354
318672;115.5577
318768;115.4644
318847;115.4329
318933;115.3912
319024;115.3772
319106;115.2564
319195;115.2845
319281;115.2165
319370;115.275
319449;115.1552
319554;115.2357
319635;115.2367
319721;115.107
319805;115.1264
319891;115.2351
319976;115.3251
320064;115.3314
320151;115.4818
320239;115.5853
320325;115.6035
320415;115.7527
320501;115.8436
320588;115.7995
320672;115.9955
320759;116.029
320847;116.2149
320935;116.2955
321025;116.4542
321119;116.4607
321197;116.6576
321283;116.6241
321371;116.5018
321457;116.4584
321547;116.5286
321636;116.4571
321717;116.4324
321804;116.2692
321897;116.2741
321984;116.2207
322063;116.0715
322154;116.0386
322242;115.9149
322327;115.7999
322420;115.5348
322501;115.5888
322590;115.5265
322677;115.4675
322766;115.3164
322862;115.3855
322940;115.3242
323023;115.245
323110;115.2707
323200;115.2071
323285;115.1617
323373;115.0938
323460;115.2159
323546;115.3009
323637;115.2718
323720;115.426
323806;115.4708
323897;115.6739
323983;115.6603
324068;115.8145
324161;115.7161
324251;115.7726
324331;116.0025
324420;116.1096
324511;116.184
324600;116.3303
324680;116.4251
324771;116.5412
324858;116.6398
324939;116.6094
325033;116.523
325116;116.4503
325203;116.4662
325288;116.5593
325375;116.4937
325467;116.4225
325550;116.323
325643;116.2502
325721;116.1342
325811;115.991
325898;115.8035
325986;115.7047
326072;115.6629
326164;115.6749
326250;115.3004
326333;115.4474
326421;115.3451
326511;115.4017
326594;115.3029
326680;115.2468
326768;115.329
326852;115.1832
326941;115.2989
327028;115.4167
327118;115.5197
327205;115.4726
327290;115.7113
327381;115.6988
327461;115.8068
327552;115.9175
327643;115.99
327726;116.0164
327818;116.0135
327905;116.2553
327991;116.3689
328073;116.4353
328163;116.5382
328251;116.4436
328337;116.4507
328427;116.4318
328509;116.4387
328593;116.3517
328691;116.182
328771;116.1696
328854;116.1777
328945;116.0224
329036;115.8285
329118;115.8169
329208;115.7236
329293;115.564
329386;115.498
329468;115.5007
329553;115.3112
329638;115.2192
329739;115.3328
329814;115.3172
329903;115.2248
329992;115.3763
330075;115.3772
