Time (ms); Pri Amplitude (mm)
56267;156.214
56359;156.3287
56445;156.4368
56540;156.3984
56625;156.1562
56712;156.2006
56808;156.1911
56903;156.018
56981;156.1286
57079;155.9877
57163;155.8132
57252;155.8173
57345;155.7293
57436;155.7258
57520;155.6506
57614;155.4248
57699;155.383
57791;155.5389
57885;155.4761
57973;155.445
58059;155.3838
58155;155.465
58241;155.3593
58330;155.3176
58420;155.2962
58508;155.3206
58598;155.5517
58692;155.6849
58779;155.7239
58867;156.2629
58967;156.3802
59053;156.5309
59140;156.5413
59235;156.5143
59320;156.4497
59405;156.6298
59497;156.5313
59587;156.4936
59676;156.5256
59765;156.3591
59856;156.3008
59949;156.3241
60037;156.2433
60125;156.0659
60216;156.0415
60301;155.9052
60393;155.7541
60479;155.8187
60575;155.7899
60664;155.5749
60748;155.5611
60843;155.3236
60933;155.2473
61026;155.2489
61116;155.2378
61202;155.3841
61291;155.2514
61376;155.2301
61469;155.3824
61558;155.2817
61648;155.514
61735;155.6636
61831;155.9789
61916;155.8304
62014;156.293
62094;156.5629
62183;156.8986
62277;157.4541
62362;157.963
62450;158.8318
62541;160.0295
62635;161.0679
62723;161.2386
62811;161.4121
62903;161.38
62994;160.6704
63082;159.7699
63166;159.5025
63260;158.6929
63351;158.0838
63440;157.8188
63531;157.5758
63619;157.4297
63707;157.4911
63802;157.3203
63890;156.9906
63976;157.4268
64067;157.3277
64155;157.3878
64244;157.4799
64335;157.194
64429;157.0899
64513;157.1763
64603;157.1079
64692;157.1586
64783;157.1894
64874;156.8546
64964;156.6554
65050;156.4418
65138;156.3986
65228;156.4144
65321;156.5464
65408;156.5215
65498;156.4633
65587;156.5836
65679;156.8005
65768;156.5447
65856;156.8103
65951;157.0793
66035;157.3703
66124;157.0118
66220;157.0364
66308;157.0596
66397;156.4832
66486;156.4955
66578;156.6509
66669;156.4731
66758;156.2763
66847;156.4075
66937;156.4036
67026;156.2756
67118;156.2441
67211;156.2566
67298;156.2039
67384;156.2309
67477;156.1735
67567;156.0807
67659;155.9093
67741;155.9121
67834;155.9624
67924;156.1201
68012;156.0644
68103;155.8429
68190;155.6705
68281;155.5945
68371;155.5253
68469;155.4801
68559;155.5821
68648;155.2658
68729;155.3916
68822;155.2523
68915;155.2367
69003;155.3597
69089;155.6458
69180;155.7309
69270;155.9668
69356;156.157
69451;156.4326
69537;156.2152
69625;156.218
69724;156.1477
69807;156.0366
69897;156.1062
69989;155.9873
70082;155.9992
70171;155.9962
70256;155.9612
70347;155.8875
70437;155.9052
70525;156.0311
70616;156.0115
70704;156.0446
70797;155.8504
70886;156.0199
70972;155.9549
71065;155.9574
71164;155.9701
71243;155.9578
71330;155.7665
71421;155.6297
71511;155.7791
71604;155.618
71690;155.593
71782;155.4407
71869;155.1705
71965;155.2664
72055;155.202
72144;155.0987
72233;155.0154
72317;154.7919
72408;154.9099
72500;154.982
72588;155.0938
72679;155.139
72767;155.2816
72862;155.1342
72951;155.4683
73038;155.9339
73125;156.2477
73216;156.7086
73307;156.6886
73396;156.6656
73489;156.8826
73583;157.0934
73666;157.0338
73756;156.8085
73850;156.5966
73934;156.4403
74028;156.5157
74117;156.5667
74207;156.459
74297;156.4176
74387;156.3125
74473;156.2545
74562;156.1001
74653;156.091
74742;156.1736
74833;156.1925
74923;155.9286
75014;155.9972
75105;155.8246
75192;155.8836
75285;155.9558
75374;155.8115
75463;155.7385
75562;155.5397
75650;155.4157
75732;155.4589
75821;155.2881
75915;155.2915
76004;155.0391
76094;155.0982
76187;154.883
76275;155.0774
76365;154.8428
76451;155.2227
76544;154.8377
76639;155.0623
76726;155.2081
76817;155.2545
76899;155.5315
76995;155.7826
77080;155.7202
77172;156.2984
77262;156.4453
77352;156.3302
77438;156.599
77531;156.5746
77622;156.5182
77713;156.7473
77803;156.6638
77892;156.4086
77983;156.5233
78070;156.4185
78163;156.2836
78256;156.4202
78341;156.4527
78436;156.3347
78517;156.1874
78607;156.2396
78700;156.0031
78786;156.001
78879;155.8936
78969;155.8992
79057;155.8947
79155;155.6695
79247;155.4876
79322;155.5434
79417;155.3692
79505;155.4566
79597;155.3732
79692;155.1853
79777;155.2041
79866;155.2054
79955;155.1514
80045;155.5001
80131;155.4521
80227;155.4207
80315;155.5792
80399;155.7375
80498;155.8693
80585;156.1889
80668;156.4505
80767;156.4167
80858;156.445
80942;156.545
81035;156.5429
81119;156.5735
81219;156.6066
81302;156.4611
81391;156.516
81481;156.5265
81572;156.3792
81662;156.4162
81749;156.2742
81840;156.1013
81929;156.1876
82017;156.3081
82112;156.1266
82200;156.3057
82286;156.1278
82379;155.9958
82470;156.1713
82558;156.0779
82647;156.1151
82736;156.0248
82827;156.0912
82924;155.9923
83011;155.9409
83099;156.0253
83187;155.9368
83277;155.8685
83362;155.8
83454;155.653
83545;155.7052
83629;155.7898
83724;155.6366
83814;155.5218
83901;155.444
83992;155.2467
84084;155.2597
84171;155.2441
84261;155.3441
84352;155.5247
84441;155.1826
84532;155.313
84620;155.3378
84709;155.4489
84802;155.5625
84893;155.7906
84979;155.9275
85069;156.0272
85161;156.3406
85246;156.2828
85343;156.2496
85428;156.2293
85523;156.245
85612;156.2549
85702;156.1862
85786;156.2224
85882;156.0888
85974;155.9214
86055;155.905
86145;155.9068
86243;156.0065
86324;156.0907
86414;156.0389
86507;155.8647
86591;155.7783
86683;155.8204
86772;155.845
86862;156.0511
86953;155.8685
87045;155.8761
87132;155.7132
87223;155.7365
87314;155.722
87403;155.6821
87494;155.5382
87584;155.4418
87669;155.344
87770;155.3473
87860;155.2592
87941;155.2845
88032;155.294
88124;155.1299
88211;155.1668
88299;155.1374
88395;155.148
88474;155.3032
88570;155.2445
88661;155.0449
88745;155.2838
88837;155.5037
88928;155.7892
89020;155.9991
89110;156.1965
89197;156.0747
89285;155.9972
89376;156.1908
89469;156.1101
89552;155.8675
89649;155.8059
89736;155.8197
89823;155.6957
89913;155.5944
90011;155.7282
90091;155.5853
90183;155.5637
90279;155.3498
90362;155.4574
90452;155.5851
90543;155.3079
90630;155.3149
90724;155.3661
90813;155.2124
90901;155.1254
90994;155.2706
91082;155.1375
91168;155.0791
91257;154.9637
91350;154.9243
91436;154.9171
91525;155.1473
91619;155.0515
91708;155.1098
91799;154.9392
91889;155.0571
91977;155.3474
92074;155.6765
92165;155.7492
92248;156.2858
92338;156.1324
92428;156.1994
92516;156.3582
92602;156.5351
92698;156.3083
92788;156.3347
92878;156.1638
92967;156.0392
93058;156.0865
93152;156.1762
93241;156.0221
93328;155.8602
93424;155.8156
93509;155.6315
93592;155.4244
93684;155.4097
93774;155.3369
93865;155.4206
93951;155.4942
94043;155.4489
94134;155.2944
94223;155.0763
94312;154.9875
94402;155.2168
94493;155.1014
94582;154.8566
94673;155.0107
94757;154.8842
94853;154.8068
94937;154.8746
95029;154.722
95121;154.8045
95211;154.9913
95298;155.0099
95391;155.4627
95473;155.7054
95569;155.7358
95658;156.0306
95748;156.091
95836;155.99
95925;155.943
96014;155.9958
96107;155.8526
96192;155.9689
96289;156.0005
96377;155.9491
96464;155.7814
96559;155.7825
96648;155.6684
96736;155.8457
96829;155.7827
96915;155.8458
97005;155.7492
97092;155.6066
97182;155.4948
97269;155.4232
97361;155.3833
97459;155.4181
97541;155.2648
97626;155.043
97716;154.9303
97809;154.8896
97901;155.0278
97986;154.7241
98079;155.056
98169;154.8812
98261;154.7803
98345;155.028
98434;155.1559
98524;155.0007
98613;155.3097
98703;154.8214
98794;155.1853
98888;155.5166
98974;155.8295
99065;155.9859
99152;155.9335
99245;155.9747
99332;156.0273
99428;156.0485
99513;155.9571
99603;155.9491
99694;155.8723
99783;155.7446
99872;155.6183
99966;155.8399
100050;155.6789
100139;155.4035
100229;155.295
100320;155.2508
100414;155.342
100501;155.1782
100587;155.2695
100682;155.1713
100772;155.143
100859;154.8801
100954;154.7816
101039;154.6979
101126;154.6488
101218;154.5806
101307;154.6766
101403;154.5262
101494;154.4428
101585;154.6772
101662;154.4708
101757;154.9109
101843;154.8494
101937;154.8301
102022;155.1155
102114;155.7193
102205;155.8449
102294;156.4841
102390;156.5566
102473;156.8125
102566;156.9869
102652;157.337
102740;157.2786
102833;157.3869
102921;157.4323
103010;157.4047
103100;157.7027
103190;157.5868
103280;157.6091
103370;157.5151
103471;157.2324
103548;157.1088
103640;157.0346
103729;157.0994
103819;156.8884
103908;156.7307
103999;156.4985
104091;156.3308
104182;156.3885
104271;156.3024
104356;156.3757
104446;156.2112
104538;156.1784
104625;156.1523
104716;156.0481
104805;156.2157
104902;156.1868
104987;155.944
105075;155.9657
105169;155.8576
105259;156.027
105349;156.1314
105438;156.0264
105525;155.7242
105616;155.471
105705;155.51
105793;155.2086
105885;155.0697
105977;155.1383
106068;155.2249
106154;154.7596
106240;155.0666
106332;155.1048
106421;155.0969
106511;154.9878
106599;154.9144
106690;154.9619
106785;155.3856
106875;155.4814
106964;155.7831
107053;156.0419
107147;156.077
107230;156.5083
107318;156.5493
107409;156.5373
107499;156.7443
107589;156.6235
107680;156.5482
107768;156.5342
107862;156.7841
107951;156.6565
108039;156.6591
108131;156.6719
108222;156.5582
108310;156.6384
108399;156.6029
108490;156.4732
108582;156.3292
108673;155.9737
108759;155.9981
108848;155.8241
108936;155.7872
109028;155.7069
109122;155.7651
109209;155.6377
109296;155.5676
109388;155.4506
109479;155.5455
109566;155.3781
109654;155.4305
109746;155.3294
109839;155.2871
109927;155.1843
110014;155.1641
110106;155.1012
110195;155.0938
110284;154.9543
110379;155.0495
110467;155.1068
110555;155.1793
110645;155.2195
110733;155.3797
110824;155.1917
110914;155.3485
111008;155.3883
111093;155.5302
111184;155.7155
111277;155.8079
111365;155.8271
111455;155.947
111546;156.0311
111634;156.0818
111730;156.1867
111819;156.1678
111898;156.0104
111999;156.1498
112087;156.1801
112169;156.2569
112260;156.2143
112352;156.3321
112443;156.1661
112530;156.0514
112622;156.212
112707;156.2242
112800;156.1039
112891;156.214
112978;156.0271
113067;155.8736
113163;156.0447
113249;155.9103
113345;155.8712
113432;156.0648
113517;155.6662
113611;155.637
113699;155.7658
113789;155.845
113878;155.8863
113967;155.613
114061;155.5798
114148;155.2844
114238;155.1855
114328;155.1534
114421;155.1887
114502;155.0519
114601;154.963
114693;154.8412
114783;155.0182
114861;155.077
114957;155.06
115051;155.2163
115131;155.251
115223;155.3169
115315;155.3828
115405;155.6487
115495;155.8376
115586;156.2097
115672;156.401
115764;156.3843
115854;156.6268
115943;156.7589
116030;156.8713
116122;156.7532
116208;156.6982
116299;156.6748
116394;156.7138
116478;156.6368
116576;156.4512
116660;156.4904
116749;156.3639
116840;156.4752
116927;156.6295
117021;156.4899
117109;156.3259
117199;156.8282
117288;156.9668
117377;156.8798
117469;156.875
117553;156.7827
117647;156.7398
117739;156.5714
117828;156.4567
117917;156.422
118005;156.4525
118098;156.182
118181;156.3205
118279;156.2491
118362;155.9969
118450;155.9623
118549;156.2279
118637;155.9291
118722;155.9248
118813;155.5488
118900;155.2699
118988;155.4487
119078;155.4921
119169;155.2933
119255;155.2467
119349;155.1575
119439;155.0214
119529;155.0152
119620;154.891
119705;154.8432
119793;154.5457
119886;154.6639
119975;154.7194
120065;154.7536
120154;154.9232
120245;154.9971
120335;155.0906
120424;154.9717
120514;155.2588
120603;155.6749
120694;155.8827
120784;156.055
120873;156.2908
120965;156.312
121053;156.5593
121142;156.6883
121231;156.5663
121322;156.6645
121411;156.5208
121499;156.3448
121590;156.56
121681;156.7072
121771;156.757
121859;156.5877
121949;156.3931
122039;156.2949
122130;156.2308
122217;156.2206
122308;156.2317
122397;156.068
122488;155.7819
122577;155.8126
122669;155.6139
122759;155.6646
122849;155.6912
122933;155.6174
123024;155.3701
123114;155.4208
123203;155.3077
123294;155.4097
123384;155.2996
123471;155.1179
123561;155.0521
123653;154.909
123742;154.9176
123832;155.0491
123922;154.7997
124008;155.0341
124104;154.952
124198;155.061
124282;155.2127
124371;155.119
124459;155.0615
124548;155.5624
124637;155.6035
124730;155.873
124817;156.0489
124909;156.1934
124998;156.2897
125089;156.2405
125178;156.354
125267;156.3707
125357;156.3168
125447;156.1252
125538;156.1508
125624;156.0919
125718;155.8874
125808;155.984
125899;156.0371
125989;155.8738
126074;155.9218
126163;155.8009
126256;155.4742
126343;155.6824
126433;155.5477
126523;155.475
126613;155.435
126702;155.0696
126794;154.9873
126884;154.9689
126971;154.8169
127065;155.0492
127155;154.9308
127246;154.708
127334;154.7539
127422;155.048
127514;155.1822
127604;155.368
127691;155.2195
127780;155.1897
127871;155.343
127964;155.5371
128050;155.9757
128140;156.1842
128233;156.1828
128319;155.9567
128411;156.0497
128500;156.3128
128589;156.2755
128678;156.1993
128775;156.3695
128862;156.1023
128951;156.1016
129042;156.2379
129130;156.1137
129220;155.9494
129309;155.8405
129401;155.6705
129490;155.5941
129579;155.6317
129667;155.4814
129757;155.498
129847;155.4055
129936;155.0858
130028;155.177
130118;154.8171
130206;155.0162
130298;154.9489
130385;155.0947
130475;154.8754
130567;154.95
130657;154.901
130745;154.8842
130834;155.0171
130924;154.8144
131015;154.8667
131105;155.0352
131199;155.287
131285;155.2109
131375;155.4132
131467;155.3864
131553;155.8
131643;155.8819
131733;155.9064
131826;155.8868
131912;156.094
132004;155.9035
132093;155.7659
132184;155.9704
132273;155.9278
132364;155.9713
132452;155.8456
132544;155.7334
132633;155.8822
132722;155.9006
132813;155.7123
132903;155.7446
132994;155.7141
133079;155.7661
133172;155.569
133263;155.4235
133352;155.7087
133440;155.5601
133529;155.3647
133618;155.3694
133704;155.1941
133799;155.2668
133889;155.3064
133977;155.2041
134067;155.1233
134162;154.8908
134251;154.6571
134336;154.8798
134427;154.7133
134516;154.7893
134609;154.8075
134695;154.7412
134791;154.5958
134879;154.5672
134965;154.679
135062;154.7345
135149;154.9684
135235;154.9577
135330;155.3401
135417;155.3528
135505;155.5751
135597;155.5652
135685;155.5485
135774;155.5606
135869;155.6357
135953;155.5941
136044;155.5623
136133;155.5421
136225;155.606
136314;155.408
136403;155.3284
136493;155.3715
136583;155.4252
136673;155.3982
136764;155.2196
136856;155.2761
136941;155.2462
137040;155.2102
137124;155.1507
137213;155.2427
137306;155.2196
137396;154.7905
137482;154.7709
137568;154.9968
137659;154.8312
137750;155.0267
137845;154.7554
137934;154.5926
138022;154.9379
138112;154.8129
138203;154.9841
138285;154.9075
138380;155.2103
138479;155.0262
138559;155.5229
138654;155.7288
138745;156.0421
138829;156.0299
138921;156.0856
139011;156.1726
139094;156.1985
139190;156.1706
139276;156.2441
139369;156.4034
139464;156.3664
139549;156.2897
139636;156.372
139728;156.4332
139825;156.3313
139910;156.3328
139997;156.2638
140090;156.0163
140183;155.9208
140265;156.0665
140351;155.9609
140449;155.7961
140537;155.522
140624;155.3606
140711;155.3246
140805;155.2609
140896;155.088
140980;155.096
141075;155.194
141166;155.0491
141261;155.1954
141345;155.0873
141441;155.2909
141523;155.3575
141620;155.2359
141702;155.0073
141788;155.0825
141881;155.3884
141969;155.7231
142058;156.026
142155;155.7331
142243;155.8329
142328;156.006
142423;155.9977
142512;155.927
142602;155.8964
142698;155.6255
142787;155.5667
142871;155.668
142965;155.6741
143051;155.543
143135;155.5871
143232;155.4751
143322;155.3556
143409;155.4854
143503;155.3007
143591;155.3435
143674;155.2341
143772;155.1786
143861;155.0949
143946;155.1357
144039;155.0159
144128;154.9549
144214;154.8779
144307;154.5996
144396;154.6609
144486;154.6142
144576;154.7283
144668;154.8147
144753;154.8576
144849;154.5627
144937;154.7062
145019;154.976
145115;154.9275
145202;155.2701
145293;155.406
145385;155.3631
145475;155.7875
145560;155.8016
145655;155.6304
145743;155.6805
145834;155.7019
145920;155.5387
146014;155.5542
146104;155.6737
146194;155.5913
146283;155.5038
146366;155.4535
146460;155.4556
146549;155.3376
146635;155.5435
146731;155.3264
146821;155.3419
146907;155.2688
146997;155.1997
147088;155.0707
147176;155.0547
147267;155.0134
147356;154.9433
147443;154.6727
147537;154.7587
147628;154.6317
147711;154.5735
147801;154.6661
147893;154.7816
147980;154.7018
148078;154.5191
148165;154.809
148247;154.6511
148344;154.652
148432;154.7381
148519;154.943
148616;154.8503
148700;154.9441
148789;155.0873
148881;155.4184
148973;155.8209
149062;156.1656
149148;156.7013
149238;157.3589
149326;157.7903
149424;158.8677
149506;159.8666
149602;160.7455
149687;161.2055
149779;161.1405
149866;161.0338
149957;160.6742
150048;159.5871
150136;158.744
150231;157.8182
150320;156.9256
150408;156.7228
150494;156.945
150582;157.195
150676;157.1801
150767;156.7686
150855;156.6231
150947;156.3453
151037;156.3251
151126;156.0342
151214;155.9749
151304;156.0648
151391;156.3605
151487;156.3564
151574;156.7254
151660;157.2563
151754;157.4294
151842;157.3042
151932;157.5372
152023;157.3764
152109;157.1643
152200;156.9921
152295;157.1127
152380;156.8976
152468;156.8145
152562;156.9846
152648;156.9552
152739;157.0409
152827;157.008
152916;157.0337
153006;156.994
153100;157.1041
153190;157.1831
153279;157.0624
153365;157.2461
153459;157.1363
153545;156.8776
153635;157.1531
153722;157.1119
153815;157.0445
153905;157.0506
154000;156.8309
154083;156.6742
154169;156.5635
154262;156.5119
154355;156.3364
154443;156.6366
154533;156.4751
154623;156.3686
154707;156.4993
154800;156.5993
154889;156.5932
154978;156.4774
155065;156.4808
155159;156.3929
155249;156.4271
155340;156.6008
155425;156.3986
155516;156.3422
155607;156.5306
155692;156.2813
155786;156.4085
155875;156.4884
155968;156.4365
156055;156.4904
156145;156.5801
156236;156.2517
156325;156.3963
156414;156.1426
156504;156.0752
156591;155.9543
156683;155.6736
156773;155.5078
156862;155.7128
156954;155.5438
157046;155.4564
157131;155.1517
157225;155.0312
157315;154.9896
157398;154.9674
157492;154.8159
157583;154.5633
157671;154.7708
157761;154.5171
157857;154.623
157945;154.7406
158029;154.773
158119;154.9437
158211;155.0434
158300;155.0669
158388;155.2156
158481;155.4267
158570;155.5351
158659;155.574
158748;155.6744
158839;155.4825
158931;155.8637
159018;155.7913
159104;155.7016
159203;155.6635
159286;155.6996
159373;155.5554
159466;155.6326
159555;155.8596
159646;155.972
159736;156.0131
159824;155.9433
159915;155.9689
160005;155.9333
160097;155.9371
160182;155.8997
160273;155.9899
160365;155.8794
160457;155.6375
160543;155.6861
160633;155.707
160724;155.6654
160814;155.7786
160904;155.7133
160993;155.7369
161088;155.6788
161174;155.9169
161266;155.7712
161356;155.9135
161441;155.8844
161531;155.6855
161621;155.8042
161711;155.8607
161804;155.8521
161892;155.8704
161982;155.9024
162072;155.819
162162;155.8724
162254;155.9023
162339;155.9026
162432;155.864
162517;155.7518
162608;155.7391
162703;155.8393
162795;155.8412
162885;155.9121
162974;155.9267
163055;155.7763
163151;155.7805
163238;155.6807
163333;155.7654
163421;156.022
163509;155.7936
163602;155.767
163692;155.8659
163779;155.7838
163870;155.7442
163957;155.7076
164047;155.5246
164142;155.4052
164231;155.1233
164316;155.0071
164411;154.9964
164500;154.8172
164585;154.8146
164675;154.4997
164765;154.859
164852;154.9331
164945;154.8578
165034;154.805
165125;154.8239
165214;154.9773
165303;154.9348
165392;155.278
165481;155.1772
165572;155.3166
165663;155.6484
165750;155.8157
165843;156.3198
165929;156.3484
166025;156.3241
166118;156.6566
166210;156.4922
166296;156.3338
166383;156.4959
166472;156.4577
166558;156.2503
166650;156.4259
166742;156.2169
166833;156.1686
166922;156.3438
167011;156.2867
167105;156.0528
167190;156.2506
167281;155.9451
167370;156.0065
167460;155.9981
167548;156.1335
167637;155.9776
167733;156.0472
167821;156.0838
167903;155.8434
167995;155.9614
168091;156.0345
168178;156.1658
168270;156.1226
168360;155.9697
168452;155.8874
168534;155.9596
168624;156.0175
168717;155.9926
168805;155.9992
168899;155.9243
168985;155.7386
169076;155.5428
169166;155.4869
169258;155.5968
169343;155.5209
169437;155.374
169523;155.2749
169617;155.1489
169707;155.0704
169795;155.0956
169888;155.0357
169973;155.0307
170062;154.8338
170163;154.8568
170249;154.7458
170331;154.7474
170424;154.8224
170521;154.7997
170602;154.8684
170691;154.9728
170782;154.9889
170879;155.0729
170966;155.281
171051;155.4936
171137;155.737
171231;155.9648
171330;156.2918
171409;156.2072
171504;156.2123
171593;156.4077
171681;156.184
171771;156.1675
171860;156.3007
171945;156.3528
172038;156.2409
172132;156.2867
172221;156.0392
172311;155.866
172401;156.0775
172485;156.0073
172578;155.9263
172669;155.8214
172756;155.5865
172849;155.445
172936;155.6252
173026;155.523
173118;155.4967
173207;155.4845
173294;155.4847
173385;155.3397
173482;155.3618
173564;155.1797
173656;155.1321
173748;155.1119
173833;154.9304
173930;154.8601
174014;154.8032
174104;154.753
174196;154.6263
174287;154.744
174380;154.4894
174465;154.5826
174555;154.6287
174644;154.8333
174733;154.794
174832;154.9693
174911;154.8638
175005;155.268
175095;155.5078
175186;155.6321
175276;155.7672
175366;155.8785
175453;155.9266
175552;155.9996
175635;156.0419
175716;156.0706
175813;155.927
175897;156.0181
175994;156.0238
176080;155.7059
176174;155.8945
176264;155.8669
176348;155.7217
176442;155.6028
176531;155.649
176624;155.6075
176710;155.6819
176798;155.68
176892;155.5955
176979;155.5964
177071;155.6147
177160;155.4391
177249;155.4948
177335;155.5745
177427;155.4028
177520;155.5398
177603;155.4409
177709;155.1214
177794;155.1699
177877;155.266
177969;155.1204
178056;154.9702
178143;154.8586
178240;154.7256
178329;154.6872
178410;154.4868
178510;154.7038
178599;154.634
178682;154.6843
178780;154.62
178870;154.8381
178950;154.7615
179043;154.7395
179133;154.9381
179220;154.8491
179322;154.7983
179407;155.0681
179491;155.3152
179582;155.5018
179674;155.4693
179762;155.6311
179860;155.5627
179943;155.5562
180027;155.6713
180119;155.584
180210;155.5448
180296;155.439
180387;155.2836
180483;155.257
180568;155.351
180658;155.2621
180751;155.292
180843;155.2705
180931;155.1448
181018;155.1571
181108;155.192
181197;155.3619
181286;155.1812
181377;155.2489
181476;155.1904
181557;155.2258
181642;155.074
181745;155.1852
181835;155.1079
181912;155.1102
182006;154.9274
182097;154.8291
182182;154.7472
182274;154.7805
182363;154.6601
182452;154.5963
182549;154.4718
182640;154.5838
182724;154.6699
182811;154.6688
182899;154.6869
182990;154.873
183084;154.8837
183173;154.9327
183262;155.1324
183355;155.3421
183440;155.4643
183525;155.8538
183620;155.7699
183710;155.8275
183796;155.9683
183889;155.9403
183978;155.8873
184072;155.8553
184166;155.8296
184255;155.7477
184337;155.6388
184429;155.7183
184519;155.6196
184602;155.5703
184700;155.5389
184793;155.5283
184879;155.3351
184968;155.3567
185057;155.22
185145;155.3581
185235;155.3573
185325;155.3222
185416;155.3745
185508;155.3557
185602;155.4213
185681;155.3954
185779;155.4011
185865;155.2414
185950;155.3026
186045;155.32
186140;155.362
186220;155.3017
186309;155.1643
186407;155.1052
186491;154.9471
186581;154.7721
186672;154.8318
186758;154.7379
186854;154.7181
186943;154.6739
187030;154.7565
187119;154.6651
187210;154.7465
187295;154.7695
187392;154.8558
187480;154.7386
187567;154.936
187661;154.9933
187748;155.1391
187836;155.4442
187928;155.6379
188018;155.5013
188108;155.7802
188198;155.8177
188289;155.8173
188375;155.838
188468;155.8157
188556;155.756
188648;155.7218
188737;155.7706
188825;155.8263
188913;155.686
189004;155.64
189099;155.5955
189185;155.4966
189277;155.6196
189363;155.6145
189451;155.598
189539;155.5164
189634;155.5438
189719;155.5579
189814;155.3743
189904;155.5237
