Time (ms); Pri Amplitude (mm)
160551;159.9067
160644;159.8679
160731;159.8294
160819;159.7762
160912;159.8065
160998;159.8677
161089;159.8219
161180;159.8279
161267;159.9063
161357;159.843
161447;159.7887
161538;159.8807
161628;159.9104
161718;159.9274
161805;159.8969
161892;160.0771
161986;160.0572
162074;159.6899
162167;159.9617
162255;159.9078
162346;159.9692
162435;160.0218
162524;160.0664
162612;159.9267
162704;159.7769
162794;159.89
162884;159.9938
162972;159.8746
163062;159.8849
163153;160.0763
163246;159.8562
163338;159.9041
163418;159.9747
163512;159.9592
163603;159.9427
163690;159.9331
163782;160.0078
163871;159.8361
163958;159.8021
164050;159.9126
164138;160.0275
164226;159.7431
164320;159.8199
164415;159.8336
164494;159.639
164587;159.5477
164678;159.672
164765;159.3922
164855;159.2832
164947;159.1209
165035;158.9581
165126;158.7164
165215;158.5556
165303;158.602
165395;158.4839
165484;158.2636
165573;158.2673
165668;158.1541
165758;158.0839
165841;158.2484
165936;158.2255
166027;158.4637
166112;158.3215
166203;158.4572
166290;158.3176
166379;158.2172
166473;158.2063
166569;158.3883
166655;158.6026
166746;158.8334
166832;159.0421
166923;158.8728
167015;158.797
167103;158.9089
167190;158.9546
167279;158.8383
167374;158.8004
167463;158.8731
167547;158.5552
167641;158.57
167730;158.6744
167817;158.6759
167911;158.5264
168002;158.5424
168091;158.4451
168177;158.1302
168266;158.0967
168360;158.27
168444;158.2556
168538;158.2247
168625;158.0948
168719;158.2719
168805;158.2005
168893;158.1948
168984;158.1849
169072;158.0185
169164;158.0578
169253;158.0497
169347;158.1493
169443;157.9316
169532;157.98
169612;158.0549
169705;158.0691
169793;158.3866
169883;158.2941
169976;158.5213
170063;158.5714
170152;158.4959
170242;158.6031
170334;158.8427
170420;159.0351
170513;158.6879
170600;158.7025
170691;158.7852
170780;158.8758
170870;158.5728
170958;158.6856
171049;158.7291
171145;158.7902
171228;158.5189
171317;158.5332
171406;158.4325
171500;158.4548
171597;158.3718
171681;158.3126
171768;158.3522
171858;158.3915
171947;158.457
172037;158.3274
172127;158.2189
172216;158.0825
172310;158.0386
172395;158.1683
172488;158.0675
172580;158.091
172665;158.0719
172755;158.1816
172848;158.1245
172942;158.2055
173029;158.1521
173115;158.4226
173208;158.3198
173298;158.5632
173383;158.9007
173474;158.8285
173566;158.7011
173652;158.8174
173743;158.9048
173834;158.8311
173923;158.743
174014;158.7942
174103;158.6741
174196;158.5034
174283;158.5816
174374;158.5247
174466;158.4798
174556;158.4505
174648;158.5348
174733;158.4794
174826;158.4482
174915;158.4318
175004;158.5243
175096;158.4739
175189;158.3943
175272;158.4176
175367;158.2479
175458;158.0308
175542;158.0592
175635;158.0694
175722;158.2593
175813;158.1561
175900;158.1396
175993;158.0816
176085;158.1253
176180;158.1933
176266;158.2011
176352;158.2436
176441;158.3267
176532;158.5167
176616;158.6094
176715;158.7386
176803;158.7673
176892;158.914
176979;159.0367
177071;158.9559
177163;158.8943
177250;158.8387
177337;158.655
177431;158.4721
177516;158.4184
177610;158.4483
177699;158.3914
177791;158.2359
177882;158.2266
177966;158.0681
178062;158.0175
178150;158.0857
178233;158.1783
178330;158.2343
178424;158.2162
178513;158.3683
178596;158.4051
178692;158.3972
178773;158.6813
178873;158.8317
178960;158.946
179045;158.909
179140;158.9854
179223;159.1944
179320;159.0267
179409;159.3561
179496;159.4172
179582;159.4408
179675;159.4478
179766;159.598
179852;159.5632
179943;159.4754
180033;159.2524
180124;159.4068
180214;159.3586
180310;159.071
180397;158.9376
180483;158.6079
180574;158.4195
180658;158.3548
180757;158.2698
180843;158.4435
180930;158.4617
181028;158.4704
181109;158.5624
181197;158.4633
181297;158.7275
181381;158.9095
181471;159.0734
181563;159.0031
181657;158.9086
181743;158.996
181833;158.799
181921;158.6412
182007;158.7016
182100;159.0016
182194;158.8499
182277;158.9611
182368;159.179
182467;159.1959
182542;159.2215
182642;159.1241
182729;159.3557
182814;159.2993
182914;159.1885
183002;159.2883
183092;159.1406
183183;158.9904
183264;159.1041
183361;159.204
183452;159.2095
183540;159.1215
183625;159.2796
183719;159.1675
183803;159.1483
183893;159.1773
183983;159.2781
184075;159.2424
184163;159.2615
184255;159.2423
184344;159.2119
184432;159.2257
184522;159.0167
184616;159.2215
184699;159.2049
184793;159.2064
184882;159.1897
184971;159.2999
185061;159.1893
185150;159.1014
185242;159.2135
185328;159.235
185418;159.2218
185512;159.218
185599;159.2764
185688;159.0809
185776;159.0795
185870;159.2358
185959;159.0973
186049;159.1166
186140;159.0896
186228;158.9145
186317;158.6854
186410;158.5897
186498;158.5997
186582;158.5628
186675;158.5719
186765;158.631
186850;158.5442
186950;158.4954
187033;158.5299
187122;158.7605
187214;159.1303
187303;159.1288
187394;159.2899
187492;159.2209
187575;158.9937
187658;158.8646
187755;159.0458
187843;158.9908
187927;158.7449
188025;158.7338
188111;158.7018
188197;158.5813
188288;158.4341
188383;158.5076
188477;158.4843
188562;158.4556
188651;158.4009
188738;158.4251
188832;158.3836
188920;158.3087
189014;158.4704
189102;158.3921
189190;158.2136
189279;158.3343
189371;158.4659
189460;158.1813
189546;158.1783
189639;158.0954
189735;158.2453
189812;158.1772
189915;158.3195
190008;158.2658
190087;158.2402
190175;158.1994
190267;158.3003
190355;158.4456
190447;158.6889
190537;158.8702
190625;158.7024
190717;158.8001
190806;158.7698
190901;158.6256
190988;158.6859
191076;158.6863
191163;158.6416
191256;158.5267
191344;158.5786
191429;158.3109
191526;158.2558
191611;158.2278
191698;158.196
191789;158.1102
191881;158.0402
191972;158.2037
192064;158.1398
192154;158.2264
192239;158.0926
192331;158.148
192420;158.1871
192508;158.276
192595;158.2953
192697;158.2072
192783;158.2218
192869;158.459
192961;158.6368
193043;158.669
193138;158.8067
193226;158.7453
193312;158.8081
193413;158.6383
193504;158.4931
193587;158.4821
193681;158.4607
193768;158.4174
193852;158.3345
193945;158.2917
194037;158.2219
194125;158.1479
194222;158.0803
194306;158.1951
194393;158.1482
194489;158.028
194578;158.1439
194663;158.1126
194753;158.1012
194845;158.1695
194935;158.1864
195021;158.14
195112;158.2201
195200;158.166
195294;158.406
195387;158.5486
195467;158.5588
195561;158.5143
195652;158.656
195736;158.7104
195838;158.5802
195926;158.4942
196016;158.4582
196102;158.392
196191;158.2861
196287;158.1924
196370;158.1972
196460;158.2508
196546;158.1672
196640;158.113
196728;158.0564
196816;158.0679
196907;158.0903
196995;158.1048
197086;158.1746
197181;158.0044
197272;157.9436
197357;157.9656
197451;157.9302
197540;158.0347
197626;158.1751
197722;158.1518
197805;158.1087
197894;158.1886
197984;158.3387
198074;158.1796
198165;158.2676
198256;158.4877
198347;158.6917
198430;158.7307
198524;158.8462
198611;158.7345
198700;158.6467
198795;158.5571
198886;158.5744
198971;158.5626
199065;158.5195
199154;158.2864
199245;158.2737
199333;158.111
199421;158.1809
199505;158.0422
199608;158.0569
199698;158.0097
199781;157.8776
199876;158.0424
199963;158.1508
200048;158.0127
200140;158.0526
200233;158.1596
200326;158.2003
200414;158.2215
200501;158.4138
200587;158.6341
200677;158.4971
200773;158.4716
200851;158.6134
200948;158.6719
201037;158.5708
201124;158.5932
201217;158.6586
201306;158.4575
201392;158.4254
201489;158.3888
201576;158.4656
201663;158.4348
201755;158.2575
201849;158.3379
201932;158.2397
202026;158.1241
202116;158.1664
202199;157.9935
202294;158.0737
202386;158.1061
202472;158.1614
202564;158.0771
202652;158.0716
202740;157.933
202829;157.9282
202925;157.9759
203006;158.1462
203105;158.1192
203188;158.1778
203278;158.1658
203369;158.0164
203463;158.1012
203554;158.2024
203638;158.2835
203733;158.8441
203816;159.1027
203911;159.5508
204002;159.7804
204086;160.3318
204179;161.1694
204267;161.6161
204354;162.0689
204450;161.8645
204536;161.6679
204625;160.8288
204727;160.0775
204808;159.9265
204890;160.0123
204987;159.6465
205075;159.3227
205165;159.2598
205263;159.0505
205350;159.0756
205433;159.3055
205530;159.3809
205619;159.627
205706;159.8021
205798;159.6446
205886;159.9716
205974;160.4337
206059;160.8527
206147;161.0033
206237;161.0854
206331;161.2609
206421;160.8966
206508;161.0856
206600;161.1562
206689;161.0574
206784;161.1394
206874;161.2449
206962;161.3438
207045;161.2707
207142;161.3261
207229;161.475
207324;161.5703
207411;161.4352
207503;161.4293
207582;161.5359
207682;161.5747
207772;161.4054
207859;161.6176
207947;161.6361
208037;161.4792
208126;161.5598
208215;161.5956
208304;161.7203
208403;161.6425
208488;161.6924
208575;161.7127
208665;161.5632
208759;161.5992
208851;161.5175
208934;161.6835
209032;161.6615
209117;161.6305
209208;161.7218
209293;161.7971
209384;161.6172
209473;161.7076
209567;161.6491
209652;161.6973
209739;161.7161
209831;161.7357
209920;161.5801
210011;161.7638
210106;161.7194
210197;161.7213
210281;161.5644
210371;161.5365
210461;161.5525
210548;161.4609
210643;161.3624
210731;161.3647
210817;161.5875
210909;161.5027
211000;161.501
211088;161.5757
211185;161.5574
211274;161.4234
211365;161.3255
211454;161.3699
211542;161.0771
211621;160.7259
211722;160.4642
211807;160.1811
211897;159.6993
211989;159.5271
212081;159.5261
212159;159.3551
212260;159.0896
212351;159.0622
212434;158.7215
212527;158.5241
212620;158.5861
212702;158.565
212795;158.3706
212885;158.4364
212974;158.2373
213064;158.2766
213157;158.3215
213248;158.2921
213333;158.531
213421;158.5438
213508;158.9454
213602;159.1413
213691;158.9912
213777;159.1053
213867;159.1903
213959;159.1525
214049;159.0116
214142;159.0224
214234;158.8563
214314;158.6848
214409;158.8493
214499;158.7071
214585;158.7378
214678;158.6874
214768;158.8068
214855;158.7243
214954;158.3988
215042;158.6304
215123;158.6181
215227;158.3906
215312;158.396
215394;158.2968
215485;158.2749
215575;158.0295
215666;158.1312
215755;158.104
215846;158.1602
215931;158.1744
216022;158.273
216116;158.4529
216201;158.3534
216300;158.3427
216386;158.5945
216472;158.7781
216564;158.8531
216660;159.0092
216743;158.8894
216834;158.838
216920;158.749
217011;158.9164
217107;158.7397
217192;158.6074
217286;158.6204
217373;158.4787
217460;158.47
217547;158.3767
217647;158.3475
217735;158.3541
217814;158.421
217910;158.4359
217999;158.4657
218088;158.4854
218183;158.3504
218272;158.4281
218359;158.3285
218448;158.3321
218533;158.2539
218635;158.1589
218722;158.2196
218814;158.0431
218895;158.0205
218990;158.1664
219076;158.2217
219165;158.2507
219258;158.4166
219347;158.5788
219431;158.7083
219526;158.6724
219617;158.7227
219704;158.8007
219796;158.9756
219884;159.0197
219969;159.0854
220066;159.3253
220158;159.078
220243;159.1754
220331;159.2582
220426;159.4363
220509;159.3768
220603;159.3277
220694;159.3625
220780;159.3428
220879;159.3837
220968;159.5336
221050;159.5401
221149;159.5131
221237;159.423
221315;159.4881
221413;159.5128
221499;159.4218
221586;159.5019
221683;159.5196
221773;159.6215
221858;159.5316
221946;159.5431
222038;159.6571
222127;159.4795
222215;159.4803
222307;159.5836
222394;159.6143
222484;159.5501
222583;159.5102
222660;159.6755
222760;159.4669
222850;159.3126
222931;159.2176
223025;159.1931
223113;159.0496
223199;158.7864
223293;158.8391
223383;158.6599
223473;158.3425
223566;158.2327
223654;158.2141
223741;158.2814
223837;158.2102
223919;158.1073
224010;158.2782
224099;158.1782
224200;158.3128
224277;158.3865
224368;158.7251
224460;158.839
224557;159.0292
224635;159.1885
224740;159.3567
224816;159.3797
224914;159.7433
224998;159.8799
225085;159.7697
225175;159.8062
225273;159.8827
225355;159.7749
225449;159.7769
225540;159.8647
225626;159.8438
225720;159.674
225809;159.8362
225895;159.7013
225989;159.6173
226080;159.5227
226166;159.5812
226265;159.5043
226353;159.2845
226433;159.1354
226528;159.1069
226619;158.7611
226701;158.6847
226798;158.5978
226894;158.4122
226972;158.2988
227070;158.2704
227157;158.2504
227241;158.1389
227334;158.1105
227422;158.0151
227514;158.0779
227607;158.1337
227695;158.1698
227779;158.2995
227880;158.2787
227965;158.1828
228051;158.2832
228144;158.4084
228232;158.7422
228319;158.8193
228406;159.0516
228503;159.1424
228593;159.1777
228682;159.1826
228772;159.0368
228856;159.327
228952;159.7906
229042;160.0598
229126;160.2287
229220;159.9532
229311;159.9892
229394;160.0403
229493;160.0483
229585;159.8967
229665;159.7006
229757;159.6607
229848;159.4955
229932;159.1632
230031;159.2518
230115;159.1894
230208;159.0627
230304;158.9203
230394;158.8036
230472;158.8085
230572;158.5986
230654;158.5208
230744;158.4376
230831;158.4795
230930;158.3562
231010;158.4814
231109;158.3372
231201;158.3665
231285;158.3488
231374;158.4371
231459;158.4116
231549;158.3877
231641;158.4086
231731;158.3414
231826;158.2982
231914;158.3188
231999;158.1667
232083;158.223
232181;158.0445
232272;158.1444
232357;158.0824
232452;158.0962
232540;158.0992
232632;158.2648
232718;158.4816
232806;158.6238
232897;158.6609
232986;158.7179
233079;158.6604
233165;158.5958
233256;158.6405
233346;158.7082
233432;158.4921
233523;158.4733
233620;158.3981
233709;158.3128
233796;158.3363
233884;158.306
233980;158.3376
234071;158.3396
234154;158.3873
234243;158.4636
234337;158.3243
234427;158.3291
234511;158.3044
234606;158.3938
234689;158.2013
234779;158.0816
234873;158.3063
234962;158.2219
235048;158.159
235143;158.0497
235233;158.1004
235324;158.2591
235417;158.2079
235498;158.4301
235586;158.5766
235677;158.6014
235775;158.6113
235865;158.4831
235946;158.5477
236036;158.5659
236132;158.532
236219;158.5832
236308;158.4695
236395;158.4592
236491;158.5276
236580;158.4768
236668;158.6828
236761;158.5539
236844;158.6783
236938;158.6563
237026;158.5757
237125;158.66
237210;158.6322
237301;158.7722
237390;158.6813
237469;158.6634
237568;158.7169
237658;158.512
237739;158.394
237836;158.601
237923;158.3585
238009;158.3234
238104;158.2436
238191;158.2502
238287;158.1437
238381;158.076
238470;158.1232
238548;158.0872
238641;158.1204
238732;158.0697
238822;158.1613
238910;158.1283
238998;158.0596
239094;158.3437
239185;158.652
239272;158.608
239355;158.6928
239453;158.759
239543;158.7877
239626;158.5742
239720;158.4655
239813;158.4454
239899;158.5254
239993;158.5366
240077;158.396
240167;158.3853
240257;158.5379
240356;158.4904
240435;158.4827
240530;158.5405
240618;158.6013
240706;158.5462
240797;158.6455
240889;158.5233
240976;158.4313
241070;158.3474
241160;158.3432
241242;158.2485
241334;158.1516
241432;158.0394
241511;158.0695
241602;158.0255
241691;158.026
241783;158.1078
241874;158.1174
241965;158.1916
242049;158.1102
242141;158.2352
242237;158.3244
242318;158.3063
242409;158.5663
242499;158.595
242588;158.6722
242679;158.665
242770;158.6731
242865;158.6339
242955;158.473
243043;158.4032
243127;158.4099
243224;158.379
243314;158.2254
243407;158.3251
243493;158.2373
243580;158.1774
243661;158.1348
243756;158.1577
243846;158.1749
243934;158.0843
244025;158.0302
244117;157.9985
244210;158.0651
244298;157.9876
244381;158.0217
244477;157.9266
244562;157.9413
244660;157.9234
244742;158.0191
244838;157.9541
244925;157.9446
245012;157.8357
245108;157.982
245194;157.8781
245281;157.7571
245371;157.7909
245462;157.8306
245557;157.7337
245643;157.8208
245734;157.8291
245816;157.9113
245918;157.9776
246007;158.0909
246093;158.079
246180;158.1934
246272;158.1821
246358;158.2781
246454;158.4716
246543;158.3583
246625;158.3141
246720;158.3003
246808;158.1876
246897;158.294
246989;158.1555
247078;158.2984
247168;158.1652
247259;158.2405
247351;158.1563
247436;158.2972
247528;158.348
247619;158.356
247706;158.2406
247793;158.0592
247885;158.0755
247973;158.1899
248066;158.0828
248156;157.9338
248245;157.8773
248333;157.9369
248422;157.9682
248512;157.7804
248600;157.8688
248693;157.8726
248782;157.9953
248877;157.8968
248966;157.9924
249051;158.0254
249140;157.9969
249229;158.2789
249317;158.4946
249409;158.4165
249508;158.5787
249591;158.4304
249690;158.5825
249770;158.2651
249860;158.2759
249956;158.1956
250044;158.3708
250126;158.385
250214;158.3599
250317;158.354
250393;158.3459
250487;158.4987
250580;158.4992
250669;158.4801
250761;158.5186
250849;158.7169
250936;158.881
251033;158.8122
251116;158.6308
251203;158.8278
251297;158.8698
251386;158.7354
251474;158.7617
251566;158.839
251664;158.6432
251744;158.687
251834;158.755
251925;158.6991
252015;158.7615
252106;158.7899
252192;158.78
252285;158.7136
252373;158.6698
252464;158.7121
252549;158.8165
252644;158.8131
252732;158.7912
252821;158.803
252916;158.7744
253000;158.7513
253087;158.7314
253180;158.8839
253270;158.8012
253359;158.8082
253450;158.7874
253543;158.7587
253630;158.6987
253720;158.7113
253808;158.7589
253893;158.8447
253986;158.7453
254083;158.9203
254165;158.8146
254258;158.799
254345;158.8207
254437;158.781
254526;158.8218
254616;158.8605
254705;158.7658
254799;158.8956
254884;158.7999
254973;158.7621
255067;158.8324
255156;158.862
255241;158.8259
255338;158.8264
255426;158.8501
255512;158.7002
255604;158.6201
255698;158.9481
255781;158.8123
255873;158.9505
255960;158.9185
256052;158.9146
256143;158.7186
256230;158.6736
256319;158.8016
256413;158.7523
256507;158.7167
256590;158.6466
256681;158.6107
256778;158.4587
256856;158.4725
256950;158.349
257039;158.2943
257124;158.2487
257218;158.1781
257307;158.0693
257400;158.1279
257492;158.1069
257576;158.0858
257665;158.1253
257761;158.0732
257845;158.0943
257936;158.1079
258028;158.2618
258123;158.2644
258201;158.2053
258301;158.281
258388;158.5243
258475;158.7824
258568;159.1342
258654;159.3901
258747;159.6354
258837;160.3602
258930;160.9814
259013;161.6274
259105;162.7391
259197;164.0687
259282;164.366
259373;164.0815
259465;164.1202
259555;163.4051
259647;162.8175
259739;161.2024
259819;160.9126
259913;161.3117
260002;160.817
260086;160.6439
260181;160.1536
260271;159.9096
260357;159.8945
260451;159.5607
260543;159.6053
260633;159.5072
260720;159.2506
260809;159.2253
260898;159.2804
260990;159.2347
261076;159.1273
261163;159.2464
261259;159.3111
261349;159.3731
261432;159.3022
261535;159.6022
261617;159.5601
261702;159.5541
261799;159.5757
261884;159.6105
261978;159.7108
262065;159.7921
262158;159.7598
262243;159.8211
262335;159.873
262419;159.8444
262516;159.7808
262602;159.5172
262692;159.3807
262778;159.3828
262871;159.1595
262963;158.9206
263053;158.7787
263137;158.6209
263233;158.4436
263321;158.19
263417;158.195
263509;158.2782
263589;158.2173
263681;158.201
263771;158.3263
263862;158.2938
263952;158.2274
264048;158.3415
264127;158.5963
264224;158.9113
264314;158.8156
264398;159.0448
264487;159.1122
264577;158.8367
264676;158.6877
264756;158.8338
264849;158.7941
264944;158.7771
265034;158.8039
265123;158.8463
265206;158.6736
265303;158.7267
265389;158.8819
265473;158.8218
265573;158.931
265662;158.8839
265743;158.7774
265838;158.7686
265929;158.8122
266017;158.9084
266107;158.8859
266196;158.8726
266286;158.8619
266373;158.9263
266463;158.7835
266551;158.7828
266650;158.9269
266738;158.7074
266820;158.6553
266913;158.5479
267002;158.3757
267091;158.2875
267184;158.1499
267273;158.1185
267358;158.1029
267453;158.0141
267542;158.0978
267627;158.1866
267716;158.0772
267813;158.1807
267897;158.1461
267990;158.4315
268080;158.7289
268167;158.7094
268259;158.743
268345;158.5841
268437;158.5323
268529;158.5574
268622;158.5478
268710;158.4384
268802;158.3224
268894;158.5078
268974;158.2536
269068;158.2055
269155;158.313
269247;158.363
269334;158.3204
269430;158.396
269513;158.2527
269607;158.3677
269695;158.3145
269781;158.3623
269878;158.3995
269963;158.4258
270050;158.3902
270142;158.4103
270233;158.3189
270320;158.312
270415;158.2952
270508;158.2386
270590;158.418
270679;158.3509
270769;158.3645
270859;158.4703
270950;158.2666
271041;158.2488
271127;158.3558
271225;158.3733
271314;158.4864
271396;158.3794
271490;158.3467
271584;158.3236
271663;158.2242
271759;158.1983
271847;158.3626
271941;158.1284
272029;157.9744
272118;158.0255
272205;157.9311
272296;157.9097
272390;158.0016
272475;157.9556
272569;158.0747
272656;157.9442
272743;158.1033
272840;158.0893
272927;157.9911
273013;158.0383
273101;158.1758
273195;158.5567
273287;158.4339
273382;158.4562
273474;158.6559
273551;158.4744
273644;158.4187
273734;158.4381
273819;158.5587
273919;158.3142
274010;158.3094
274108;158.2348
274180;158.2357
274271;158.1262
274363;158.155
274451;158.0359
274542;158.087
274627;157.9965
274719;158.1314
274810;157.8609
274895;157.9061
274994;157.918
275078;157.8193
275176;157.9743
275258;158.0833
275354;158.0004
275441;157.9854
275526;158.0676
275620;158.1374
275708;158.2403
275793;158.4957
275887;158.589
275979;158.8197
276075;158.8374
276163;158.8539
276251;158.9041
276340;159.1176
276432;159.2906
276514;159.2063
276606;159.2207
276693;159.37
276783;159.2178
276873;159.2419
276968;159.3566
277050;159.4544
277141;159.43
277241;159.3672
277327;159.5231
277413;159.3965
277506;159.102
277587;159.078
277683;158.97
277778;158.7474
277859;158.619
277952;158.629
278044;158.4496
278130;158.2816
278222;158.1903
278312;158.0699
278399;158.1009
278489;158.1359
278580;158.1161
278669;157.9749
278762;158.0239
278852;158.0633
278938;158.1086
279031;158.0862
279119;158.0721
279203;158.3042
279299;158.5149
279388;158.4535
279474;158.4959
279566;158.8164
279659;158.7359
279741;158.4926
279834;158.4455
279925;158.5347
280014;158.3693
280112;158.4223
280205;158.4673
280281;158.4276
280378;158.4603
280471;158.5555
280548;158.5596
280646;158.4886
280733;158.4922
280823;158.4443
280915;158.5009
281003;158.5339
281089;158.5123
281187;158.503
281275;158.512
281360;158.4829
281449;158.6325
281541;158.6083
281628;158.3884
281721;158.5105
281814;158.6175
281900;158.7168
281997;158.4913
282084;158.483
282166;158.6906
282257;158.6278
282349;158.5586
282440;158.4573
282529;158.3331
282621;158.2312
282708;158.1128
282795;158.2246
282886;158.1362
282978;158.1805
283072;158.2523
283158;158.0431
283241;158.1044
283337;157.9527
283424;158.0568
283510;158.0692
283605;157.885
283695;157.9584
283779;157.946
283873;157.8792
283968;157.8056
284052;157.8114
284141;157.9364
284231;157.8323
284323;158.009
284419;157.8487
284502;157.8946
284588;158.1082
284681;158.2313
284774;158.4139
284858;158.4637
284953;158.4653
285043;158.4411
285138;158.3476
285225;158.296
285311;158.346
285395;158.318
285491;158.1249
285585;158.0782
285673;158.155
285760;158.0884
285853;157.9191
285933;158.0526
286026;157.9794
286123;157.9696
286209;158.0628
286302;158.0323
286392;157.9465
286473;157.928
286573;158.0198
286651;157.9562
286753;157.9467
286843;157.8923
286930;157.8993
287011;157.875
287110;157.8298
287200;157.8131
287281;157.8044
287380;157.85
287466;157.7829
287549;157.8223
287650;157.8861
287734;157.7575
287820;157.8007
287910;157.8156
288009;157.9108
288092;157.9354
288185;158.0753
288276;158.2491
288357;158.2619
288454;158.2422
288541;158.3125
288627;158.2674
288721;158.3577
288811;158.1305
288899;158.2841
288990;158.1118
289079;158.1654
289167;157.9414
289262;158.105
289347;157.9757
289436;157.8986
289534;158.0124
289619;157.822
289706;157.8789
289801;157.8335
289889;157.7875
289976;157.7865
290070;157.7859
290155;157.7277
290245;157.8194
290336;157.7269
290426;157.6722
290516;157.8305
290610;157.816
290700;157.8954
290780;157.9304
290878;158.0179
290960;158.0161
291054;158.0359
291147;158.1819
291236;158.3223
291324;158.345
291418;158.4717
291505;158.2971
291592;158.2739
291690;158.1773
291782;158.1311
291869;158.1304
291957;158.1733
292044;158.1706
292133;158.0509
292222;158.0109
292312;158.0523
292403;158.0628
292491;157.9854
292583;157.9935
292683;157.8986
292759;157.9116
292851;157.897
292942;157.9076
293037;157.8551
293119;157.7788
293204;157.7686
293300;157.8135
293386;157.8762
293479;157.769
293576;157.8428
293665;157.8457
293745;157.8635
293842;157.8749
293924;157.9617
294013;157.8878
294111;157.756
294199;157.8289
294290;158.1081
294376;158.0738
294466;158.1985
294556;158.3013
294643;158.2714
294735;158.2157
294820;158.1862
294920;158.3185
295007;158.2454
295093;158.0956
295184;158.1206
295276;158.2052
295364;158.3137
295456;158.2217
295544;158.2288
295626;158.1679
295723;158.1601
295812;158.1084
295900;158.148
295985;158.1448
296088;158.2162
296174;158.1857
296261;158.0369
296357;158.0561
296437;158.0097
296540;157.9995
296628;157.847
296705;157.8363
296805;157.9125
296894;157.8292
296976;157.7598
297069;157.7368
297157;157.8757
297256;157.8719
297347;157.9689
297429;158.0043
297517;158.2477
297614;158.2311
297706;158.2552
297787;158.1622
297876;158.3676
297967;158.3805
298056;158.3594
298145;158.3648
298236;158.4296
298321;158.4406
298419;158.2827
298511;158.3052
298596;158.2609
298683;158.3345
298776;158.2613
298857;158.1649
298949;158.2669
299039;158.029
299129;158.06
299223;158.0516
299315;158.0388
299398;157.869
299497;157.6552
299580;157.7868
299665;157.688
299758;157.6323
299848;157.6815
299940;157.7777
300030;157.7615
300120;157.9151
300210;158.0964
300298;158.0488
300390;158.0557
300473;158.1629
300567;158.2979
300663;158.2186
300751;158.1257
300836;158.2065
300924;158.1557
301016;158.0307
301106;158.1364
301194;157.9626
301286;158.0483
301377;158.0367
301470;158.0366
301553;158.0735
301647;158.0618
301737;157.9955
301824;158.0117
301912;158.0808
302008;158.092
302092;157.9428
302187;157.837
302273;157.9448
302360;157.7663
302450;157.7937
302537;157.6292
302634;157.729
302724;157.7233
302813;157.9145
302900;157.9576
302995;157.8959
303076;157.8053
303169;157.9344
303262;158.1907
303352;158.2852
303438;158.2454
303532;158.2946
303621;158.2722
303708;158.1062
303802;158.0758
303887;158.1165
303976;157.9801
304077;158.002
304166;158.0192
304250;157.9523
304340;157.9306
304429;157.8112
304515;157.7793
304607;157.7719
304702;157.7436
304784;157.7566
304877;157.7353
304966;157.7296
305056;157.7036
305146;157.6949
305243;157.6183
305331;157.6608
305421;157.7345
305511;157.6939
305593;157.7738
305678;157.7195
305776;157.6657
305864;157.5702
305954;157.8266
306049;157.84
306129;157.9544
306219;158.012
306310;158.034
306397;158.0995
306492;158.1542
306589;158.1005
306672;158.0448
306759;158.1769
306849;158.0495
306946;157.9266
307035;157.8841
307124;157.7978
307211;157.9432
307302;157.8175
307388;157.8526
307478;157.7056
307567;157.8929
307663;157.8855
307748;157.7684
307836;157.6777
307922;157.812
308016;157.7319
308104;157.7088
308197;157.6969
308281;157.7979
308376;157.9306
308461;157.8365
308552;157.7484
308645;157.9153
308736;158.0102
308822;158.134
308916;158.1456
309005;158.1844
309091;158.2765
309191;158.2096
309278;158.0542
309363;158.1452
309453;158.0015
309541;157.9967
309631;157.9993
309722;157.9539
309813;157.7641
309901;157.7404
309994;157.6852
310082;157.6818
310169;157.6864
310261;157.7383
310353;157.6631
310439;157.8066
310529;157.6214
310626;157.703
310717;157.7386
310799;157.767
310889;157.8551
310975;157.7725
311070;157.9476
311158;158.1089
311246;158.01
311343;158.032
311434;158.1655
311519;158.1368
311613;158.2005
311704;158.1364
311781;158.1621
311885;158.1079
311969;158.0091
312059;157.9772
312147;157.9638
312237;157.9426
312322;157.9603
312420;158.0153
312508;157.9144
312592;157.8603
312687;157.8024
312780;157.809
312864;157.7891
312952;157.7123
313043;157.7278
313134;157.7917
313224;157.6326
313312;157.7753
313398;157.7476
313492;157.7423
313580;157.7633
313676;157.8493
313761;157.9439
313857;158.0158
313938;158.0773
314027;158.1771
314127;158.1829
314216;158.3413
314305;158.3453
314395;158.2794
314473;158.2613
314574;158.1691
314658;158.1598
314747;158.0473
314841;158.103
314929;158.0108
315012;158.0948
315110;158.1185
315208;157.9339
315286;157.9368
315378;158.0552
315471;157.9521
315553;157.9654
315645;157.9367
315735;157.9719
315822;157.8612
315913;157.7643
316004;157.8612
316095;157.8457
316185;157.8646
316272;157.8522
316364;157.976
316453;158.0461
316544;158.0202
316631;158.247
316722;158.2166
316807;158.3167
316900;158.3746
316992;158.4225
317084;158.3519
317174;158.087
317266;157.9952
317356;158.1288
317438;158.0541
317531;157.8811
317627;157.9344
317710;157.9643
317801;157.8525
317891;157.7185
317984;157.7688
318068;157.6601
318163;157.7301
318248;157.6317
318345;157.6572
318436;157.7032
318517;157.646
318615;157.7431
318704;157.8305
318792;158.0508
318879;158.1163
318966;158.2886
319057;158.2413
