Time (ms); Pri Amplitude (mm)
130872;149.733
130946;149.7464
131020;149.7552
131092;149.7841
131166;149.7687
131235;149.7205
131308;149.6663
131390;149.6559
131464;149.5998
131529;149.4396
131601;149.4378
131680;149.2884
131750;149.1781
131818;149.0955
131892;149.0777
131964;148.9786
132036;148.9512
132110;148.9586
132184;148.7888
132255;148.8527
132329;148.793
132400;148.7236
132474;148.6918
132545;148.574
132620;148.7023
132699;148.5416
132764;148.5024
132837;148.561
132913;148.5108
132983;148.6011
133055;148.502
133129;148.6072
133204;148.5882
133275;148.6065
133347;148.5279
133420;148.5855
133496;148.5986
133572;148.7601
133642;148.8092
133714;148.8756
133792;149.0875
133858;149.2123
133935;149.3838
134010;149.4794
134081;149.5223
134149;149.5753
134231;149.6131
134300;149.5658
134366;149.6063
134443;149.5629
134513;149.5179
134591;149.416
134658;149.2287
134739;149.2052
134807;149.1039
134879;149.0517
134954;148.9918
135033;148.9801
135101;148.8348
135170;148.8512
135240;148.7258
135314;148.7493
135391;148.7176
135461;148.592
135532;148.5612
135608;148.5666
135677;148.6055
135758;148.5348
135827;148.5032
135899;148.5387
135970;148.5177
136044;148.5327
136115;148.5829
136189;148.4584
136265;148.5308
136333;148.4933
136409;148.6073
136483;148.5755
136551;148.6584
136626;148.8574
136701;148.9297
136773;149.0676
136845;149.1661
136919;149.3272
136991;149.4392
137064;149.4588
137137;149.5012
137209;149.6603
137283;149.6248
137355;149.7945
137430;149.895
137503;149.7997
137575;149.75
137646;149.809
137720;149.7726
137791;149.7726
137866;149.7312
137938;149.6817
138010;149.5892
138082;149.6158
138157;149.5632
138236;149.2198
138304;149.2086
138380;149.1412
138450;149.0595
138522;149.0315
138592;149.0068
138666;148.9577
138737;148.9294
138812;148.7787
138884;148.8697
138959;148.6781
139031;148.7378
139106;148.6159
139177;148.5542
139255;148.5837
139329;148.5646
139394;148.5755
139467;148.4305
139539;148.575
139615;148.5351
139688;148.6034
139761;148.5223
139833;148.6405
139911;148.6306
139979;148.7386
140052;148.6964
140123;148.7745
140205;148.8665
140267;148.9829
140348;149.2182
140418;149.3454
140492;149.4134
140570;149.4964
140640;149.5077
140708;149.5638
140784;149.5867
140855;149.6371
140927;149.5971
140999;149.6184
141072;149.5811
141148;149.5728
141222;149.5299
141295;149.4102
141367;149.3431
141442;149.1792
141512;148.9253
141580;148.8841
141660;148.9065
141733;148.7674
141802;148.6693
141877;148.7212
141951;148.6146
142022;148.6103
142095;148.5532
142168;148.5878
142240;148.497
142313;148.5366
142387;148.5239
142456;148.5122
142534;148.4288
142615;148.4633
142677;148.3784
142748;148.4206
142824;148.3537
142896;148.3671
142970;148.3914
143042;148.4259
143115;148.4738
143192;148.5546
143264;148.6052
143333;148.6682
143407;148.7237
143480;148.8547
143550;148.8347
143628;149.0527
143706;149.2218
143770;149.2482
143844;149.2893
143916;149.365
143989;149.3348
144061;149.1579
144133;149.0744
144206;148.9518
144286;148.9031
144360;148.8347
144423;148.8546
144506;148.7941
144570;148.7581
144643;148.6208
144717;148.6115
144794;148.5608
144866;148.5776
144940;148.4914
145014;148.5318
145082;148.5149
145158;148.4568
145234;148.4388
145303;148.4427
145377;148.4803
145449;148.4021
145519;148.4163
145593;148.3415
145664;148.4167
145740;148.3273
145817;148.4137
145888;148.3576
145963;148.388
146034;148.3742
146108;148.4253
146182;148.4693
146257;148.4765
146325;148.4738
146392;148.6111
146472;148.6507
146547;148.8325
146618;148.8188
146693;148.9466
146769;149.2369
146833;149.339
146904;149.3962
146986;149.4936
147051;149.426
147129;149.3779
147203;149.2953
147268;149.2949
147345;149.2451
147416;149.19
147490;149.299
147569;149.2635
147642;149.3602
147715;149.3371
147785;149.3568
147859;149.3043
147925;149.2451
148003;149.2034
148080;149.1057
148148;149.0706
148224;149.0423
148296;148.9454
148366;148.8945
148444;148.8983
148515;148.8961
148582;148.9832
148658;148.8665
148730;148.9458
148803;148.971
148875;148.9857
148951;149.0437
149022;149.0413
149093;149.063
149163;149.0471
149242;149.0344
149315;149.1453
149389;149.1044
149457;149.1692
149535;149.1849
149610;149.2093
149681;149.3457
149753;149.4244
149829;149.5788
149895;149.6741
149973;149.7443
150044;149.8557
150114;149.9042
150191;150.0002
150261;149.9581
150340;149.9473
150409;149.855
150481;149.8025
150555;149.7576
150629;149.6886
150700;149.5756
150769;149.4845
150846;149.3808
150916;149.3515
150989;149.3079
151065;149.2467
151136;149.1246
151207;149.2845
151282;149.2809
151354;149.2621
151432;149.1706
151500;149.1505
151573;149.2161
151652;149.1299
151727;149.1614
151800;149.1045
151868;149.1522
151939;149.1382
152011;149.018
152083;149.0269
152156;149.0254
152233;148.9943
152301;148.9033
152381;148.8806
152450;148.8839
152525;148.9156
152593;148.9646
152669;149.0203
152737;148.9938
152810;149.0396
152881;149.1404
152956;149.2394
153034;149.4333
153107;149.494
153177;149.6565
153252;149.7078
153321;149.8385
153389;149.8732
153467;149.8866
153540;149.8986
153610;149.8403
153688;149.7931
153757;149.7166
153831;149.5375
153906;149.545
153975;149.5516
154048;149.4371
154126;149.3727
154202;149.3971
154269;149.3875
154342;149.3177
154412;149.2924
154483;149.1673
154560;149.1489
154632;149.1044
154701;149.061
154777;149.0438
154852;149.0368
154921;148.9284
154995;149.0051
155066;148.9622
155138;148.9597
155211;148.9296
155283;148.8913
155360;148.9325
155431;148.8949
155509;148.8988
155576;148.8604
155653;148.7836
155729;148.8504
155797;148.9227
155869;148.9341
155936;148.9735
156013;149.0587
156091;149.1249
156156;149.2001
156235;149.3305
156305;149.4974
156375;149.5644
156451;149.6637
156524;149.785
156596;149.8318
156666;149.9105
156739;149.9539
156813;149.9931
156883;149.9388
156954;149.9675
157029;149.8804
157099;149.8936
157174;149.8626
157250;149.7796
157322;149.722
157398;149.6145
157472;149.4561
157544;149.4427
157614;149.423
157690;149.3174
157760;149.3141
157835;149.3219
157905;149.3017
157975;149.1275
158050;149.0634
158122;149.0531
158195;149.0481
158266;149.052
158341;148.9465
158411;148.9408
158489;148.9572
158560;148.8452
158632;148.8254
158704;148.8634
158783;148.8443
158852;148.9506
158926;148.9235
158997;148.9084
159073;148.9406
159145;149.0856
159218;149.0514
159295;149.177
159365;149.3447
159437;149.4919
159505;149.6708
159579;149.714
159652;149.8895
159726;150.0895
159804;150.2213
159872;150.4916
159945;150.6526
160018;150.7914
160091;150.9741
160159;151.0622
160234;151.0678
160306;150.9146
160378;150.7978
160453;150.7823
160527;150.7025
160598;150.5584
160676;150.5789
160744;150.4874
160814;150.451
160892;150.3689
160967;150.363
161036;150.2002
161114;150.1966
161184;150.0894
161251;150.0184
161333;149.9424
161400;149.8091
161481;149.7736
161548;149.7269
161622;149.7088
161691;149.5355
161764;149.4363
161836;149.3697
161912;149.3498
161979;149.2813
162058;149.2545
162131;149.2148
162201;149.1451
162274;149.1691
162342;149.059
162424;149.0893
162493;149.0533
162571;149.0337
162638;149.0225
162710;148.9853
162784;149.0713
162857;148.9319
162930;149.0145
162998;149.0196
163074;149.0049
163152;149.0397
163217;149.1323
163292;149.0849
163367;149.2729
163439;149.3255
163510;149.5572
163586;149.6309
163657;149.7809
163736;149.8313
163807;149.9382
163876;150.0357
163955;149.985
164021;149.9712
164091;149.9927
164172;149.9241
164244;149.8458
164319;149.8536
164386;149.7067
164460;149.7733
164528;149.5682
164605;149.6085
164683;149.571
164751;149.4365
164822;149.3296
164896;149.3177
164968;149.2109
165040;149.1561
165118;149.062
165187;149.0896
165258;149.0848
165333;149.0431
165401;148.998
165477;148.9331
165548;149.0936
165623;148.9934
165703;148.9656
165768;148.9411
165842;148.9246
165913;148.874
165990;148.8717
166057;148.9059
166135;148.9087
166207;148.9641
166277;149.0365
166350;149.0796
166424;149.2204
166496;149.3293
166570;149.4086
166643;149.4162
166713;149.5105
166788;149.6492
166863;149.7056
166934;149.7631
167007;149.7401
167085;149.9072
167156;149.8217
167228;149.8394
167304;149.8596
167371;149.8051
167442;149.767
167516;149.6664
167591;149.5042
167665;149.5142
167734;149.3485
167809;149.2477
167892;149.2634
167956;149.1656
168024;149.1553
168101;149.1662
168177;149.1059
168247;149.1145
168321;149.1096
168393;148.9949
168465;149.0054
168539;148.9911
168613;148.9299
168685;148.9449
168761;148.7927
168829;148.867
168898;148.7961
168973;148.8435
169049;148.777
169121;148.9037
169197;148.9215
169265;148.8855
169338;148.8992
169411;148.9661
169486;148.9657
169559;149.0054
169631;149.0207
169710;149.0087
169773;149.1368
169845;149.1651
169929;149.4457
169995;149.4425
170068;149.5502
170141;149.6022
170211;149.6248
170287;149.5012
170365;149.4812
170430;149.3337
170503;149.2933
170576;149.2362
170647;149.1983
170723;149.1648
170797;149.1045
170867;149.039
170941;149.03
171013;149.0002
171087;148.9585
171161;148.9882
171234;148.9298
171303;148.8858
171379;148.8419
171457;148.7934
171526;148.8228
171601;148.7421
171672;148.7734
171742;148.7471
171819;148.7838
171894;148.8127
171963;148.7971
172034;148.8613
172106;148.846
172185;148.8819
172259;148.9602
172333;148.8716
172403;148.9969
172473;149.1006
172548;149.2058
172618;149.4251
172691;149.5261
172766;149.6768
172843;149.767
172913;149.7777
172989;149.8651
173056;149.8116
173137;149.7897
173203;149.7962
173276;149.6426
173347;149.5423
173420;149.5194
173491;149.412
173567;149.3549
173649;149.3457
173713;149.2372
173783;149.1837
173857;149.1082
173933;149.1393
174004;148.984
174080;149.0107
174147;148.933
174219;148.8535
174293;148.8667
174369;148.8243
174442;148.8598
174514;148.7758
174584;148.8859
174662;148.8094
174730;148.7887
174801;148.7536
174881;148.7857
174950;148.7287
175022;148.7318
175098;148.7433
175169;148.6708
175244;148.7489
175314;148.7753
175386;148.8927
175462;148.9043
175532;148.8925
175607;149.0126
175679;149.0554
175752;149.0793
175825;149.0847
175896;149.098
175970;149.2447
176050;149.2408
176112;149.3227
176190;149.4551
176263;149.5865
176336;149.7276
176419;149.8235
176487;149.8594
176554;149.8934
176636;149.9314
176699;149.9318
176774;149.8712
176847;149.828
176923;149.7456
176991;149.6114
177063;149.6168
177138;149.4587
177214;149.4175
177286;149.4645
177360;149.3598
177436;149.3227
177501;149.2687
177575;149.211
177646;149.2547
177723;149.182
177798;149.1761
177870;149.2222
177938;149.0877
178023;149.0803
178093;149.0643
178159;149.0801
178228;149.0829
178299;149.027
178376;149.026
178446;149.0289
178524;149.0299
178598;149.0363
178679;149.1003
178742;148.9438
178816;149.0485
178893;149.0896
178962;149.0816
179034;149.106
179106;149.1439
179176;149.1693
179252;149.3658
179326;149.3451
179396;149.4393
179469;149.6197
179547;149.6579
179616;149.7398
179696;149.7747
179769;149.7867
179840;149.803
179911;149.7593
179984;149.8619
180051;149.625
180127;149.7093
180204;149.5904
180277;149.5057
180346;149.4426
180421;149.4633
180494;149.2858
180567;149.2563
180644;149.2697
180713;149.1407
180786;149.1933
180862;149.158
180926;149.1541
181003;149.1108
181079;149.1716
181145;149.091
181225;148.9482
181293;149.0896
181368;148.9502
181438;148.9843
181513;149.0143
181587;148.9737
181657;148.9574
181729;148.9736
181805;149.092
181884;149.0221
181956;149.086
182025;149.0895
182094;149.0865
182177;149.1443
182242;149.1999
182318;149.3267
182393;149.3431
182465;149.3745
182539;149.6006
182613;149.6697
182683;149.811
182751;149.8041
182826;149.9043
182900;149.9208
182967;149.8946
183041;149.7982
183119;149.776
183190;149.6756
183259;149.5846
183332;149.4895
183410;149.4521
183483;149.3382
183552;149.3395
183630;149.3282
183698;149.2516
183767;149.2856
183847;149.1869
183921;149.1377
183991;149.0753
184064;149.0945
184142;149.0161
184211;149.0729
184286;148.9628
184357;148.9891
184425;148.9831
184498;148.9729
184575;148.9416
184650;149.0031
184726;148.9368
184794;148.9344
184865;148.9663
184944;149.0085
185012;149.0477
185085;149.0203
185155;149.0539
185231;149.0359
185302;149.1131
185376;149.1641
185457;149.233
185524;149.4274
185598;149.5088
185666;149.6886
185743;149.7391
185813;149.7168
185885;149.791
185956;149.8198
186033;149.7767
186108;149.7519
186177;149.7038
186255;149.6066
186323;149.6189
186396;149.5493
186473;149.4445
186549;149.4414
186609;149.3283
186691;149.2026
186759;149.1744
186832;149.1491
186901;149.0723
186981;149.0452
187054;149.0872
187125;148.9976
187204;149.0128
187270;149.005
187342;149.0351
187415;148.9765
187488;148.907
187558;148.9024
187634;148.8903
187705;148.8575
187777;148.8726
187856;148.8329
187927;148.8732
187999;148.866
188077;148.8944
188145;148.9626
188216;148.9641
188290;148.9713
188364;148.9713
188435;148.9981
188502;149.0078
188581;149.0495
188658;148.918
188726;149.052
188799;149.1352
188869;149.1448
188945;149.2133
189024;149.3065
189098;149.3055
189171;149.3557
189236;149.294
189316;149.3292
189381;149.1713
189453;149.2003
189528;149.153
189605;149.0635
189677;149.0577
189747;149.1017
189821;149.039
189894;149.0278
189968;149.0315
190038;148.9801
190113;148.9736
190179;148.9525
190263;148.9682
190328;148.8835
190408;148.9072
190473;148.7946
190551;148.8026
190618;148.7735
190701;148.8081
190770;148.8399
190841;148.7957
190911;148.8354
190989;148.8981
191060;148.8933
191135;148.9227
191202;148.9286
191279;148.9242
191349;148.9867
191428;148.9733
191494;149.1257
191572;149.2125
191640;149.3011
191723;149.4877
191789;149.579
191860;149.6356
191932;149.6949
192003;149.7534
192075;149.67
192148;149.5992
192223;149.5637
192294;149.3957
192370;149.3487
192441;149.3293
192518;149.2147
192589;149.1455
192663;149.251
192733;149.1918
192807;149.0555
192881;149.072
192952;149.105
193022;149.0892
193098;149.0218
193172;149.0499
193246;148.9868
193319;149.0097
193388;148.9958
193462;148.9944
193538;149.0054
193614;149.0322
193684;149.0791
193753;149.0247
193825;149.0707
193898;149.0453
193974;149.1216
194045;149.0288
194120;149.0992
194189;149.0695
194264;149.0413
194335;149.2105
194415;149.1846
194485;149.3494
194552;149.3835
194627;149.5722
194700;149.6389
194779;149.7043
194856;149.7874
194916;149.833
194992;149.9317
195068;149.9061
195141;149.8551
195209;149.9324
195282;149.8802
195352;149.7867
195427;149.6285
195504;149.6648
195580;149.4241
195655;149.4705
195725;149.4129
195799;149.3341
195873;149.3774
195945;149.3462
196012;149.219
196088;149.2672
196159;149.1765
196233;149.2319
196306;149.1909
196378;149.2194
196447;149.1584
196530;149.1856
196594;149.1684
196672;149.1163
196745;149.1112
196814;149.057
196891;149.0406
196958;149.1098
197032;149.0349
197111;149.0786
197185;149.1228
197258;149.1956
197322;149.2466
197392;149.2896
197473;149.4411
197545;149.4565
197612;149.4651
197694;149.6584
197762;149.7251
197838;149.6768
197910;149.808
197985;149.8485
198049;149.8796
198124;149.9068
198206;149.8964
198275;149.8797
198347;149.749
198419;149.7363
198495;149.7085
198558;149.5069
198644;149.4901
198715;149.3618
198784;149.3008
198849;149.2932
198928;149.2816
199000;149.1884
199071;149.1854
199152;149.2705
199224;149.177
199301;149.1335
199358;149.1875
199443;149.1718
199506;149.0829
199583;149.0176
199657;149.1696
199723;148.9543
199804;149.0808
199881;149.0797
199944;149.0413
200021;148.9845
200091;149.0053
200163;149.0105
200244;148.9859
200311;149.0154
200382;149.0083
200456;149.0435
200523;149.091
200602;149.1035
200674;149.1045
200750;149.2079
200822;149.3189
200899;149.4438
200968;149.6137
201039;149.6816
201115;149.7714
201188;149.8405
201261;149.8919
201329;149.9089
201405;149.8975
201476;149.7942
201548;149.8275
201623;149.7693
201694;149.6261
201771;149.6172
201843;149.5214
201910;149.4763
201988;149.4021
202064;149.3712
202133;149.3109
202202;149.1963
202276;149.1559
202346;149.1367
202423;149.1644
202498;149.0674
202572;149.1188
202641;149.0936
202715;149.0673
202787;149.0499
202858;149.0465
202934;149.0574
203003;148.9939
203079;148.912
203151;148.8978
203224;148.9378
203297;148.9982
203370;148.9368
203440;149.0078
203517;149.0697
203587;149.0359
203664;149.0522
203738;149.1133
203811;149.1682
203879;149.1388
203956;149.1752
204026;149.3566
204101;149.3989
204175;149.4841
204246;149.6457
204324;149.6802
204396;149.746
204466;149.8469
204538;149.8132
204609;149.7875
204685;149.7645
204751;149.7458
204827;149.6123
204909;149.5061
204971;149.4256
205048;149.3564
205122;149.2223
205193;149.239
205262;149.2539
205339;149.2303
205414;149.1608
205492;149.109
205561;149.1046
205628;149.0786
205702;149.0628
205772;149.0635
205848;149.0174
205921;149.081
205991;148.9978
206065;148.9512
206143;148.9356
206209;148.8971
206284;148.9326
206359;148.92
206435;148.9322
206503;148.9801
206574;148.9371
206652;148.92
206718;148.9593
206796;148.9269
206873;148.9801
206939;148.964
207017;149.0195
207094;149.1286
207159;149.1225
207237;149.3051
207303;149.337
207373;149.5638
207460;149.6786
207526;149.6581
207599;149.7188
207670;149.737
207739;149.7633
207815;149.6727
207885;149.7086
207958;149.6324
208031;149.5747
208103;149.5306
208178;149.4911
208258;149.3428
208325;149.3397
208397;149.3134
208465;149.255
208542;149.247
208618;149.1608
208684;149.1041
208760;149.0876
208837;149.0501
208907;149.0715
208985;148.9834
209060;149.0347
209125;149.0096
209204;148.9128
209275;149.0681
209341;148.9586
209419;148.9384
209489;149.0161
209559;148.89
209632;148.8708
209708;148.8964
209779;148.8216
209855;148.8845
209929;148.8042
209999;149.0102
210077;148.9903
210145;149.0547
210217;149.1369
210294;149.1471
210371;149.2389
210435;149.3424
210509;149.4421
210581;149.6037
210655;149.6149
210733;149.7819
210798;149.9056
210869;150.002
210949;149.9929
211023;149.9915
211091;150.036
211167;149.9907
211239;149.9361
211309;149.9271
211388;149.8359
211462;149.7598
211532;149.6176
211601;149.7111
211680;149.4863
211745;149.4725
211819;149.4823
211895;149.3959
211966;149.3469
212044;149.2707
212115;149.3493
212187;149.118
212263;149.098
212333;149.0836
212400;149.0836
212477;149.022
212557;149.0509
212620;149.0973
212694;148.9567
212767;149.0183
212840;148.9935
212913;148.9783
212983;148.9235
213060;148.8946
213130;148.8816
213205;148.7913
213280;148.8439
213350;148.8556
213428;148.8783
213493;148.9046
213572;148.9909
213645;148.9349
213714;149.0112
213787;148.9922
213860;149.1098
213933;149.1865
214006;149.2208
214078;149.3572
214152;149.5114
214224;149.6439
214305;149.7651
214366;149.7952
214450;149.8132
214525;149.7662
214588;149.6903
214657;149.681
214737;149.5312
214810;149.538
214880;149.4528
214952;149.4254
215024;149.4434
215102;149.3478
215171;149.3517
215245;149.2817
215316;149.2194
215395;149.0613
215460;149.0957
215534;149.0039
215607;148.9957
215686;148.9967
215763;149.0823
215834;149.0337
215901;148.9846
215973;149.0394
216044;148.9233
216117;149.0056
216187;148.9514
216264;148.9603
216338;148.923
216408;148.8369
216491;148.8222
216555;148.8109
216628;148.8447
216701;148.7744
216774;148.88
216841;148.8548
216920;148.9001
216992;148.8998
217066;148.9134
217139;148.8622
217207;148.9176
217292;148.9581
217360;149.0324
217431;149.0616
217502;149.1516
217573;149.2533
217645;149.3669
217721;149.4561
217796;149.5649
217868;149.5822
217939;149.5701
218017;149.5917
218082;149.5069
218158;149.4699
218231;149.3821
218300;149.3354
218376;149.3575
218453;149.2638
218523;149.2988
218591;149.2555
218666;149.1407
218740;149.1467
218814;149.0277
218889;149.0665
218957;149.0331
219036;148.9567
219113;148.9297
219179;148.9351
219256;148.916
219322;148.8901
219392;148.9485
219465;148.8919
219542;148.964
219614;148.869
219687;148.8586
219759;148.86
219833;148.8306
219905;148.7564
219979;148.7956
220052;148.7158
220123;148.7738
220197;148.7237
220268;148.866
220342;148.7811
220414;148.8997
220488;148.7552
220564;148.8902
220635;148.8246
220713;148.8068
220784;148.8695
220857;148.8665
220926;148.9766
221000;149.0188
221076;149.1551
221147;149.2292
221221;149.1776
221293;149.2749
221363;149.4246
221440;149.3026
221510;149.2446
221583;149.1852
221659;149.147
221737;149.1727
221805;149.0103
221875;149.045
221948;148.9743
222017;149.0329
222092;148.9621
222163;148.9689
222237;148.9047
222309;148.9621
222379;148.9705
222450;148.8418
222531;148.8606
222598;148.7939
222682;148.7455
222748;148.749
222823;148.7613
222893;148.7611
222966;148.7021
223034;148.7224
223118;148.6731
223194;148.6989
223258;148.6728
223336;148.6097
223402;148.6502
223477;148.5711
223551;148.5245
223619;148.5733
223693;148.6028
223763;148.7807
223833;148.7175
223906;148.8099
223981;148.8928
224062;148.9357
224138;148.926
224205;149.0804
224275;149.0932
224350;149.2143
224418;149.4001
224495;149.3189
224568;149.4124
224640;149.4071
224711;149.3715
224787;149.2499
224854;149.2499
224931;149.2002
225005;149.176
225077;149.1005
225148;148.9769
225225;149.0265
225294;148.9302
225370;148.8984
225440;148.8705
225515;148.7708
225588;148.7899
225662;148.7835
225734;148.766
225806;148.7401
225880;148.7916
225951;148.6856
226026;148.7328
226096;148.725
226174;148.7313
226241;148.6951
226318;148.6668
226388;148.6373
226463;148.628
226535;148.5741
226611;148.5973
226677;148.6137
226756;148.6035
226824;148.6043
226898;148.6245
226974;148.6551
227046;148.7345
227120;148.7542
227188;148.7011
227262;148.7496
227336;148.7988
227409;148.8555
227481;148.8658
227553;148.9299
227629;149.1126
227697;149.2119
227775;149.2717
227845;149.3113
227918;149.333
227988;149.2428
228067;149.2447
228136;149.1462
228211;149.1694
228284;149.036
228357;149.0629
228428;148.974
228498;149.0106
228574;148.9003
228653;148.9019
228718;148.9008
228794;148.8496
228869;148.8143
228943;148.7523
229011;148.6963
229078;148.6961
229158;148.6109
229235;148.6027
229302;148.5703
229375;148.6233
229447;148.5832
229517;148.5923
229599;148.6467
229669;148.5659
229741;148.5796
229813;148.4725
229892;148.5073
229962;148.5344
230038;148.4636
230104;148.4644
230176;148.549
230249;148.517
230322;148.6132
230398;148.6525
230472;148.7234
230542;148.6869
230614;148.7694
230688;148.825
230761;148.8792
230832;148.9756
230907;149.0488
230978;149.0965
231054;149.2705
231126;149.3177
231197;149.4199
231270;149.4148
231347;149.4006
231412;149.2563
231489;149.2538
231561;149.1845
231633;149.1644
231712;149.1105
231788;149.0216
231856;149.0021
231930;148.9651
232003;148.9159
232072;148.9305
232145;148.9226
232215;148.8444
232294;148.8887
232368;148.8235
232436;148.7896
232509;148.8044
232580;148.7744
232658;148.7954
232724;148.7309
232802;148.6534
232877;148.7366
232950;148.651
233021;148.6885
233091;148.6485
233164;148.6626
233236;148.6505
233308;148.561
233382;148.6387
233461;148.6369
233531;148.5905
233601;148.5948
233675;148.579
233752;148.64
233819;148.61
233893;148.6952
233965;148.7481
234037;148.8449
234107;148.8761
234188;148.9124
234259;149.0025
234325;149.0668
234408;149.1436
234471;149.1797
234545;149.2245
234619;149.0973
234692;149.1496
234769;149.0553
234841;149.1193
234911;148.9899
234979;149.0727
235054;149.0084
235132;148.9341
235213;149.0139
235278;148.9659
235349;148.8686
235421;148.8322
235497;148.8228
235569;148.7872
235642;148.6797
235713;148.6628
235785;148.6803
235858;148.645
235931;148.6858
236005;148.7353
236078;148.6508
236157;148.6719
236220;148.6382
236294;148.5673
236370;148.5698
236441;148.5134
236515;148.5511
236588;148.4338
236661;148.517
236727;148.607
236805;148.6031
236882;148.6807
236955;148.6943
237027;148.7088
237098;148.7534
237171;148.7908
237244;148.7588
237314;148.8143
237393;148.7586
237464;148.8784
237538;148.954
237607;148.9324
237678;149.0187
237759;149.1131
237830;149.2775
237906;149.1873
237975;149.1752
238050;149.1147
238120;149.1019
238188;149.0024
238267;148.9541
238347;148.8986
238409;148.9984
238478;148.9072
238556;148.8503
238627;148.8848
238703;148.8623
238775;148.8214
238848;148.7869
238923;148.7864
238993;148.7504
239064;148.7486
239142;148.7352
239214;148.7011
239280;148.6136
239356;148.651
239426;148.5893
239502;148.7152
239578;148.5601
239646;148.5605
239720;148.6389
239793;148.5574
239869;148.6575
239937;148.6024
240007;148.5462
240085;148.6057
240160;148.6447
240235;148.6418
240308;148.6832
240374;148.7848
240446;148.8686
240520;148.9464
240593;148.9519
240665;149.043
240740;149.1035
240814;149.1474
240887;149.327
240964;149.3979
241034;149.4262
241108;149.3921
241177;149.3593
241254;149.2031
241324;149.2487
241403;149.157
241466;149.1553
241541;149.0539
241618;149.0446
241690;149.0007
241759;148.9662
241834;148.8777
241906;148.8177
241974;148.8761
242055;148.7833
242123;148.7746
242202;148.7644
242274;148.6931
242344;148.731
242415;148.7041
242488;148.648
242560;148.6453
242631;148.6139
242704;148.5966
242781;148.6022
242853;148.4839
242925;148.5495
243001;148.5092
243075;148.6013
243147;148.5328
243217;148.5856
243295;148.6454
243366;148.6764
243435;148.6959
243510;148.755
243586;148.7413
243653;148.774
243728;148.8288
243797;148.8217
243878;148.867
243944;149.0012
244019;149.0952
244093;149.1339
244168;149.2962
244240;149.2805
244309;149.3455
244380;149.2331
244460;149.2461
244530;149.1459
244605;149.1053
244676;148.9872
244744;149.0253
244818;148.9293
244891;148.9983
244968;148.9128
245044;148.8617
245112;148.9656
245180;148.8682
245256;148.9
245332;148.7771
245401;148.766
245477;148.7186
245549;148.715
245620;148.6652
245698;148.6569
245770;148.6419
245841;148.7206
245915;148.5492
245984;148.616
246060;148.5883
246130;148.6093
246204;148.561
246275;148.6767
246351;148.5664
246420;148.6661
246493;148.68
246575;148.6397
246641;148.7079
246714;148.7885
246785;148.9209
246859;148.9189
246929;149.0184
247007;149.103
247083;149.1392
247151;149.2874
247226;149.3807
247298;149.3041
247369;149.2031
247441;149.1798
247515;149.0963
247584;149.0551
247664;149.1053
247738;149.107
247804;149.0609
247872;148.9762
247957;148.9391
248025;148.9103
248096;148.9114
248171;148.8632
248247;148.7735
248321;148.7587
248386;148.7476
248462;148.5932
248535;148.6058
248609;148.5846
248679;148.6081
248753;148.5531
248824;148.5905
248898;148.5561
248970;148.6186
249049;148.6307
249118;148.5554
249195;148.4928
249258;148.5199
249332;148.4906
249404;148.629
249480;148.5692
249554;148.6814
249631;148.6998
249704;148.7831
249773;148.9084
249840;148.8737
249916;149.0368
249994;149.0698
250063;149.2346
250141;149.3523
250211;149.3665
250286;149.3246
250360;149.3433
250431;149.2619
250502;149.2573
250581;149.2163
250646;149.1864
250719;149.1115
250793;149.1054
250861;149.0239
250935;149.0156
251010;148.8881
251084;148.8357
251162;148.8461
251235;148.7629
251301;148.7326
251379;148.7814
251447;148.7261
251519;148.6754
251597;148.6499
251670;148.679
251743;148.5547
251810;148.5856
251886;148.6149
251957;148.5314
252036;148.5255
252102;148.5057
252174;148.4442
252248;148.474
252329;148.5354
252398;148.525
252467;148.6186
252540;148.6559
252614;148.6763
252687;148.6851
252762;148.7258
252838;148.7686
252913;148.8564
252985;148.8664
253056;148.9277
253121;148.9065
253202;149.0661
253270;149.171
253348;149.2084
253418;149.1352
253489;149.1341
253564;149.1339
253636;149.0606
253710;148.9587
253785;148.9071
253858;149.0095
253925;148.8293
254003;148.8866
254073;148.7678
254141;148.8073
254219;148.7095
254291;148.7023
254360;148.676
254434;148.6387
254507;148.5703
254576;148.5415
254652;148.5244
254731;148.4916
254801;148.5891
254870;148.4227
254947;148.4456
255018;148.374
255089;148.4733
255159;148.4641
255236;148.4873
255311;148.5039
255383;148.5648
255454;148.5829
255532;148.6355
255612;148.5889
255677;148.6379
255748;148.7116
255823;148.828
255891;148.8686
255965;149.0794
256043;149.1914
256108;149.2935
256179;149.3779
256259;149.5272
256332;149.5256
256406;149.5152
256475;149.43
256553;149.3695
256620;149.2956
256690;149.1114
256763;149.1591
256839;148.989
256913;148.9544
256988;148.8966
257060;148.9103
257135;148.8263
257200;148.8409
257273;148.8052
257350;148.7081
257421;148.673
257494;148.6424
257566;148.5753
257643;148.474
257717;148.5432
257788;148.4965
257859;148.4259
257931;148.4743
258004;148.4922
258078;148.4792
258151;148.3975
258220;148.3522
258292;148.4996
258369;148.382
258447;148.3636
258512;148.4437
258587;148.5493
258665;148.6686
258735;148.6477
258803;148.7606
258879;148.785
258954;148.9318
259028;149.0009
259098;149.1977
259166;149.2737
259243;149.3351
259313;149.4772
259387;149.5339
259462;149.5282
259536;149.5739
259606;149.5785
