Time (ms); Pri Amplitude (mm); Sec Amplitude (mm);
193711;15.8798;17.6277;
193781;15.9874;17.9416;
193853;16.0412;18.507;
193921;16.1546;18.9252;
193999;16.1651;19.4875;
194075;16.1199;19.8044;
194143;16.2564;20.0076;
194221;16.3453;20.5923;
194289;16.4035;20.9079;
194365;16.4705;21.4537;
194442;16.4809;22.0233;
194508;16.5624;22.6646;
194580;16.6967;23.3681;
194654;16.7755;23.8575;
194727;16.7356;24.5184;
194803;16.8635;24.9493;
194878;16.9631;25.4639;
194948;17.0808;25.8542;
195019;17.0019;26.416;
195092;16.9801;26.7794;
195165;17.0627;26.9024;
195235;17.2016;27.0466;
195313;17.3017;27.096;
195381;17.3335;27.1664;
195456;17.3276;26.9446;
195530;17.4921;26.487;
195604;17.5594;25.8305;
195674;17.5815;24.7555;
195747;17.6799;23.7165;
195821;17.6384;22.6798;
195894;17.6132;21.8508;
195963;17.4488;21.078;
196040;17.2238;20.5199;
196115;17.2168;19.4741;
196182;17.1063;18.8686;
196261;17.1011;18.1804;
196329;17.0212;17.4106;
196400;16.8862;16.8823;
196474;16.9321;16.2944;
196547;16.8095;15.7076;
196619;16.7163;15.1696;
196693;16.6478;14.7516;
196767;16.5665;14.3042;
196837;16.5475;13.9455;
196910;16.5127;13.4891;
196985;16.4257;13.1555;
197060;16.2922;12.8324;
197133;16.1526;12.7154;
197203;16.0393;12.2277;
197275;16.004;11.7642;
197354;15.9053;11.444;
197423;15.9377;10.9335;
197493;15.8074;10.7358;
197568;15.8988;10.5553;
197644;15.7453;10.4591;
197718;15.7318;10.3312;
197786;15.7934;10.2663;
197863;15.71;10.2278;
197932;15.716;10.288;
198008;15.7757;10.5852;
198083;15.7017;10.761;
198159;15.814;11.0732;
198228;15.7175;11.5495;
198298;15.6087;12.2168;
198370;15.7156;12.1916;
198446;15.7206;12.9784;
198519;15.8437;13.3536;
198591;15.847;13.8881;
198661;15.9969;14.4259;
198731;16.1006;15.1211;
198810;16.2122;15.7315;
198878;16.2573;16.2634;
198954;16.3315;16.6742;
199021;16.4292;17.1894;
199098;16.4521;17.6192;
199171;16.483;18.2776;
199246;16.5371;18.7218;
199323;16.5307;19.3432;
199388;16.5098;19.7514;
199461;16.5713;20.0073;
199540;16.5445;20.6494;
199612;16.6463;21.2972;
199685;16.6873;21.8965;
199756;16.7468;22.4498;
199831;16.8772;22.8639;
199906;16.9048;23.6196;
199976;17.0128;23.9519;
200046;16.9755;24.4061;
200117;17.0105;24.6484;
200191;17.0817;24.8844;
200266;17.1396;25.0562;
200338;17.0735;25.2101;
200408;16.9847;25.1101;
200482;17.0076;24.9227;
200553;17.0668;24.8398;
200626;17.0711;24.3884;
200701;17.1036;24.0548;
200770;17.0569;23.5359;
200848;17.1401;22.9511;
200916;17.1711;22.2842;
200991;17.2352;21.2805;
201064;17.2205;20.6817;
201140;17.1687;19.8136;
201218;17.0336;19.0124;
201284;17.0446;18.291;
201360;16.9359;17.7296;
201431;16.7649;17.2843;
201501;16.6956;16.2771;
201576;16.6236;15.7024;
201648;16.6986;15.0315;
201719;16.6196;14.3248;
201797;16.4695;13.8036;
201867;16.4906;13.383;
201939;16.3822;13.0055;
202015;16.3411;12.5655;
202085;16.2166;12.3051;
202158;16.191;11.9802;
202231;16.0385;11.8134;
202305;16.0519;11.5889;
202376;16.0186;11.5457;
202448;15.9727;11.3449;
202525;15.7937;11.434;
202595;15.7214;11.2953;
202666;15.7506;10.9239;
202740;15.7395;10.6501;
202815;15.718;10.4573;
202882;15.7109;10.3594;
202959;15.7753;10.2819;
203032;15.7015;10.2381;
203102;15.6006;10.1951;
203177;15.6899;10.1178;
203252;15.6098;10.1143;
203323;15.6967;10.1747;
203396;15.6496;10.2504;
203469;15.6805;10.2541;
203540;15.6477;10.239;
203613;15.5506;10.3583;
203688;15.4704;10.6085;
203761;15.4826;10.2808;
203832;15.5017;10.2429;
203905;15.643;10.1613;
203979;15.6071;10.0058;
204055;15.5884;9.9212;
204124;15.6288;10.1321;
204197;15.6712;10.4815;
204273;15.6587;10.5614;
204341;15.6761;10.748;
204414;15.6748;10.9453;
204492;15.6096;11.0546;
204562;15.6677;11.3172;
204637;15.7331;11.6619;
204706;15.6902;12.1225;
204786;15.6234;12.7134;
204852;15.6844;12.8265;
204927;15.7188;13.3496;
204998;15.8511;13.7893;
205071;15.9375;14.3026;
205143;16.0554;14.8019;
205220;16.1722;15.2306;
205289;16.2384;15.9948;
205363;16.2525;16.665;
205440;16.2113;17.2827;
205511;16.3653;17.9462;
205583;16.4359;18.3834;
205656;16.4794;18.8483;
205730;16.5047;19.207;
205804;16.433;19.5965;
205872;16.5271;19.7976;
205948;16.5119;20.1263;
206020;16.5682;20.614;
206092;16.6098;20.9997;
206166;16.5441;21.5949;
206235;16.6828;22.0361;
206308;16.7365;22.4285;
206385;16.7972;22.7008;
206453;16.7608;22.9951;
206527;16.7643;23.209;
206603;16.862;23.3502;
206674;16.8934;23.3163;
206745;16.9095;23.1913;
206822;16.7615;23.0048;
206900;16.9416;22.1354;
206967;17.0099;21.2879;
207036;16.996;20.2407;
207114;17.0047;19.3044;
207181;17.0132;18.5157;
207256;16.8812;17.79;
207331;16.7902;17.1907;
207402;16.6132;16.591;
207475;16.5734;15.8893;
207547;16.4788;15.6751;
207620;16.3423;15.3883;
207697;16.256;14.9784;
207777;16.2342;14.5981;
207845;16.0832;14.3937;
207924;15.8677;14.4895;
207991;15.9232;13.9292;
208061;15.878;13.6621;
208133;15.8507;13.2536;
208208;15.8464;12.9135;
208276;15.8775;12.7286;
208351;15.7953;12.5197;
208427;15.8143;12.5509;
208498;15.7108;12.295;
208567;15.7422;12.2727;
208641;15.6573;12.2541;
208714;15.6688;12.3649;
208784;15.6885;12.354;
208856;15.6626;12.4573;
208930;15.6573;12.5417;
209007;15.5672;12.8558;
209077;15.5895;13.1377;
209153;15.5477;12.9722;
209222;15.536;13.5809;
209295;15.6683;14.1674;
209368;15.6921;14.6963;
209447;15.8469;15.1662;
209513;15.8971;15.7828;
209586;15.9814;16.2187;
209658;15.9687;16.6416;
209735;16.057;17.1588;
209813;16.0897;17.5023;
209880;16.1528;17.9378;
209955;16.2472;18.3201;
210025;16.2605;18.4718;
210103;16.1588;18.8088;
210170;16.1565;19.0779;
210243;16.1954;19.0657;
210321;16.2118;19.3478;
210397;16.3048;19.6441;
210464;16.2881;20.002;
210538;16.3703;20.4206;
210607;16.3814;20.9418;
210679;16.4138;21.3432;
210752;16.4459;21.5457;
210824;16.4788;21.8984;
210900;16.6788;21.9118;
210973;16.7146;22.1073;
211046;16.6829;22.1844;
211121;16.7426;22.1084;
211189;16.6544;22.0363;
211264;16.682;21.5536;
211334;16.7479;20.9133;
211411;16.7467;20.2706;
211484;16.9105;19.2704;
211554;16.8155;18.9189;
211628;16.7703;18.3257;
211700;16.7028;17.7907;
211773;16.6298;17.4778;
211846;16.5574;16.9342;
211916;16.534;16.5316;
211991;16.5186;16.0403;
212064;16.5249;15.8347;
212140;16.4205;15.7268;
212216;16.3442;15.4404;
212291;16.2439;15.511;
212357;16.1128;15.1575;
212433;16.1646;14.6219;
212511;16.1147;14.2869;
212578;16.1582;13.6429;
212651;16.0123;13.4243;
212722;16.06;12.9866;
212796;15.9646;12.73;
212868;15.933;12.3854;
212936;15.9243;12.2167;
213010;15.8784;12.0315;
213089;15.8308;11.8936;
213158;15.8648;11.8553;
213241;15.8083;11.696;
213308;15.7796;11.7255;
213378;15.7687;11.846;
213451;15.6436;12.2855;
213523;15.71;12.2288;
213600;15.6704;12.8416;
213670;15.7118;13.2783;
213741;15.7905;13.7483;
213816;15.798;14.3424;
213887;15.9762;14.8852;
213961;16.0046;15.4913;
214030;15.9823;15.8665;
214102;16.1339;16.3753;
214178;16.24;16.8208;
214254;16.1853;17.2859;
214326;16.2771;17.7802;
214397;16.2917;18.0337;
214469;16.2546;18.4743;
214541;16.2314;18.8947;
214615;16.3447;18.7857;
214687;16.3434;19.0055;
214760;16.4016;19.383;
214833;16.4247;19.9625;
214909;16.4547;20.4134;
214977;16.458;20.8405;
215058;16.591;21.3025;
215121;16.5811;21.5592;
215205;16.631;21.8122;
215269;16.6554;21.9913;
215346;16.6831;22.1875;
215421;16.6849;22.3127;
215487;16.6403;22.4328;
215560;16.6028;22.531;
215639;16.5964;22.1878;
215708;16.6328;21.8604;
215781;16.6973;21.2626;
215854;16.7525;20.4594;
215925;16.7992;19.6502;
216001;16.7456;18.9882;
216074;16.7267;18.2597;
216144;16.6724;17.5544;
216222;16.5863;16.9704;
216294;16.5969;16.2729;
216365;16.4406;15.7419;
216434;16.5258;15.3583;
216506;16.3498;14.941;
216579;16.1422;14.9112;
216657;16.1087;14.29;
216726;16.1359;13.7903;
216802;16.0833;13.3158;
216872;16.0805;12.7479;
216946;15.9926;12.3669;
217015;15.9818;11.9647;
217090;15.815;11.7723;
217165;15.8096;11.4941;
217236;15.7442;11.3445;
217309;15.6967;11.146;
217383;15.6966;11.0994;
217454;15.6228;10.9852;
217530;15.6079;10.9875;
217604;15.6144;11.0666;
217674;15.4594;11.3683;
217746;15.5597;11.1346;
217822;15.5209;10.9348;
217891;15.4923;10.9874;
217964;15.6431;10.9755;
218038;15.5891;10.8232;
218110;15.6512;10.941;
218186;15.7057;11.213;
218256;15.6219;11.3469;
218334;15.7184;11.6658;
218406;15.6738;11.9747;
218481;15.7083;12.5666;
218553;15.7267;13.0636;
218623;15.7575;13.5158;
218694;15.7342;14.073;
218766;15.665;14.8697;
218839;15.7152;15.3378;
218915;15.8254;15.9647;
218985;15.8845;16.467;
219065;16.0248;17.2078;
219129;16.0973;17.847;
219203;16.2068;18.5048;
219277;16.2404;19.2313;
219348;16.3293;19.7794;
219425;16.404;20.2848;
219492;16.3919;20.6878;
219567;16.5067;21.0097;
219640;16.5517;21.2156;
219714;16.62;21.6263;
219786;16.5663;22.1417;
219861;16.5809;22.4289;
219931;16.7187;22.6173;
220006;16.6564;23.121;
220076;16.7892;23.421;
220149;16.8208;23.9837;
220223;16.8581;24.3284;
220295;17.0253;24.452;
220370;17.0352;24.6679;
220440;17.0531;24.7485;
220514;17.0949;24.7606;
220590;17.0833;24.7702;
220668;17.0844;24.7792;
220734;17.0669;24.5452;
220808;17.1243;24.0531;
220878;16.9749;23.33;
220953;17.14;22.5542;
221028;17.0737;21.9703;
221099;17.1694;21.1447;
221169;17.0091;20.3905;
221249;16.9989;19.904;
221317;16.9583;19.2632;
221389;16.9408;18.7168;
221465;16.9017;18.1987;
221534;16.8193;17.7665;
221605;16.8304;17.4056;
221683;16.7601;17.002;
221757;16.6464;16.4761;
221826;16.6164;16.1702;
221898;16.5474;15.9692;
221972;16.3639;15.9008;
222047;16.3417;14.9849;
222120;16.3121;14.6702;
222192;16.3152;14.2496;
222264;16.2329;13.8405;
222332;16.1176;13.4732;
222408;16.1506;13.17;
222484;16.1179;12.937;
222553;16.024;12.5383;
222626;16.0272;12.3222;
222700;15.977;12.1173;
222770;15.9493;11.9253;
222845;15.8511;11.7898;
222920;15.8154;11.6481;
222990;15.8446;11.5496;
223068;15.695;11.7482;
223141;15.7376;11.5977;
223209;15.7842;11.3942;
223283;15.7484;11.2233;
223355;15.7974;11.1159;
223429;15.7397;11.0176;
223501;15.7269;10.979;
223574;15.7144;10.9055;
223645;15.7277;10.9406;
223719;15.7221;11.0216;
223790;15.7249;10.9724;
223869;15.8126;11.0574;
223945;15.6802;11.1013;
224015;15.7045;11.3881;
224092;15.7548;11.5308;
224158;15.7221;12.0311;
224231;15.6614;12.5911;
224307;15.6332;12.7504;
224378;15.7161;13.1318;
224449;15.7204;13.5369;
224521;15.8847;13.9668;
224594;15.8265;14.5649;
224666;15.9552;14.9891;
224739;16.0815;15.633;
224810;16.0695;16.1227;
224883;16.1509;16.6442;
224957;16.2313;17.2676;
225033;16.3003;17.8454;
225103;16.2817;18.4541;
225176;16.3353;19.1002;
225256;16.3492;19.9928;
225324;16.298;20.395;
225397;16.3949;20.9807;
225472;16.4405;21.4413;
225540;16.5822;21.7701;
225615;16.6166;22.111;
225687;16.6096;22.7032;
225757;16.7559;23.2217;
225837;16.7106;23.7854;
225910;16.746;24.262;
225981;16.827;24.6404;
226053;16.8942;24.8528;
226124;16.969;24.9881;
226194;16.9575;25.0305;
226272;16.9015;25.2242;
226344;16.8621;25.4804;
226416;16.99;25.3232;
226490;16.9944;25.0573;
226561;17.1797;24.1745;
226633;17.2547;23.328;
226706;17.3048;22.4691;
226777;17.342;21.7367;
226850;17.2899;20.9245;
226929;17.1665;20.176;
227002;17.1338;19.6023;
227070;17.0932;18.9672;
227148;17.0395;18.3604;
227215;17.0154;17.9111;
227289;16.824;17.6745;
227367;16.6166;17.5655;
227438;16.6184;16.6937;
227507;16.6667;16.2759;
227585;16.5848;15.6665;
227658;16.4681;15.0858;
227729;16.5061;14.684;
227802;16.4012;14.3341;
227874;16.3953;13.8494;
227944;16.2431;13.4015;
228021;16.1493;13.0492;
228090;16.2096;12.6404;
228164;16.1288;12.292;
228238;16.1225;12.0654;
228310;16.0278;11.918;
228380;15.9305;11.8199;
228461;15.7462;11.9374;
228528;15.7773;11.6989;
228599;15.7264;11.4756;
228674;15.7071;11.3665;
228748;15.7702;11.11;
228823;15.7406;10.9803;
228892;15.7268;10.9252;
228964;15.8143;11.216;
229036;15.7934;11.2988;
229110;15.7222;11.441;
229182;15.7951;11.5019;
229256;15.739;11.6021;
229328;15.7755;11.7055;
229402;15.7628;11.7442;
229480;15.5871;12.1404;
229550;15.509;12.1426;
229625;15.5092;11.7693;
229696;15.4872;11.7137;
229769;15.5881;11.5028;
229836;15.6397;11.5054;
229913;15.6234;11.4091;
229982;15.4945;11.3121;
230057;15.4986;11.4356;
230130;15.4494;11.3259;
230204;15.493;11.5457;
230276;15.4976;11.6789;
230348;15.5116;12.0198;
230422;15.5154;12.6094;
230499;15.5066;13.2931;
230569;15.5661;13.6161;
230642;15.6004;14.1738;
230719;15.7499;14.5835;
230787;15.8764;14.965;
230859;15.963;15.5791;
230930;15.9617;16.2216;
231005;16.0273;16.9225;
231073;16.246;17.4329;
231149;16.2673;18.0352;
231222;16.4112;18.6397;
231297;16.4313;19.2154;
231372;16.4904;19.6087;
231443;16.4568;20.3876;
231516;16.4349;20.7177;
231595;16.6151;20.9372;
231661;16.6646;21.313;
231735;16.7359;21.5299;
231805;16.8038;21.8628;
231882;16.8789;22.2475;
231954;16.9328;22.6681;
232027;16.9483;23.1574;
232097;16.9719;23.3633;
232171;17.0023;23.7693;
232252;17.102;23.9036;
232320;17.0201;24.0129;
232389;17.1393;23.8722;
232460;17.0388;23.5976;
232535;17.007;23.0233;
232613;17.2024;22.0284;
232681;17.1892;21.1051;
232752;17.2864;20.0093;
232828;17.178;19.3997;
232902;17.2247;18.6239;
232972;17.1494;17.9378;
233048;17.0033;17.347;
233121;16.957;16.5895;
233188;16.8382;16.0084;
233266;16.7964;15.4917;
233339;16.7687;14.9813;
233411;16.5592;14.5158;
233482;16.433;14.4174;
233556;16.3575;13.9368;
233630;16.2841;13.3989;
233703;16.2996;12.7633;
233774;16.2613;12.1388;
233844;16.1785;11.9223;
233914;16.0994;11.6018;
233992;16.0161;11.3896;
234065;15.9915;11.1449;
234134;15.9989;10.997;
234209;15.8703;10.8486;
234282;15.8752;10.7452;
234367;15.8594;10.6237;
234427;15.8199;10.5719;
234501;15.6735;10.7368;
234585;15.616;11.0527;
234657;15.7015;10.7893;
234722;15.6122;10.7193;
234791;15.6813;11.1453;
234864;15.7254;11.7691;
234938;15.7279;12.2455;
235018;15.8674;12.6818;
235091;15.9501;13.1468;
235159;16.013;13.5603;
235227;16.0166;14.0981;
235305;16.0906;14.516;
235379;16.1195;14.9936;
235447;16.2087;15.5668;
235521;16.2194;16.0339;
235599;16.2213;16.8328;
235667;16.1223;17.2806;
235739;16.2628;17.5;
235811;16.2563;18.1498;
235883;16.3733;18.6218;
235966;16.291;19.277;
236033;16.4648;19.6725;
236107;16.5658;20.3479;
236182;16.5207;20.9728;
236252;16.6449;21.3967;
236322;16.7201;21.865;
236396;16.8021;22.264;
236466;16.7456;22.7849;
236542;16.8504;22.9054;
236617;16.7163;22.9974;
236687;16.7349;22.785;
236758;16.8507;22.034;
236833;16.98;20.9913;
236906;17.077;19.8127;
236982;17.0894;18.9547;
237054;16.9577;18.0965;
237124;16.8922;17.2449;
237202;16.7831;16.5586;
237272;16.7274;15.8627;
237342;16.5706;15.219;
237421;16.5605;14.5764;
237492;16.4424;14.1823;
237561;16.3674;13.7058;
237637;16.1159;13.4783;
237709;15.9383;13.2945;
237778;16.0458;12.5999;
237851;15.8648;12.2472;
237925;15.9202;11.6806;
238001;15.8263;11.5113;
238073;15.8195;11.1966;
238145;15.8521;11.0825;
238219;15.7415;10.9625;
238288;15.7367;10.8386;
238362;15.7222;10.7815;
238435;15.7165;10.662;
238510;15.6644;10.7127;
238582;15.6229;10.7391;
238654;15.6478;10.7483;
238731;15.4991;11.2318;
238803;15.5337;11.4782;
238873;15.5679;11.8351;
238945;15.5764;12.3494;
239017;15.6664;12.8953;
239092;15.7256;13.6062;
239165;15.7964;14.1822;
239242;15.9064;14.8749;
239311;15.9523;15.5222;
239391;16.0183;16.1404;
239461;16.0936;16.7887;
239528;16.1446;17.4158;
239602;16.094;18.06;
239672;16.1976;18.6262;
239743;16.1146;19.276;
239818;16.198;19.7579;
239895;16.3266;20.3074;
239967;16.3503;20.9566;
240036;16.4177;21.4473;
240107;16.4966;22.0083;
240183;16.6115;22.5855;
240254;16.6758;23.1553;
240328;16.7156;23.627;
240400;16.8417;23.9733;
240473;16.8002;24.1901;
240549;16.8728;24.4154;
240619;16.8728;24.6811;
240692;16.915;24.558;
240768;16.8868;23.5465;
240844;17.0688;22.4736;
240916;17.2126;21.3616;
240987;17.2329;19.9955;
241056;17.0934;19.313;
241130;17.0613;18.5175;
241202;17.0077;17.6626;
241275;16.8542;16.9409;
241352;16.7783;16.1782;
241423;16.7112;15.4056;
241495;16.5565;14.7544;
241563;16.5259;14.1015;
241638;16.3846;13.6456;
241709;16.1474;13.4966;
241791;16.1653;12.7195;
241856;16.0415;12.2241;
241929;16.0435;11.7902;
242005;15.9854;11.3879;
242082;15.8519;11.1501;
242149;15.9294;10.9003;
242221;15.8057;10.7651;
242293;15.8012;10.5669;
242372;15.7576;10.5097;
242445;15.7419;10.4187;
242518;15.6924;10.5682;
242587;15.7815;10.7209;
242666;15.7447;10.9198;
242738;15.7328;11.3596;
242808;15.6285;12.0879;
242883;15.537;12.5699;
242953;15.6545;12.9106;
243025;15.6827;13.4889;
243104;15.8954;13.9396;
243173;15.8695;14.489;
243242;15.9888;14.9388;
243313;16.0285;15.4744;
243388;16.1676;16.0142;
243463;16.1906;16.5492;
243534;16.3371;17.1159;
243612;16.2588;17.5977;
243682;16.417;18.3183;
243754;16.278;18.889;
243824;16.3296;19.319;
243902;16.3575;19.5476;
243973;16.5306;19.9664;
244047;16.5767;20.5406;
244118;16.5733;20.858;
244196;16.6493;21.2867;
244268;16.7425;21.7098;
244337;16.7845;22.1495;
244412;16.9055;22.5503;
244484;16.9211;22.8518;
244552;17.0001;23.2209;
244630;17.0359;23.3841;
244699;17.0268;23.5217;
244772;16.898;23.374;
244847;17.0372;22.7915;
244923;17.0813;22.0247;
244994;17.2483;20.8391;
245065;17.3458;19.6823;
245137;17.1625;19.0724;
245212;17.148;18.241;
245282;17.1074;17.4697;
245359;17.0212;16.7083;
245430;16.8895;16.0594;
245502;16.8812;15.3929;
245584;16.7413;14.8043;
245649;16.6386;14.1596;
245722;16.5021;13.8488;
245792;16.3325;13.737;
245866;16.3144;13.0329;
245938;16.2381;12.5472;
246011;16.2477;12.065;
246087;16.1559;11.5851;
246160;16.0459;11.3099;
246231;16.0717;11.0001;
246303;15.9967;10.8244;
246381;15.8676;10.5737;
246451;15.9022;10.3954;
246521;15.8021;10.3102;
246595;15.8689;10.2142;
246668;15.7308;10.2863;
246741;15.7466;10.3426;
246812;15.7828;10.2991;
246884;15.6446;10.5705;
246960;15.6616;10.9558;
247036;15.6171;10.9646;
247114;15.681;11.3957;
247179;15.7627;11.6765;
247260;15.7945;12.2358;
247331;15.8577;12.6948;
247399;15.9673;13.2949;
247475;15.9298;13.8978;
247546;16.1058;14.3073;
247612;16.1321;14.8208;
247687;16.1727;15.3281;
247759;16.2388;15.8765;
247832;16.3297;16.3557;
247907;16.2778;17.0616;
247978;16.2218;17.5258;
248050;16.3198;17.9252;
248124;16.3696;18.1053;
248200;16.5504;18.3067;
248268;16.5709;18.8196;
248341;16.6317;19.1521;
248414;16.7148;19.5202;
248489;16.7558;19.9319;
248562;16.8242;20.262;
248633;16.8355;20.5982;
248706;16.848;20.7702;
248778;16.9746;20.9485;
248852;16.8783;20.9992;
248924;16.8051;20.804;
248997;16.9851;19.8668;
249073;17.0701;18.8635;
249142;17.1462;17.7122;
249219;17.0824;16.9325;
249295;16.9787;16.3752;
249361;17.0527;15.5473;
249433;16.8681;15.0449;
249512;16.762;14.3802;
249582;16.6988;13.9096;
249652;16.7173;13.3584;
249728;16.594;12.9137;
249798;16.461;12.5617;
249869;16.3787;12.4204;
249949;16.1015;12.322;
250016;16.1559;11.7472;
250091;16.0895;11.6697;
250164;16.0818;11.3127;
250237;16.0504;10.9406;
250311;15.9634;10.693;
250385;15.9501;10.6136;
250458;15.961;10.4204;
250525;15.8966;10.2251;
250601;15.8561;10.226;
250675;15.836;10.219;
250752;15.8206;10.1159;
250828;15.8154;10.1995;
250895;15.8083;10.1935;
250967;15.6973;10.3626;
251036;15.6976;10.598;
251112;15.6791;10.5396;
251184;15.7346;10.7399;
251257;15.7766;11.285;
251330;15.8361;12.1167;
251405;15.8745;12.7599;
251477;15.9159;13.4002;
251549;15.9901;13.9472;
251621;16.1329;14.5022;
251691;16.1554;15.1112;
251770;16.1719;15.574;
251839;16.3358;16.1334;
251914;16.4246;16.7167;
251985;16.304;17.3124;
252060;16.2336;17.9235;
252128;16.3528;18.2494;
252206;16.3808;18.8694;
252283;16.4726;19.2641;
252349;16.5416;19.8357;
252426;16.5579;20.325;
252499;16.7387;20.9147;
252567;16.7365;21.4216;
252642;16.7552;21.8188;
252711;16.8605;22.1814;
252786;16.8568;22.5556;
252858;16.8961;22.8048;
252927;16.9611;23.0038;
253006;16.866;23.0261;
253078;16.9779;22.689;
253149;16.9904;22.3231;
253229;17.1366;21.273;
253295;17.1733;19.9349;
253375;17.1909;19.24;
253443;17.2298;18.5474;
253514;17.1259;17.7777;
253589;16.9937;17.0568;
253660;16.8832;16.4606;
253732;16.955;15.8555;
253808;16.8231;15.3635;
253879;16.7816;14.9406;
253950;16.5831;14.9886;
254021;16.46;14.8099;
254096;16.4441;14.1815;
254171;16.4834;13.7648;
254248;16.4928;13.038;
254316;16.4043;12.6872;
254391;16.3504;12.1518;
254459;16.3112;11.8335;
254537;16.1602;11.481;
254612;16.1979;11.1934;
254678;16.0628;11.0788;
254752;16.0731;10.9781;
254831;16.0198;10.8436;
254897;15.9808;10.811;
254975;15.8973;10.779;
255046;15.7998;11.0786;
255119;15.7708;10.9167;
255187;15.8076;10.7177;
255264;15.887;10.8271;
255341;15.8972;10.5661;
255409;15.9183;10.4202;
255484;15.9361;10.4157;
255553;15.8685;10.3043;
255623;15.7588;10.2825;
255703;15.9153;10.3375;
255777;15.8063;10.5888;
255851;15.8492;10.9625;
255918;15.9372;11.3075;
255988;15.8461;11.8349;
256067;15.8764;12.391;
256139;15.8207;13.0557;
256208;15.8994;13.409;
256285;15.9269;14.0183;
256353;16.0377;14.5424;
256426;16.0615;14.9765;
256500;16.0953;15.6016;
256576;16.2644;16.188;
256648;16.3272;16.8319;
256722;16.3377;17.3832;
256794;16.4803;17.8645;
256868;16.568;18.3033;
256938;16.5815;18.7191;
257013;16.651;19.2124;
257085;16.6599;19.6277;
257155;16.5996;20.3578;
257231;16.5466;20.6068;
257300;16.6882;20.9569;
257374;16.7464;21.3293;
257450;16.8073;21.6334;
257523;16.889;22.09;
257595;16.9065;22.4958;
257669;16.9766;22.8365;
257739;16.9844;23.1081;
257814;16.971;23.2428;
257883;17.0327;23.4148;
257957;17.1159;23.4388;
258035;17.1038;23.4971;
258103;16.9722;23.4368;
258181;17.0212;23.1861;
258251;17.0104;22.4758;
258324;17.126;21.8261;
258392;17.2472;20.5161;
258471;17.3282;19.4928;
258542;17.2028;18.8029;
258616;17.1849;17.8415;
258685;17.0922;17.2122;
258763;16.9719;16.4701;
258840;16.9336;15.9274;
258919;16.7567;15.4301;
258982;16.7154;14.9084;
259054;16.6471;14.603;
259125;16.4606;14.2782;
259201;16.3117;14.209;
259270;16.2736;13.407;
259341;16.2405;12.9397;
259414;16.2383;12.4253;
259495;16.2335;11.967;
259564;16.1359;11.633;
259636;16.1494;11.4325;
259705;16.0134;11.2141;
259785;15.9288;10.9608;
259854;15.9051;10.854;
259923;15.8976;10.7305;
260001;15.8896;10.7306;
260070;15.8828;10.6556;
260140;15.8407;10.5783;
260221;15.7587;10.7409;
260290;15.7382;10.9919;
260365;15.8026;10.4906;
260442;15.741;10.4964;
260511;15.7641;10.5134;
260577;15.8263;10.3953;
260652;15.8161;10.3226;
260727;15.7227;10.3129;
260799;15.7593;10.3132;
260872;15.7441;10.2653;
260946;15.7576;10.273;
261022;15.7335;10.2193;
261093;15.7307;10.4372;
261165;15.7218;10.5172;
261238;15.8154;10.8045;
261308;15.705;11.2515;
261380;15.6008;11.8326;
261455;15.7442;11.9295;
261527;15.7455;12.4553;
261600;15.9764;12.8355;
261678;15.9225;13.4737;
261745;16.099;13.9998;
261819;16.1404;14.6233;
261893;16.2209;15.2238;
261966;16.2811;15.7003;
262036;16.3221;16.2796;
262114;16.395;16.7587;
262182;16.4597;17.3204;
262261;16.604;17.7948;
262328;16.5806;18.414;
262408;16.5544;18.745;
262479;16.5791;19.0958;
262553;16.7074;19.6255;
262619;16.7321;19.9013;
262697;16.7574;20.4549;
262767;16.9099;20.8514;
262840;16.946;21.395;
262911;16.9618;21.7759;
262982;17.0323;22.0557;
263056;17.1335;22.3437;
263130;17.1293;22.6891;
263202;17.1534;22.9778;
263276;17.097;23.3669;
263349;17.0994;23.6325;
263418;17.0418;23.8767;
263493;17.128;24.3432;
263567;17.171;24.5772;
263636;17.1149;25.0813;
263719;17.2761;25.4377;
263790;17.3123;25.3679;
263864;17.5106;25.6493;
263936;17.5389;25.5009;
264005;17.5968;25.5054;
264083;17.5296;25.3948;
264152;17.6342;24.9365;
264223;17.636;24.5522;
264297;17.63;23.7967;
264368;17.6781;22.7858;
264445;17.7463;21.8541;
264512;17.8044;20.8731;
264588;17.7771;20.0934;
264659;17.5939;19.3768;
264733;17.5643;18.7245;
264808;17.4618;18.1598;
264877;17.4294;17.4438;
264950;17.3572;16.9528;
265032;17.25;16.4185;
265106;17.1658;15.9383;
265172;17.0896;15.3901;
265246;16.9647;14.9885;
265317;16.7631;14.9;
265385;16.7273;14.3128;
265461;16.6514;14.0929;
265532;16.6026;13.663;
265607;16.6002;13.2511;
265684;16.4227;12.9677;
265753;16.4106;12.7381;
265835;16.321;12.3838;
265908;16.3489;12.1499;
265972;16.2798;11.9028;
266050;16.1746;11.6497;
266118;16.1042;11.5436;
266192;16.0612;11.3897;
266269;16.0927;11.2804;
266341;15.9022;11.3795;
266413;15.7303;11.6261;
266481;15.9016;11.1996;
266557;15.8658;11.0954;
266628;15.8737;11.0132;
266701;15.9434;11.1162;
266777;15.9873;11.0364;
266845;16.0381;11.1612;
266918;15.9892;11.1946;
266990;15.9661;11.1683;
267070;15.9743;11.2754;
267137;15.9569;11.2631;
267206;15.8467;11.3019;
267288;15.8677;11.105;
267353;15.7279;11.1675;
