17:52:25   Default
03112021Patient8
Time (ms); Pri Amplitude (mm); Sec Amplitude (mm);
150111;23.0337;36.1839;
150179;23.0216;36.6295;
150255;23.2195;37.2003;
150325;23.4347;37.6258;
150406;23.4108;37.9631;
150479;23.5512;38.2883;
150543;23.7154;38.7026;
150625;23.7274;38.8776;
150696;23.8773;38.649;
150766;23.7669;38.3996;
150834;23.5576;38.2274;
150907;23.5271;37.8075;
150981;23.679;37.4525;
151059;23.563;37.0482;
151130;23.6182;36.7086;
151203;23.516;36.2437;
151275;23.7289;35.6638;
151347;23.6598;35.2169;
151420;23.4992;34.6215;
151493;23.4046;34.0203;
151568;23.6722;33.614;
151637;23.3132;33.1262;
151713;23.2603;32.8126;
151779;22.9063;32.1224;
151856;23.2098;31.6524;
151929;23.3937;31.1196;
152005;23.1545;30.6323;
152078;23.274;30.2932;
152150;23.2886;29.7654;
152221;23.143;29.3619;
152295;23.1712;28.9559;
152367;23.1877;28.6989;
152439;23.0285;28.4077;
152513;23.0158;28.2961;
152586;22.8601;28.2967;
152657;22.8041;28.0738;
152727;22.5273;27.8028;
152802;22.6772;27.6218;
152876;22.5977;27.3806;
152951;22.9155;27.3874;
153024;22.6215;27.2701;
153095;22.6619;27.2187;
153171;22.6949;27.144;
153240;22.5758;26.9665;
153315;22.605;26.8543;
153388;22.7069;26.7463;
153458;22.7235;26.8744;
153530;22.5236;26.6057;
153603;22.5046;26.353;
153676;22.3531;26.1567;
153754;22.3549;26.1156;
153826;22.5887;26.0678;
153902;22.5788;25.925;
153971;22.5307;26.0046;
154042;22.5985;25.9252;
154111;22.6586;25.9675;
154188;22.5576;26.1414;
154261;22.5094;26.4669;
154338;22.4485;26.7065;
154407;22.5507;26.7926;
154480;22.3644;27.128;
154556;22.4912;27.284;
154627;22.4761;27.7613;
154697;22.5345;27.9917;
154775;22.6459;28.448;
154840;22.7754;29.0221;
154918;22.6077;29.5441;
154985;22.6482;30.0281;
155066;22.5361;30.4565;
155137;22.7382;31.0796;
155212;22.7109;31.6323;
155286;22.6421;31.9448;
155355;22.6624;32.4204;
155425;22.8407;32.84;
155499;22.8698;33.5319;
155571;22.893;34.0399;
155647;23.1837;34.5216;
155719;23.0834;35.1883;
155789;23.225;35.5188;
155865;23.3236;35.7527;
155940;23.3063;35.9537;
156008;23.3196;36.4102;
156085;23.2303;36.6946;
156156;23.0822;36.9549;
156230;23.1973;37.3504;
156306;23.2592;37.6897;
156374;23.3064;38.0507;
156446;23.3855;38.2615;
156518;23.4815;38.6095;
156591;23.6112;39.1181;
156665;23.5512;39.5137;
156737;23.6018;39.7762;
156808;23.7405;39.9496;
156882;23.413;40.1157;
156954;23.5952;39.8816;
157031;23.4433;39.5509;
157102;23.536;39.1365;
157171;23.61;38.566;
157249;23.6505;38.1104;
157323;23.7741;37.745;
157393;23.6914;37.4913;
157474;23.7763;36.9248;
157542;23.6253;36.6173;
157618;23.7518;36.1056;
157678;23.6812;35.7574;
157757;23.5801;35.2329;
157829;23.4442;34.4482;
157900;23.2805;34.0615;
157974;23.3615;33.7262;
158049;23.4359;33.3686;
158122;23.4348;32.9959;
158194;23.4111;32.4925;
158272;23.2735;32.0743;
158342;23.3953;31.6389;
158410;23.2881;31.2066;
158488;23.2732;30.68;
158559;23.2668;30.3051;
158631;23.1423;30.213;
158705;23.1849;29.6954;
158775;22.9229;29.4078;
158852;23.068;29.0478;
158923;23.0535;28.826;
158995;23.0626;28.5396;
159067;23.0463;28.322;
159141;23.0959;28.0531;
159213;22.997;27.7507;
159288;22.954;27.5768;
159369;22.9573;27.3413;
159434;22.8908;27.2216;
159508;22.8945;27.1513;
159579;22.5109;26.9822;
159650;22.4957;26.9001;
159723;22.6226;26.7074;
159797;22.7187;26.7512;
159870;22.8306;26.6131;
159942;22.5636;26.5927;
160018;22.7815;26.4646;
160092;22.7177;26.4041;
160163;22.588;26.4168;
160233;22.5663;26.3436;
160312;22.534;26.4387;
160383;22.4454;26.4057;
160461;22.253;26.1306;
160531;22.4569;26.0338;
160602;22.4099;25.9626;
160668;22.3604;25.9439;
160748;22.453;25.7875;
160822;22.4336;25.9507;
160887;22.4796;25.9855;
160960;22.3143;26.0474;
161034;22.2197;26.3851;
161114;22.4537;26.7372;
161180;22.2068;27.2044;
161256;22.2849;27.3341;
161326;22.3688;27.5689;
161401;22.3278;27.8387;
161478;22.4571;28.2597;
161549;22.5438;28.7086;
161622;22.493;29.0529;
161689;22.4846;29.4897;
161768;22.5838;29.9339;
161838;22.7243;30.4042;
161910;22.6118;30.9687;
161982;22.65;31.5142;
162053;22.7117;31.9589;
162132;22.4556;32.2437;
162204;22.5041;32.8108;
162278;22.7397;33.3184;
162346;22.8802;33.9176;
162420;22.91;34.3705;
162494;23.024;35.1537;
162562;23.2973;35.7833;
162637;23.1754;36.254;
162714;23.2824;36.6473;
162784;23.2926;37.1143;
162861;23.0831;37.5192;
162934;23.1316;37.7038;
163003;23.215;38.0868;
163083;23.2942;38.3327;
163154;23.4132;38.1105;
163220;23.3784;37.9179;
163292;23.4782;37.786;
163370;23.5444;37.6068;
163441;23.5536;37.3999;
163515;23.4915;36.9532;
163584;23.5419;36.3904;
163661;23.1549;36.2646;
163731;23.2619;35.6892;
163808;23.2698;34.9749;
163876;23.3258;34.478;
163953;23.2359;33.9007;
164025;23.2477;33.5013;
164094;23.1848;32.9004;
164169;23.3519;32.5932;
164243;23.3402;32.1452;
164310;23.2428;31.6982;
164382;23.4365;31.2911;
164459;23.1032;30.9678;
164532;23.034;30.8022;
164606;22.8843;30.4126;
164682;23.002;29.8128;
164751;22.9118;29.5464;
164821;22.8981;29.0712;
164892;22.7822;28.7749;
164967;23.0933;28.3108;
165045;23.0561;28.0627;
165115;22.7914;27.8825;
165189;22.8477;27.6488;
165262;22.8559;27.5852;
165335;22.7947;27.5026;
165410;22.6156;27.725;
165480;22.5948;27.5543;
165552;22.3213;27.4646;
165624;22.4639;27.112;
165698;22.3479;27.0759;
165774;22.3418;26.9796;
165843;22.1936;26.9034;
165918;22.2772;26.9753;
165986;22.4299;26.9919;
166063;22.373;26.9928;
166135;22.3159;26.9275;
166212;22.187;27.079;
166280;22.1248;27.0245;
166357;22.0672;26.788;
166428;22.0069;26.715;
166500;22.1886;26.5411;
166567;22.1251;26.5669;
166644;22.1576;26.3935;
166716;22.0707;26.6933;
166792;22.0473;26.7955;
166863;22.1216;26.9456;
166935;22.0842;27.207;
167006;22.2282;27.3924;
167081;22.1416;27.9164;
167154;22.1475;28.1162;
167228;22.0933;28.2538;
167303;22.1457;28.5438;
167372;22.1246;28.8086;
167443;22.206;29.2237;
167518;22.3261;29.5312;
167590;22.4737;30.1101;
167667;22.5793;30.5695;
167741;22.5781;31.0918;
167814;22.65;31.5192;
167883;22.579;32.0711;
167957;22.4826;32.5733;
168029;22.3469;32.8997;
168102;22.4842;33.4459;
168176;22.6198;33.8395;
168252;22.84;34.4176;
168321;22.9285;35.0348;
168394;22.9851;35.6609;
168467;22.9802;36.266;
168538;23.0759;36.7889;
168611;23.3038;37.2598;
168683;23.2384;37.5258;
168755;23.2249;38.0237;
168832;23.0183;38.158;
168904;22.933;38.3633;
168973;23.1396;38.6566;
169048;23.0515;38.7447;
169122;23.3009;38.9826;
169194;23.2963;38.8687;
169268;23.2953;38.9173;
169339;23.4382;38.6051;
169417;23.3838;38.2336;
169482;23.5894;37.7442;
169555;23.5167;37.3033;
169628;23.3358;36.7113;
169712;23.2859;35.7785;
169780;23.174;35.2635;
169851;23.3182;34.5915;
169922;23.3125;34.0316;
169996;23.3014;33.4821;
170068;23.3924;32.9791;
170149;23.3618;32.4568;
170214;23.4287;31.8167;
170289;23.199;31.4575;
170360;23.3411;30.986;
170436;22.855;30.7446;
170513;22.9212;30.4415;
170584;22.9806;29.6813;
170653;22.855;29.4376;
170728;22.7262;29.0872;
170801;22.8719;28.8937;
170872;22.767;28.5825;
170942;22.8507;28.372;
171019;22.9927;28.0468;
171091;22.684;27.8177;
171159;22.8599;27.6495;
171237;22.773;27.488;
171309;22.3773;27.5685;
171388;22.4953;27.3533;
171455;22.5516;27.0596;
171528;22.4603;26.8902;
171599;22.3352;26.8362;
171670;22.4689;26.7099;
171745;22.5198;26.5911;
171817;22.5585;26.5778;
171888;22.4361;26.4788;
171959;22.3211;26.489;
172033;22.636;26.4579;
172111;22.355;26.5042;
172181;22.1775;26.742;
172252;22.2422;26.3746;
172326;22.1592;26.2026;
172401;22.2853;26.0972;
172476;22.2122;26.1677;
172542;22.327;26.3344;
172618;22.301;26.6203;
172693;22.4566;27.1169;
172763;22.4637;27.5273;
172836;22.4792;28.0472;
172911;22.5564;28.463;
172985;22.3173;29.073;
173054;22.4551;29.6397;
173127;22.3149;30.1402;
173200;22.4033;30.7952;
173275;22.3663;31.3967;
173351;22.6524;31.9941;
173425;22.772;32.4545;
173493;22.8495;33.0271;
173570;22.8874;33.4856;
173642;22.907;33.9984;
173708;23.0342;34.5249;
173783;22.905;35.1355;
173855;22.8363;35.8687;
173934;22.977;36.0145;
174002;22.9828;36.3308;
174080;22.901;36.9182;
174151;23.0309;37.3732;
174220;23.0184;37.7921;
174291;23.2871;38.1387;
174366;23.2853;38.6976;
174445;23.3554;39.0205;
174514;23.487;39.5151;
174588;23.482;39.7061;
174664;23.4371;39.9261;
174734;23.3561;40.0682;
174802;23.5624;39.3773;
174882;23.4028;38.7058;
174951;23.5124;38.3304;
175025;23.4239;38.0253;
175098;23.5384;37.5765;
175167;23.5066;37.2034;
175242;23.6426;36.6839;
175315;23.5988;36.1653;
175388;23.5888;35.5696;
175460;23.5449;34.857;
175532;23.3853;34.449;
175604;23.3141;33.7912;
175679;23.2156;33.0922;
175754;23.2135;32.7677;
175825;23.3622;32.2488;
175893;23.2227;31.9593;
175967;23.1793;31.4774;
176047;23.1834;31.0281;
176116;23.1338;30.6889;
176186;22.992;30.289;
176264;23.0287;29.9207;
176331;23.0608;29.5889;
176406;22.8432;29.4611;
176483;22.9163;29.015;
176552;22.7378;28.6528;
176624;22.615;28.3414;
176697;22.6407;28.1233;
176771;22.6855;28.0276;
176841;22.628;27.7843;
176916;22.5591;27.6039;
176989;22.6476;27.5198;
177065;22.4833;27.3771;
177134;22.5099;27.2736;
177207;22.5115;27.4049;
177282;22.1684;27.4687;
177352;22.3037;27.092;
177426;22.2899;27.0042;
177503;22.2714;26.799;
177573;22.3585;26.792;
177644;22.3763;26.7085;
177717;22.3409;26.6442;
177796;22.1315;26.6368;
177868;22.3205;26.6201;
177941;22.397;26.7894;
178009;22.0719;27.0539;
178080;22.0769;27.5131;
178152;21.8904;27.7682;
178222;22.015;27.9507;
178298;22.0496;28.3622;
178376;22.1999;28.7568;
178450;22.3266;29.2354;
178521;22.4297;29.611;
178596;22.3932;30.1386;
178670;22.4108;30.6765;
178735;22.7111;31.3998;
178810;22.7111;32.0359;
178885;22.6479;32.559;
178955;22.4601;33.3279;
179028;22.4065;33.8468;
179106;22.3359;34.3669;
179177;22.4644;35.0206;
179250;22.7886;35.7057;
179321;22.7895;36.3893;
179391;23.0248;36.9086;
179464;22.9786;37.4758;
179542;23.2048;38.0341;
179613;23.3473;38.6013;
179684;23.3586;39.0763;
179760;23.2452;39.5826;
179827;23.143;39.9964;
179903;23.2227;40.0238;
179980;23.2737;40.2216;
180052;23.3808;40.0173;
180122;23.4566;39.6362;
180193;23.5035;39.1056;
180272;23.6099;38.7854;
180340;23.5841;38.3668;
180414;23.431;37.8982;
180484;23.6511;37.293;
180559;23.5237;36.8564;
180631;23.4469;36.5096;
180703;23.3746;35.9854;
180774;23.2203;35.0945;
180848;23.2614;34.5522;
180921;23.1502;33.878;
180995;23.3154;33.4214;
181067;23.2593;32.8567;
181141;23.2718;32.4115;
181216;23.2865;32.0453;
181284;23.2499;31.7085;
181358;23.165;31.3292;
181433;22.9447;30.8073;
181506;22.9517;30.5854;
181579;22.7553;30.2308;
181650;22.7491;29.7187;
181723;22.6777;29.372;
181798;22.7698;29.0329;
181865;22.6733;28.8002;
181947;22.7045;28.5023;
182018;22.7465;28.3184;
182088;22.6269;28.0337;
182158;22.4651;27.7265;
182234;22.6933;27.4936;
182308;22.8639;27.2692;
182377;22.5765;27.3178;
182453;22.3733;27.1766;
182526;22.3576;26.8188;
182598;22.4072;26.7053;
182671;22.4032;26.4828;
182747;22.42;26.5293;
182819;22.4333;26.281;
182894;22.1924;26.3864;
182967;22.3317;26.3619;
183032;22.4239;26.3697;
183107;22.3652;26.2631;
183181;22.4857;26.2699;
183254;22.1816;26.2993;
183327;22.1877;26.2151;
183397;22.2744;25.91;
183475;22.123;25.9725;
183545;22.227;25.9962;
183615;22.2235;26.2283;
183692;22.2036;26.3938;
183763;22.2351;26.7951;
183843;22.3132;27.1368;
183916;22.2879;27.4944;
183985;22.3213;27.861;
184055;22.298;28.1938;
184132;22.3127;28.8303;
184202;22.4119;29.1338;
184282;22.1817;29.4689;
184348;22.1871;29.9631;
184424;22.4872;30.3539;
184492;22.4959;31.0525;
184565;22.5451;31.477;
184640;22.6935;32.0562;
184716;22.7651;32.595;
184790;22.9517;33.0997;
184859;22.8006;33.6384;
184929;22.8624;34.0811;
185002;22.9639;34.9;
185077;22.7317;35.1895;
185146;22.6228;35.6606;
185220;22.8897;36.0925;
185294;22.8354;36.3773;
185367;23.0157;36.7191;
185442;23.1544;36.9214;
185515;23.3225;37.2015;
185583;23.1833;37.0635;
185655;23.2916;37.0016;
185731;23.4319;36.6767;
185805;23.312;36.3593;
185877;23.2526;35.7974;
185947;23.2968;34.8338;
186021;23.0917;34.1232;
186092;23.0312;33.5879;
186171;23.1983;33.1173;
186241;23.2489;32.7155;
186314;23.1517;32.146;
186391;23.113;31.7297;
186466;23.1146;31.2804;
186531;23.1279;30.802;
186605;23.0985;30.2735;
186680;22.9257;29.9562;
186750;23.0282;29.7923;
186822;22.8936;29.2538;
186893;22.8354;29.0569;
186970;22.7178;28.6441;
187040;22.6853;28.3197;
187114;22.7559;28.1834;
187187;22.9053;27.8797;
187260;22.7943;27.7842;
187333;22.6728;27.6693;
187406;22.6132;27.4666;
187479;22.6432;27.3484;
187550;22.6529;27.3335;
187625;22.4472;27.4453;
187700;22.3104;27.0529;
187770;22.2605;26.9469;
187843;22.5081;26.7132;
187916;22.3442;26.623;
187994;22.3159;26.614;
188066;22.2968;26.4816;
188134;22.3509;26.5127;
188205;22.1581;26.3841;
188281;22.0817;26.3229;
188354;22.2731;26.2728;
188428;22.2968;26.3587;
188501;22.0792;26.4777;
188572;22.071;26.0936;
188649;22.0367;26.18;
188718;22.0077;26.0329;
188791;21.965;26.2766;
188863;22.0579;26.3666;
188936;22.075;26.6561;
189011;22.3115;26.9248;
189077;22.4077;27.297;
189151;22.4152;27.6731;
189229;22.2772;27.9166;
189301;22.4277;28.3744;
189374;22.2132;28.8726;
189446;22.269;28.9839;
189519;22.2384;29.5725;
189593;22.4044;29.8783;
189662;22.387;30.3009;
189736;22.5974;30.6652;
189811;22.5746;31.321;
189884;22.7127;31.9349;
189956;22.7277;32.4562;
190029;22.8988;32.9664;
190105;22.7966;33.4771;
190181;22.6724;34.1433;
190254;22.5953;34.6703;
190324;22.5855;35.0731;
190392;22.6822;35.8002;
190467;22.8843;36.2905;
190544;22.8666;36.7488;
190612;22.9889;37.0898;
190685;23.0581;37.6206;
190758;23.1084;37.956;
190830;23.1628;38.3073;
190902;23.3356;38.5901;
190979;23.2756;38.8448;
191049;23.1076;39.2476;
191122;23.0836;39.2557;
191195;23.1963;39.1278;
191270;23.2089;39.0271;
191343;23.4302;38.6751;
191413;23.2833;38.4064;
191490;23.2692;37.9935;
191562;23.3067;37.7204;
191634;23.4132;37.4076;
191702;23.3798;37.0953;
191781;23.4046;36.7101;
191852;23.3158;36.3761;
191922;23.2543;36.0828;
191998;23.043;35.4849;
192073;23.1854;35.1068;
192143;23.0578;34.5161;
192218;22.9853;34.2264;
192286;23.1018;33.7573;
192361;22.9899;33.333;
192433;23.0756;32.944;
192512;23.2736;32.5025;
192580;23.1129;32.1046;
192655;23.1134;31.8195;
192724;22.9517;31.418;
192797;22.8272;31.3377;
192867;22.6035;30.776;
192941;22.8085;30.6129;
193020;22.764;30.271;
193092;22.744;30.0258;
193164;22.7546;29.6064;
193234;22.6165;29.3025;
193312;22.7862;29.1314;
193380;22.6739;28.7619;
193458;22.8069;28.4853;
193530;22.648;28.137;
193603;22.4662;27.9758;
193671;22.5785;27.8772;
193746;22.4429;27.3358;
193819;22.0347;27.1643;
193893;22.3747;26.7907;
193960;22.4356;26.7503;
194036;22.4529;26.4848;
194107;22.3619;26.5842;
194188;22.4184;26.4684;
194258;22.4607;26.4157;
194324;22.2678;26.3374;
194402;22.3286;26.2293;
194474;22.346;26.4573;
194545;22.1303;26.3522;
194617;22.1638;26.101;
194691;22.1267;25.9728;
194765;22.2156;25.8681;
194842;22.1776;25.9504;
194913;22.263;25.9897;
194987;22.1393;26.3135;
195056;22.237;26.6383;
195130;22.3932;26.9947;
195202;22.3211;27.3049;
195273;22.1794;27.7395;
195347;22.263;28.2533;
195421;22.1158;28.4892;
195493;22.1379;28.8593;
195564;22.2251;29.3696;
195642;22.3321;29.9016;
195717;22.3395;30.4775;
195784;22.3309;31.006;
195857;22.5479;31.6947;
195930;22.4563;32.2663;
196007;22.5213;32.7425;
196081;22.4114;33.2497;
196149;22.5433;34.1015;
196223;22.5884;34.7355;
196293;22.5798;35.2046;
196373;22.5783;36.0105;
196438;22.7622;36.3672;
196516;22.7803;36.7845;
196587;23.0053;37.1099;
196658;23.0754;37.6386;
196731;23.1637;38.0624;
196804;23.0769;38.1356;
196879;23.2927;38.2325;
196953;23.2812;37.5402;
197023;23.2398;37.0656;
197094;23.169;36.2071;
197169;23.1926;35.39;
197240;23.2297;34.5247;
197320;23.313;33.8047;
197392;23.1463;33.2238;
197463;23.2687;32.4589;
197531;23.2663;31.9964;
197605;23.1717;31.3533;
197675;23.1365;30.8418;
197753;23.2575;30.3848;
197827;23.2025;29.973;
197896;22.9367;29.621;
197968;22.8042;29.1574;
198042;22.7851;28.7565;
198118;22.6674;28.4702;
198191;22.7083;28.1655;
198263;22.6781;28.0402;
198335;22.6957;27.7269;
198405;22.7153;27.667;
198479;22.5386;27.4693;
198552;22.5487;27.3434;
198624;22.6744;27.1855;
198697;22.5033;27.1844;
198769;22.2908;27.244;
198843;22.2699;27.0395;
198922;22.1094;26.8572;
198995;22.3363;26.6506;
199061;22.4126;26.6024;
199134;22.243;26.5018;
199204;22.4817;26.4833;
199283;22.206;26.4583;
199363;22.4045;26.4242;
199430;22.4487;26.3905;
199499;22.1855;26.3773;
199572;22.2826;26.5457;
199641;21.9126;26.5353;
199719;22.0541;26.2872;
199790;21.7965;26.1292;
199864;21.896;26.1211;
199935;22.0093;26.2562;
200012;21.9449;26.3914;
200082;22.1297;26.6586;
200155;21.9856;26.9323;
200226;22.0102;27.4588;
200299;22.0045;27.6755;
200373;22.1761;27.876;
200449;21.9898;28.4453;
200525;22.0794;28.6196;
200595;22.0254;28.7251;
200666;22.0584;29.032;
200736;22.2209;29.3765;
200808;22.1544;29.8565;
200883;22.2595;30.1344;
200954;22.3186;30.6546;
201029;22.422;31.1497;
201102;22.4325;31.6123;
201176;22.4286;31.9778;
201246;22.4397;32.3929;
201325;22.4708;32.9338;
201392;22.3236;33.2935;
201465;22.4274;33.6728;
201541;22.5481;33.9813;
201612;22.6518;34.3075;
201689;22.7819;34.6294;
201759;22.8776;35.1138;
201832;22.9653;35.6178;
201902;23.0752;35.9379;
201972;22.9701;36.1028;
202046;22.9723;36.2254;
202120;22.8794;36.4132;
202193;22.8591;36.3631;
202266;22.7506;35.9012;
202337;22.9502;35.6758;
202414;22.8161;35.3601;
202486;22.8936;34.9046;
202557;22.9653;34.5125;
202633;22.8764;34.228;
202706;22.926;33.9201;
202782;23.0536;33.5255;
202854;22.9476;33.1754;
202927;22.9107;32.5465;
203000;22.7593;32.2971;
203065;22.7935;31.7223;
203138;22.7267;31.1314;
203213;22.5679;30.8213;
203287;22.7382;30.2393;
203361;22.6942;29.9595;
203430;22.6889;29.5535;
203505;22.7469;29.3568;
203577;22.7214;28.9522;
203655;22.5269;28.7797;
203725;22.5661;28.5885;
203799;22.4647;28.366;
203871;22.4445;28.3129;
203946;22.291;27.8246;
204020;22.076;27.6289;
204086;22.2747;27.3114;
204160;22.1226;27.2341;
204233;22.3705;27.0314;
204306;22.2073;26.87;
204376;22.1706;26.8051;
204459;22.1351;26.7111;
204530;22.3527;26.6097;
204600;21.973;26.5848;
204671;22.1254;26.5626;
204747;22.028;26.6556;
204814;21.9939;26.3897;
204892;21.9594;26.4187;
204960;21.7987;26.1811;
205034;21.8662;26.2409;
205113;22.0768;26.0787;
205180;21.8913;26.0412;
205253;21.9358;26.0118;
205325;21.9172;26.0109;
205403;21.8423;26.0669;
205475;21.8763;26.0958;
205543;21.8251;26.4612;
205619;21.7284;26.724;
205692;21.753;26.7382;
205766;21.8171;27.007;
205840;21.7865;27.2958;
205905;21.8797;27.7683;
205981;22.1247;27.9638;
206055;22.1393;28.2886;
206132;22.0459;28.8414;
206201;22.4022;29.1161;
206272;22.1238;29.377;
206346;22.1015;29.7916;
206418;22.1366;30.4156;
206492;22.226;30.7108;
206570;22.02;31.2595;
206639;22.0642;31.6672;
206715;22.3258;32.163;
206785;22.4249;32.5161;
206859;22.7691;32.9815;
206929;22.5864;33.497;
207007;22.6132;34.0656;
207075;22.6617;34.6989;
207145;22.7068;35.0776;
207219;22.7028;35.9581;
207292;22.6834;36.1434;
207365;22.5772;36.4573;
207440;22.5212;37.0122;
207517;22.7487;37.5208;
207588;22.8461;37.9935;
207663;22.8012;38.3053;
207736;22.904;38.6869;
207805;23.0289;39.1844;
207874;22.9613;39.4997;
207956;23.1317;39.2545;
208029;23.2239;38.5644;
208095;22.9313;38.1557;
208167;22.9642;37.4764;
208238;23.0779;36.8432;
208315;22.9848;35.9684;
208389;22.8532;35.563;
208459;23.0866;35.0265;
208533;23.0553;34.4389;
208604;23.0992;33.9057;
208676;23.0351;33.314;
208752;23.1448;32.8866;
208823;22.9825;32.504;
208894;22.8211;32.181;
208970;22.8666;31.6243;
209044;22.7945;30.8906;
209118;22.6858;30.5322;
209183;22.6926;30.006;
209263;22.6497;29.6981;
209337;22.6538;29.3919;
209409;22.72;29.0567;
209479;22.8281;28.8053;
209551;22.5678;28.5185;
209623;22.6583;28.2733;
209699;22.443;27.9777;
209769;22.4614;27.9555;
209838;22.3272;27.5506;
209920;22.3465;27.2032;
209990;22.1336;27.0351;
210062;22.0805;26.8418;
210134;22.3041;26.9128;
210211;22.2957;26.6728;
210281;22.3895;26.7418;
210359;22.2323;26.6952;
210429;22.1105;26.5526;
210506;22.1855;26.6231;
210572;22.0322;26.8246;
210647;21.9554;27.2616;
210720;21.7525;27.4753;
210791;21.7521;27.9045;
210865;21.84;28.3929;
210934;21.9834;28.9985;
211006;22.2357;29.5432;
211081;22.239;30.2118;
211158;22.2737;30.8834;
211229;22.3215;31.4568;
211301;22.3815;31.9932;
211371;22.4205;32.533;
211448;22.4695;33.1347;
211518;22.3658;33.6594;
211598;22.2288;34.1388;
211663;22.2376;34.8847;
211736;22.3735;35.3013;
211811;22.7374;35.8645;
211887;22.9508;36.095;
211958;22.9604;36.6798;
212027;23.2147;37.1642;
212100;23.1315;37.5835;
212172;23.2432;37.7284;
212249;23.1574;38.0907;
212323;22.9775;38.3931;
212392;23.1316;38.5963;
212464;23.0099;38.9171;
212541;23.0711;38.8663;
212618;23.1926;38.9315;
212687;23.1264;38.9798;
212757;23.3034;38.858;
212830;23.3332;38.6483;
212906;23.3125;38.2919;
212980;23.4435;37.9226;
213052;23.3807;37.3486;
213122;23.1533;37.0628;
213199;23.1613;36.7666;
213266;23.0513;36.0424;
213342;23.1351;35.4692;
213415;23.1049;34.8426;
213486;23.0438;34.3293;
213563;23.1571;33.8121;
213630;22.9921;33.4539;
213704;22.957;32.998;
213777;22.9076;32.5259;
213847;22.885;32.1861;
213920;22.7954;31.6506;
213995;22.9383;31.5689;
214067;22.7292;31.0787;
214143;22.6587;30.4186;
214213;22.602;30.0981;
214289;22.5169;29.6555;
214358;22.5317;29.3945;
214432;22.607;29.0033;
214509;22.539;28.8078;
214577;22.5258;28.4361;
214654;22.5167;28.1251;
214727;22.624;27.9682;
214798;22.3248;27.7573;
214870;22.3265;27.845;
214946;22.1837;27.5701;
215014;22.2417;27.273;
215086;22.2117;27.0622;
215165;22.2055;26.9442;
215235;22.3027;26.9954;
215306;22.1852;26.8041;
215375;22.2461;26.8583;
215454;22.2466;26.8183;
215529;22.1761;26.8265;
215602;22.1086;26.7076;
215671;22.1082;26.9318;
215745;21.8403;27.0465;
215817;21.861;26.7053;
215889;21.7816;26.6839;
215965;21.7699;26.5119;
216033;21.7594;26.5524;
216111;21.8615;26.4892;
216186;21.8007;26.8319;
216259;21.8442;27.1231;
216330;21.809;27.4471;
216399;21.8726;27.7035;
216471;22.1123;28.1046;
216546;21.961;28.6453;
216617;21.8724;28.8178;
216694;21.9783;29.1254;
216766;22.0912;29.5746;
216835;22.1039;30.0369;
216914;22.1631;30.4365;
216984;22.3037;30.9116;
217054;22.5301;31.64;
217125;22.3936;32.1887;
217200;22.5597;32.5677;
217270;22.6587;33.0114;
217345;22.6416;33.692;
217416;22.5046;34.3657;
217494;22.4258;34.8409;
217568;22.6563;35.7359;
217636;22.7221;36.1946;
217713;22.7805;36.7226;
217784;23.0103;37.139;
217856;23.1499;37.6706;
217928;23.1733;37.891;
218003;23.2631;38.2015;
218076;23.477;37.8936;
218152;23.3195;37.5147;
218226;23.0942;37.3088;
218298;23.027;36.6591;
218365;22.8288;35.9494;
218436;23.1277;35.1419;
218512;23.0629;34.3372;
218584;23.1289;33.6102;
218658;23.2756;33.0697;
218731;23.1021;32.5733;
218804;23.1005;32.0336;
218878;22.9594;31.633;
218948;23.0325;31.2127;
219029;22.8501;30.92;
219100;22.7918;30.4178;
219168;22.6245;29.7043;
219238;22.6449;29.567;
219314;22.6743;29.1307;
219388;22.5203;28.9662;
219459;22.4465;28.5418;
219532;22.5659;28.1998;
219606;22.5397;28.0329;
219676;22.5589;27.953;
219749;22.4246;27.8541;
219822;22.1669;27.7804;
219898;22.2006;27.9184;
219970;22.0846;27.6864;
220041;22.0171;27.522;
220119;22.0451;27.3249;
220186;22.0133;27.3302;
220260;21.8698;27.1915;
220334;22.0917;27.0533;
220407;22.2087;27.154;
220478;21.914;27.144;
220550;21.8891;26.9883;
220621;22.0609;27.0213;
220697;21.823;27.1628;
220770;21.9037;27.2531;
220841;21.6035;26.8598;
220917;21.8105;26.9315;
220987;21.7418;27.0963;
221060;21.7027;27.389;
221133;21.8056;27.6365;
221212;21.8932;28.1073;
221283;21.8306;28.5571;
221351;21.9953;28.8671;
221430;22.0166;29.271;
221498;21.9451;29.6641;
221574;21.9205;30.2252;
221648;21.7889;30.4756;
221717;21.8714;30.8891;
221791;21.9859;31.2617;
221864;22.2099;31.862;
221938;22.2282;32.0881;
222014;22.261;32.6844;
222085;22.4791;33.2701;
222160;22.2123;33.6549;
222227;22.576;34.016;
222302;22.5186;34.4477;
222374;22.4728;35.1894;
222447;22.1863;35.6421;
222517;22.3295;36.061;
222591;22.6015;36.4944;
222665;22.659;36.8794;
222737;22.5879;37.2941;
222809;22.7198;37.5933;
222882;22.8686;38.1993;
222953;22.8528;38.5559;
223028;22.9799;38.8502;
223100;22.9994;39.165;
223172;22.8306;39.822;
223244;22.8282;39.7546;
223319;22.7534;39.0838;
223400;22.934;38.5757;
223472;22.9159;38.1564;
223541;23.0592;37.8653;
223612;22.946;37.4327;
223680;23.1093;37.1316;
223757;23.0002;36.7394;
