16:45:02   Default
2021_11_30_Andi
Time (ms); Pri Amplitude (mm); Sec Amplitude (mm);
174044;65.014;66.2663;
174118;64.9731;66.733;
174195;64.961;66.4344;
174261;64.9329;66.379;
174337;65.0351;66.2235;
174408;65.0016;66.0445;
174484;64.9837;65.9118;
174554;64.9881;66.0242;
174627;65.0843;65.9308;
174704;64.8908;65.906;
174775;64.8597;65.922;
174849;64.9992;65.9164;
174926;64.923;65.9782;
174993;64.844;66.0159;
175066;64.9579;66.0263;
175137;64.9651;65.9882;
175212;64.9456;66.2636;
175283;64.9282;66.285;
175358;64.9684;65.8903;
175433;64.9629;65.8843;
175509;65.0189;65.6612;
175576;64.9339;65.606;
175645;64.8862;65.5093;
175726;64.9985;65.5711;
175799;65.0309;65.4256;
175868;65.0279;65.4469;
175940;64.8722;65.4727;
176012;64.981;65.5436;
176085;64.9117;65.7692;
176155;64.9406;66.0625;
176232;64.9607;66.4971;
176310;64.8374;67.3063;
176378;64.9075;67.954;
176451;64.991;68.1869;
176522;65.0461;68.8254;
176592;65.145;69.2647;
176678;65.3009;69.6507;
176740;65.4147;70.3147;
176823;65.5715;70.7972;
176885;65.7148;71.4824;
176965;65.7111;71.9778;
177034;65.8942;72.6841;
177107;65.945;73.2522;
177178;66.0476;74.039;
177249;65.991;74.5775;
177332;66.0022;75.2723;
177399;66.0007;75.7815;
177470;66.0786;76.0254;
177544;66.295;76.5173;
177621;66.2661;77.009;
177690;66.353;77.4079;
177762;66.419;77.756;
177833;66.5907;78.1754;
177906;66.6357;78.6036;
177980;66.7485;79.0219;
178051;66.8286;79.1355;
178123;66.8331;79.3868;
178201;66.9279;79.7738;
178281;66.8734;79.9327;
178349;66.8781;80.4447;
178418;66.8012;80.5241;
178491;67.0368;80.6335;
178561;67.1014;80.7918;
178633;67.1295;80.8125;
178713;67.0375;81.0575;
178789;67.2268;81.0821;
178857;67.2938;81.1584;
178928;67.3568;81.0441;
178998;67.2956;80.8685;
179078;67.3332;80.7697;
179151;67.2286;80.1224;
179223;67.3265;79.6694;
179299;67.3842;78.8905;
179370;67.3352;78.0047;
179441;67.2481;77.0921;
179522;67.2833;76.3409;
179594;67.0542;75.5704;
179659;66.949;74.9167;
179731;66.8597;74.2469;
179802;66.8824;73.6467;
179871;66.7343;73.1532;
179952;66.5479;72.6398;
180015;66.49;72.0249;
180091;66.3486;71.4222;
180167;66.3322;70.9438;
180244;66.2784;70.4589;
180313;65.9892;70.2733;
180388;65.9294;70.0801;
180455;65.8319;69.3484;
180525;65.8488;68.8445;
180605;65.9247;68.3624;
180680;65.72;67.8391;
180746;65.6593;67.5641;
180822;65.5525;67.3321;
180892;65.5121;67.0302;
180969;65.467;66.7486;
181042;65.5656;66.6252;
181115;65.4188;66.6994;
181185;65.3706;66.6989;
181258;65.3411;66.472;
181330;65.3887;66.7298;
181405;65.3518;66.9644;
181484;65.2249;67.1889;
181547;65.1235;66.9307;
181620;65.1849;66.6582;
181692;65.1865;66.734;
181768;65.1964;66.5752;
181843;65.1125;66.7289;
181920;65.0223;66.3997;
181992;64.9627;66.3043;
182060;64.8263;66.1107;
182133;64.7542;65.9574;
182204;64.752;65.9301;
182276;64.8038;65.8429;
182354;64.7633;65.8931;
182426;64.683;66.0099;
182497;64.5847;66.1805;
182572;64.5847;66.4324;
182642;64.6732;65.8699;
182714;64.6467;65.8888;
182787;64.7282;65.7164;
182860;64.7386;65.653;
182934;64.7479;65.6575;
183010;64.6394;65.6951;
183082;64.7189;65.7798;
183154;64.7443;66.041;
183225;64.736;66.4005;
183291;64.865;66.5742;
183368;64.7593;66.8497;
183442;64.8153;67.4172;
183519;64.802;68.1289;
183587;64.8385;68.8803;
183663;65.0333;68.9688;
183735;65.1856;69.5847;
183806;65.3086;70.0479;
183879;65.4277;70.4223;
183952;65.5816;71.0631;
184025;65.642;71.5981;
184100;65.7902;72.172;
184171;65.9118;72.7639;
184242;65.9581;73.1926;
184314;66.0557;73.8155;
184389;66.1821;74.4035;
184459;66.3038;74.9025;
184541;66.3283;75.4387;
184616;66.3055;76.1065;
184682;66.3212;76.3957;
184756;66.4058;76.6369;
184827;66.5188;77.0155;
184898;66.4887;77.3283;
184974;66.4351;77.8556;
185044;66.6666;78.1937;
185117;66.7797;78.4984;
185192;66.8953;78.9632;
185263;66.7893;79.4104;
185338;66.9417;79.7421;
185409;66.8758;80.2806;
185484;66.9799;80.5074;
185556;66.9612;80.6475;
185630;66.9367;80.9139;
185701;66.8664;81.0527;
185775;66.9776;80.9928;
185848;67.0621;81.0591;
185917;67.0597;80.9925;
185991;67.0344;80.8946;
186066;67.1048;80.9332;
186142;67.0762;80.9449;
186213;67.121;81.3724;
186290;67.1326;81.2486;
186358;67.2158;80.2556;
186429;67.2922;79.5353;
186505;67.1428;78.5965;
186573;67.0241;77.8719;
186647;66.974;77.0039;
186723;66.9616;75.856;
186798;66.8505;75.0771;
186864;66.7263;74.2969;
186936;66.5655;73.7969;
187021;66.6008;72.9194;
187085;66.4502;72.2756;
187156;66.2633;71.6375;
187232;66.0602;71.2185;
187309;65.9839;70.7637;
187381;65.9039;70.2886;
187449;65.9597;69.9868;
187522;65.879;69.5824;
187594;65.7576;69.1437;
187669;65.55;69.0508;
187740;65.5025;68.5154;
187814;65.4545;68.0341;
187885;65.4832;67.6126;
187956;65.4702;67.0464;
188031;65.3961;66.881;
188100;65.3073;66.5753;
188180;65.4516;66.4781;
188251;65.3249;66.2899;
188323;65.3281;66.1204;
188398;65.1597;66.089;
188467;65.182;66.0591;
188543;65.151;66.0378;
188616;65.1145;65.9586;
188688;65.0377;66.0452;
188763;64.9997;66.137;
188834;65.0544;66.1835;
188911;64.9761;65.8615;
188978;64.9108;65.8041;
189054;64.9642;65.5525;
189131;64.9969;65.4911;
189201;65.0734;65.4144;
189269;65.0246;65.4435;
189346;65.0503;65.4557;
189418;65.0343;65.4538;
189488;64.8968;65.4925;
189560;65.0423;65.5913;
189637;64.9728;65.6501;
189706;65.0425;65.6943;
189779;65.0928;65.6648;
189858;65.0242;65.7325;
189925;64.7941;65.9462;
189999;64.9899;65.8304;
190071;65.035;65.6324;
190145;64.965;65.4914;
190215;64.9837;65.3175;
190291;64.9264;65.3215;
190365;64.9911;65.3135;
190434;65.0145;65.4234;
190507;64.9534;65.4984;
190584;64.9605;65.5832;
190657;65.0146;65.7963;
190731;65.0424;66.0622;
190799;65.0613;66.0629;
190872;65.0774;66.3285;
190946;64.9966;66.7173;
191020;64.9109;67.3218;
191094;64.94;67.8449;
191163;65.099;68.2914;
191237;64.9691;68.7687;
191310;65.1796;69.2111;
191382;65.3431;69.8091;
191452;65.4758;70.4885;
191531;65.4846;71.1383;
191611;65.6104;71.7278;
191675;65.6885;72.314;
191744;65.7841;73.0167;
191821;65.8309;73.6516;
191893;65.8813;74.2619;
191964;66.0116;74.762;
192038;65.8854;75.4514;
192112;66.0191;75.7158;
192185;66.1151;76.0395;
192255;66.2651;76.5051;
192330;66.3279;76.8407;
192402;66.2837;77.1202;
192476;66.5273;77.496;
192552;66.5756;77.9233;
192622;66.5572;78.2553;
192697;66.5306;78.4721;
192765;66.6915;78.7478;
192842;66.5203;79.0887;
192914;66.6999;79.325;
192985;66.6081;79.8554;
193060;66.5717;80.0689;
193138;66.5525;79.9463;
193204;66.7338;80.1295;
193282;66.7837;80.0215;
193351;66.7368;80.0744;
193423;66.8874;79.9111;
193494;66.9132;79.9314;
193569;66.7762;80.1075;
193640;66.85;79.5707;
193716;66.8341;78.7875;
193791;67.0855;77.751;
193863;67.0922;76.6479;
193935;66.9602;75.8318;
194004;66.6455;75.3062;
194078;66.6819;74.5953;
194150;66.5545;73.6663;
194226;66.4934;73.0096;
194297;66.4512;72.2542;
194379;66.3376;71.7779;
194450;66.1683;71.1537;
194524;66.2301;70.7182;
194592;66.1121;70.1671;
194665;66.107;69.704;
194733;65.9535;69.2353;
194807;65.8638;68.789;
194880;65.7404;68.4999;
194951;65.6691;68.1998;
195026;65.4927;67.9923;
195098;65.4667;67.947;
195170;65.3581;67.1129;
195241;65.4997;66.8702;
195315;65.457;66.5213;
195389;65.3841;66.133;
195461;65.3617;66.0072;
195534;65.2958;65.9003;
195609;65.3072;65.9483;
195683;65.3102;65.7608;
195754;65.1901;65.721;
195827;65.2655;65.8023;
195899;65.2913;65.7922;
195971;65.1953;65.866;
196045;65.1977;65.8274;
196118;64.9987;65.8807;
196191;65.0053;66.1673;
196267;65.0556;65.7067;
196339;64.9994;65.6894;
196414;65.114;65.5536;
196485;65.0776;65.38;
196562;65.0187;65.2428;
196625;65.171;65.2835;
196700;65.0597;65.3277;
196773;65.0394;65.2231;
196845;65.1392;65.2493;
196920;65.161;65.2577;
196993;65.1667;65.3648;
197065;65.0855;65.4047;
197140;65.1037;65.3733;
197208;65.0151;65.6392;
197283;65.0453;65.8808;
197357;65.0183;65.4912;
197431;64.9957;65.7609;
197500;65.0634;66.3899;
197573;65.0261;67.0568;
197646;65.0264;67.7076;
197719;65.3993;68.3113;
197792;65.4055;68.8382;
197866;65.4635;69.3756;
197939;65.5279;70.0516;
198012;65.612;70.5726;
198085;65.7314;71.2427;
198160;65.7906;71.7952;
198231;65.8179;72.4639;
198312;65.7854;73.1238;
198379;65.7537;73.7566;
198451;65.947;73.8253;
198530;65.8505;74.3443;
198603;65.8018;74.9843;
198669;66.0658;75.3053;
198742;66.11;75.6838;
198815;66.2037;76.0878;
198886;66.2968;76.669;
198964;66.2143;76.9548;
199040;66.3264;77.281;
199106;66.3546;77.517;
199176;66.468;77.9275;
199254;66.5363;78.2414;
199326;66.4756;78.5169;
199402;66.508;79.1193;
199476;66.435;79.1766;
199542;66.4872;79.1777;
199621;66.6243;79.3284;
199691;66.6868;79.3889;
199757;66.6494;79.5273;
199832;66.7212;79.4707;
199904;66.7305;79.6551;
199978;66.7981;79.662;
200050;66.7573;79.261;
200131;66.7653;78.7966;
200200;66.9404;77.9772;
200271;67.0519;76.8455;
200347;67.0207;76.0429;
200417;66.9249;75.5012;
200494;66.7293;74.6379;
200570;66.8195;73.4576;
200630;66.6411;72.7594;
200705;66.6497;72.0188;
200781;66.4341;71.3286;
200852;66.4839;70.7105;
200929;66.3817;70.2605;
201001;66.2885;69.8793;
201072;66.2207;69.4331;
201147;66.1109;68.9968;
201216;65.965;68.6238;
201287;65.8952;68.3434;
201366;65.7405;68.1526;
201435;65.6592;67.87;
201506;65.519;67.7479;
201584;65.4298;67.7341;
201659;65.472;67.0794;
201727;65.4118;66.8239;
201799;65.485;66.4169;
201881;65.3078;66.2603;
201946;65.4127;66.0826;
202023;65.3253;65.9757;
202094;65.3442;65.8784;
202164;65.2356;65.7305;
202238;65.2995;65.8228;
202308;65.3069;65.751;
202380;65.2674;65.8303;
202458;65.1866;65.7613;
202531;65.2157;65.7524;
202603;65.0939;65.7821;
202676;65.1159;66.0029;
202749;65.1871;65.8195;
202816;65.2326;65.722;
202892;65.1343;65.4817;
202960;65.1928;65.3773;
203042;65.1002;65.2479;
203117;65.1021;65.313;
203189;65.1627;65.2402;
203261;65.1503;65.2512;
203330;65.0953;65.3753;
203403;65.1146;65.3648;
203475;65.1456;65.4981;
203555;65.2162;65.5936;
203626;65.1382;65.6957;
203696;65.1394;65.8274;
203771;65.1198;66.4043;
203841;64.9987;67.0722;
203911;64.9324;67.1751;
203985;65.1508;67.908;
204061;65.1438;68.3127;
204131;65.1554;68.9473;
204203;65.2506;69.5176;
204275;65.4009;70.2578;
204347;65.4935;70.7941;
204421;65.5357;71.2386;
204495;65.5385;71.7151;
204568;65.6637;72.014;
204639;65.8217;72.4845;
204715;65.9813;73.0398;
204787;65.9473;73.5106;
204858;65.9597;73.943;
204931;66.0331;74.0624;
205006;66.2876;74.4156;
205081;66.3751;74.946;
205158;66.3591;75.319;
205224;66.4056;75.7042;
205297;66.5313;76.1971;
205370;66.5629;76.7417;
205441;66.5647;76.9728;
205517;66.6287;77.3301;
205590;66.5957;77.6359;
205661;66.6669;77.9298;
205737;66.7019;78.2531;
205807;66.6059;78.5807;
205882;66.5818;78.7734;
205959;66.5585;78.8897;
206025;66.7698;78.8798;
206097;66.7573;78.9376;
206172;66.7099;78.8418;
206244;66.6846;78.8041;
206321;66.7743;78.6135;
206390;66.8136;78.4683;
206469;66.8171;78.2946;
206536;66.7998;78.0976;
206606;66.8659;77.6921;
206680;66.7824;77.0898;
206751;67.024;76.4591;
206827;66.8919;75.8907;
206901;66.7422;75.0754;
206972;66.7696;73.9114;
207044;66.7112;72.9712;
207118;66.5864;72.2839;
207194;66.3956;71.6843;
207268;66.2837;71.0515;
207339;66.1944;70.5782;
207408;66.1012;70.207;
207480;66.013;69.708;
207559;65.8738;69.1442;
207627;65.7818;68.6513;
207701;65.8122;68.3838;
207776;65.7346;68.0671;
207846;65.5226;67.7767;
207917;65.5105;67.626;
207992;65.3938;67.211;
208069;65.3454;66.6054;
208138;65.4367;66.3361;
208213;65.3046;66.0207;
208282;65.29;65.7454;
208357;65.2112;65.671;
208429;65.2309;65.5588;
208501;65.1476;65.44;
208575;65.1619;65.4606;
208651;65.049;65.3734;
208722;65.2009;65.4935;
208792;65.0012;65.4578;
208871;65.1221;65.5002;
208943;64.983;65.5317;
209013;65.0942;65.75;
209088;64.8835;65.6163;
209158;64.8715;65.353;
209236;64.9002;65.2197;
209311;64.9144;65.0971;
209378;64.8773;65.0692;
209453;65.1313;64.9552;
209523;64.9358;65.0029;
209595;64.9208;65.0929;
209665;64.8685;64.9933;
209745;64.9862;65.1309;
209814;65.0373;65.285;
209889;64.9087;65.2597;
209962;64.9353;65.3933;
210031;65.0863;65.4668;
210106;64.9147;65.8829;
210174;64.8427;66.2403;
210250;64.8097;66.6975;
210327;64.9238;67.3276;
210399;64.9891;67.6873;
210468;65.0328;68.3675;
210541;65.189;68.9649;
210619;65.2113;69.596;
210693;65.3062;70.1673;
210762;65.4447;70.6192;
210833;65.5539;71.1426;
210905;65.5756;71.6465;
210980;65.6997;72.2236;
211052;65.7075;72.8402;
211122;65.7837;73.3237;
211199;65.7361;73.9807;
211280;65.6695;74.3122;
211344;65.9315;74.5858;
211416;65.9009;75.0356;
211487;66.0208;75.2306;
211565;66.0937;75.6279;
211631;66.1653;76.0327;
211712;66.2941;76.513;
211779;66.3557;76.8267;
211853;66.3575;77.1054;
211925;66.4185;77.4114;
211998;66.4417;77.7092;
212071;66.4947;77.9698;
212143;66.5262;78.2514;
212216;66.5041;78.5914;
212291;66.4118;78.6351;
212370;66.6101;78.5683;
212435;66.6111;78.6501;
212512;66.6883;78.7611;
212581;66.6334;78.9294;
212654;66.729;78.9794;
212728;66.6385;79.0914;
212800;66.8006;79.1792;
212871;66.7134;78.8782;
212948;66.7667;78.7757;
213021;66.8403;78.4318;
213091;66.8659;77.6163;
213166;66.9689;76.6465;
213241;66.7866;75.8589;
213315;66.8933;74.7374;
213382;66.7864;73.8373;
213454;66.627;73.0806;
213528;66.5709;72.2607;
213601;66.3387;71.5944;
213674;66.3195;70.9968;
213745;66.257;70.3979;
213818;66.0218;69.9138;
213896;65.9866;69.4298;
213969;66.0039;68.9766;
214038;65.8468;68.613;
214117;65.6916;68.2452;
214186;65.6436;67.8377;
214255;65.4216;67.6901;
214330;65.3585;67.6691;
214403;65.3499;66.7878;
214473;65.3178;66.6396;
214548;65.3689;66.2002;
214625;65.1322;66.0401;
214698;65.2019;65.853;
214770;65.2839;65.7317;
214841;65.1279;65.6108;
214910;65.2539;65.4704;
214984;65.1106;65.5423;
215058;65.1496;65.5517;
215133;65.0995;65.6423;
215203;65.0905;65.6126;
215275;65.0339;65.5744;
215350;64.9417;65.7934;
215421;64.8933;65.7382;
215496;64.9733;65.3766;
215569;64.9896;65.254;
215641;65.0007;65.0848;
215715;64.9339;65.0617;
215787;64.955;65.0555;
215860;64.9367;65.0431;
215934;65.0149;65.0549;
216010;64.9907;65.128;
216081;65.0754;65.224;
216150;64.9653;65.3189;
216226;64.9294;65.4251;
216297;64.9095;65.5676;
216371;64.9457;65.8741;
216442;64.83;66.7408;
216510;64.9149;66.9108;
216590;64.9471;67.3831;
216665;64.9332;67.9792;
216738;65.0778;68.3788;
216810;65.1211;69.0306;
216883;65.2591;69.5401;
216953;65.3215;70.2076;
217024;65.3085;70.9431;
217102;65.4501;71.2844;
217173;65.5748;71.9184;
217245;65.5602;72.4934;
217313;65.6895;72.9587;
217389;65.7717;73.6491;
217462;65.6874;74.233;
217533;65.6246;74.3357;
217606;65.7419;74.4509;
217680;65.9215;74.7193;
217756;65.9253;74.9206;
217826;65.9664;75.1665;
217897;66.0943;75.3002;
217977;66.14;75.6942;
218048;66.1415;75.9035;
218122;66.1713;76.0346;
218194;66.3137;76.2576;
218261;66.3234;76.6374;
218335;66.2546;76.9921;
218409;66.3411;77.1399;
218482;66.2683;77.5105;
218552;66.2431;77.5324;
218626;66.3139;77.2575;
218702;66.423;77.3224;
218774;66.4667;77.286;
218851;66.3395;77.5264;
218924;66.4429;77.4454;
218991;66.5024;77.3849;
219067;66.5018;77.6913;
219141;66.5121;77.6343;
219213;66.5046;77.6754;
219283;66.4963;77.58;
219355;66.624;77.4005;
219428;66.5127;76.8765;
219502;66.506;76.3887;
219573;66.4689;75.3833;
219646;66.5199;73.9982;
219728;66.5317;73.0119;
219798;66.4683;72.2836;
219872;66.2846;71.5159;
219946;66.1876;71.0041;
220017;66.1493;70.422;
220086;66.0599;69.9053;
220162;65.8484;69.4128;
220236;65.8702;68.9269;
220302;65.7412;68.6433;
220380;65.507;68.3131;
220451;65.5858;67.8908;
220521;65.5845;67.6598;
220595;65.3575;67.5178;
220666;65.2948;67.3603;
220739;65.2736;66.6891;
220813;65.1638;66.4628;
220897;65.236;66.0936;
220960;65.2315;65.8558;
221034;65.1551;65.7056;
221107;65.2459;65.6471;
221179;65.0861;65.5868;
221250;65.1961;65.3927;
221321;65.227;65.4049;
221393;65.0975;65.3988;
221468;65.0551;65.4685;
221546;65.0795;65.3414;
221619;65.0667;65.4155;
221689;65.0978;65.5496;
221762;64.8584;65.8187;
221832;64.8081;65.3918;
221906;64.9567;65.3198;
221979;64.9822;65.2039;
222051;64.9255;65.103;
222127;64.9935;65.3412;
222198;64.8936;65.5304;
222270;64.9764;65.5268;
222343;64.912;65.5983;
222416;65.0109;65.8847;
222491;64.9978;66.0066;
222559;64.9628;66.0446;
222632;64.9716;66.1079;
222706;64.9348;66.1487;
222782;64.8893;66.5;
222851;64.8625;66.5037;
222923;64.9433;66.1827;
223002;64.9731;66.6778;
223067;65.0032;67.1975;
223144;65.0283;67.813;
223219;65.1181;68.3154;
223289;65.2915;68.8735;
223362;65.2796;69.2894;
223438;65.3196;69.8615;
223511;65.393;70.3857;
223582;65.5588;70.8669;
223654;65.6276;71.3913;
223729;65.7273;71.913;
223803;65.6006;72.5977;
223877;65.7979;72.8606;
223947;65.7964;73.18;
224021;65.8845;73.485;
224094;65.9139;73.829;
224164;66.0198;74.267;
224235;66.0355;74.515;
224315;66.1862;74.9856;
224383;66.3286;75.4103;
224463;66.268;75.7376;
224529;66.1829;76.244;
224604;66.2571;76.746;
224674;66.3097;77.2106;
224747;66.5046;77.4014;
224818;66.3923;77.9911;
224897;66.3437;78.1441;
224969;66.461;78.0068;
225041;66.4971;78.2916;
225112;66.5745;78.6632;
225185;66.5476;78.7948;
225261;66.6431;78.8716;
225334;66.6475;78.9793;
225400;66.6881;79.3651;
225482;66.7206;79.3202;
225549;66.6369;79.3403;
225620;66.7329;79.4556;
225694;66.7351;79.3332;
225770;66.6214;79.0608;
225846;66.7798;78.7273;
225921;66.6545;77.9192;
225984;66.7312;77.3435;
226061;66.742;76.3836;
226132;66.7035;75.6357;
226204;66.6269;75.0478;
226276;66.5581;74.3697;
226347;66.5797;73.7823;
226422;66.3652;73.267;
226503;66.2912;72.7709;
226573;66.0122;72.2301;
226642;65.9389;71.8026;
226719;65.8967;71.1818;
226795;65.8793;70.7209;
226863;65.7144;70.3912;
226933;65.5802;70.0942;
227003;65.572;69.1139;
227077;65.5352;68.4294;
227151;65.6458;67.8725;
227231;65.599;67.1468;
227300;65.5688;66.7968;
227376;65.7562;66.4674;
227443;65.7928;66.1022;
227517;65.6108;65.8089;
227588;65.5402;65.6277;
227662;65.586;65.5423;
227736;65.5376;65.5252;
227803;65.4711;65.5754;
227879;65.5333;65.4316;
227952;65.1976;65.5175;
228026;65.2623;65.7931;
228100;65.2064;65.3106;
228170;65.2535;65.2008;
228245;65.2302;65.1272;
228321;65.1593;64.8447;
228392;65.2489;64.8494;
228461;65.264;64.8604;
228543;65.2037;64.8355;
228610;65.2257;64.7754;
228683;65.2343;64.8808;
228752;65.0451;65.006;
228826;65.2387;65.0652;
228896;65.1248;65.1152;
228969;65.1325;65.0571;
229045;65.0626;65.2255;
229119;65.0786;65.4383;
229190;65.0403;65.0128;
229264;65.0728;65.1673;
229338;65.0806;65.8061;
229408;65.0465;66.6004;
229481;65.1638;67.1935;
229556;65.2947;67.9635;
229628;65.3611;68.6993;
229699;65.657;69.1857;
229779;65.8033;69.9151;
229848;65.7324;70.6421;
229916;65.7924;71.4106;
229996;65.9084;72.085;
230069;66.1039;72.6456;
230142;66.0505;73.3595;
230212;66.1196;73.8422;
230288;66.0944;74.0534;
230360;66.3444;74.6493;
230435;66.3198;75.0146;
230504;66.4246;75.54;
230576;66.5136;75.933;
230649;66.6224;76.2215;
230722;66.8148;76.6669;
230793;66.9796;76.952;
230863;66.905;77.2677;
230940;67.0121;77.5376;
231010;67.1046;77.7781;
231085;67.1522;77.979;
231162;67.1407;78.2042;
231232;67.1669;78.7773;
231303;67.0893;78.7202;
231376;67.1127;78.9075;
231451;67.3043;79.0438;
231530;67.2315;79.2007;
231601;67.1888;79.2556;
231667;67.4244;79.0268;
231739;67.2909;78.7038;
231815;67.3266;78.1695;
231885;67.4383;77.4467;
231956;67.5494;76.6152;
232033;67.7728;75.7752;
232104;67.5772;74.9537;
232176;67.4246;74.3251;
232248;67.3276;73.7878;
232327;67.201;72.5867;
232395;67.2633;71.8219;
232466;67.1386;71.0738;
232541;67.0865;70.194;
232617;66.9354;69.6257;
232690;66.9185;69.0768;
232759;66.8188;68.5739;
232836;66.6994;67.9837;
232909;66.5405;67.6334;
232983;66.4971;67.2795;
233049;66.2545;67.0269;
233132;66.1211;66.8772;
233197;65.8333;66.8086;
233269;65.3986;66.9737;
233350;65.2322;66.9177;
233416;65.1826;66.2317;
233491;65.2081;65.9809;
233565;65.0656;65.6313;
233635;64.9588;65.5667;
233711;64.8749;65.3705;
233785;64.7972;65.4215;
233854;64.8401;65.2954;
233925;64.7611;65.1836;
233999;64.7739;65.1895;
234071;64.6556;65.272;
234148;64.6324;65.3463;
234216;64.5863;65.3203;
234291;64.6929;65.209;
234363;64.5084;65.4477;
234438;64.675;65.5751;
234508;64.6255;65.2548;
234584;64.6223;65.2094;
234660;64.6526;65.131;
234731;64.584;65.1365;
234798;64.6385;65.0099;
234876;64.6423;65.0183;
234946;64.7263;65.076;
235017;64.7019;65.062;
235091;64.6539;65.1628;
235164;64.6898;65.2895;
235237;64.8252;65.5243;
235311;64.7158;65.6445;
235383;64.5712;65.9385;
235454;64.489;66.3536;
235529;64.609;66.4567;
235603;64.5766;67.0878;
235679;64.7045;67.8455;
235753;64.697;68.3431;
235825;64.7559;69.1085;
235899;64.9798;69.7747;
235972;65.0418;70.6393;
236040;65.0443;71.2089;
236117;65.1069;71.8411;
236190;65.1189;72.5826;
236261;65.3132;73.2459;
236331;65.4235;73.857;
236413;65.3626;74.4693;
236477;65.336;75.0537;
236547;65.4535;75.4011;
236619;65.5548;75.8337;
236696;65.6175;76.2904;
236774;65.6946;76.661;
236842;65.8154;76.9864;
236914;66.053;77.2767;
236984;66.0907;77.6286;
237059;66.1903;77.8589;
237135;66.3417;77.985;
237206;66.3762;78.1374;
237278;66.4904;78.2365;
237351;66.5872;78.2092;
237422;66.602;78.3384;
237502;66.6605;78.5593;
237568;66.6646;78.5236;
237647;66.7291;78.7707;
237717;66.7805;78.8942;
237788;66.8228;79.058;
237863;66.914;79.0731;
237936;66.988;79.1722;
238010;67.0582;79.4731;
238086;67.0056;79.4726;
238161;67.0448;79.4728;
238227;67.0284;79.1192;
238295;67.094;78.3761;
238367;67.2734;77.375;
238444;67.3225;76.2537;
238517;67.1539;75.7728;
238594;67.0005;74.7393;
238660;67.0693;73.5921;
238733;66.939;72.8708;
238811;66.9381;71.9863;
238878;66.6814;71.5936;
238953;66.5771;70.8605;
239026;66.5481;70.4354;
239100;66.3798;69.8903;
239169;66.2849;69.3914;
239246;66.2272;68.8038;
239318;66.1207;68.5434;
239391;65.9528;68.2453;
239462;65.8385;67.8474;
239538;65.807;67.6516;
239611;65.6841;67.6867;
239679;65.5483;67.0935;
239752;65.6275;66.6721;
239827;65.6779;66.2698;
239901;65.6344;65.8742;
239973;65.5556;65.7586;
240043;65.4822;65.6274;
240119;65.4728;65.5008;
240193;65.4129;65.3652;
240262;65.266;65.3525;
240337;65.3938;65.3495;
240409;65.4128;65.4094;
240487;65.2884;65.3212;
240559;65.19;65.3096;
240633;65.142;65.3984;
240700;65.1041;65.5335;
240776;65.2162;65.3029;
240846;65.1434;65.2207;
240920;65.173;65.0367;
240991;65.1345;64.8075;
241063;65.1262;64.8083;
241139;65.1426;64.848;
241212;65.1444;64.7691;
241283;65.1236;64.8;
241357;65.1383;64.9035;
241429;65.2183;64.8553;
241501;65.1633;64.9567;
241574;65.1777;64.9793;
241649;65.1054;65.1583;
241720;65.0749;65.3183;
241798;64.9443;65.8697;
241866;65.0025;66.2339;
241940;64.9299;66.9947;
242009;64.9945;67.7177;
242086;65.0738;68.3593;
242157;65.2003;68.9061;
242237;65.2871;69.5355;
242305;65.4406;70.0348;
242370;65.4862;70.609;
242444;65.5832;71.1083;
242520;65.6574;71.673;
242594;65.7739;72.3568;
242666;65.7125;73.1295;
242741;66.0198;73.667;
242814;65.7636;74.2754;
242890;65.7195;74.7787;
242958;65.9108;74.9642;
243036;66.1044;75.3708;
243112;66.1574;75.722;
243180;66.1438;76.1175;
243253;66.1043;76.4707;
243320;66.3002;76.8333;
243394;66.3974;77.2053;
243467;66.4155;77.3513;
243539;66.3331;77.6107;
243612;66.5553;77.8696;
243682;66.4771;78.0898;
243762;66.6928;78.3819;
243836;66.5744;78.6991;
243906;66.5802;78.7368;
243978;66.6954;78.5907;
244051;66.6388;78.6887;
244126;66.7002;78.6871;
244196;66.6801;78.7019;
244273;66.743;78.4502;
244341;66.7978;78.1599;
244412;66.953;77.1045;
244489;67.0225;75.797;
244559;66.9819;75.0361;
244633;66.9341;74.2662;
244708;66.8658;73.5912;
244781;66.7148;72.927;
244856;66.5874;72.4368;
244926;66.3443;72.1092;
244996;66.3152;70.8366;
245071;66.329;70.4187;
245146;66.2064;69.8868;
245217;66.1158;69.2844;
245287;66.0954;68.833;
245361;65.9905;68.5316;
245434;65.8369;68.1961;
245507;65.8832;67.9637;
245587;65.7621;67.5914;
245657;65.7763;67.4296;
245728;65.7397;67.1445;
245804;65.6363;66.8602;
245875;65.5601;66.7512;
245947;65.4843;66.7196;
246016;65.3871;66.8161;
246091;65.5174;66.3088;
246162;65.3982;65.9895;
246236;65.4813;65.7723;
246310;65.4496;65.5232;
246376;65.4133;65.3975;
246454;65.4004;65.3796;
246531;65.3989;65.3049;
246606;65.3596;65.1901;
246678;65.4083;65.1166;
246748;65.3694;65.1264;
246821;65.1988;65.235;
246892;65.3234;65.1687;
246964;65.3001;65.213;
247042;65.1444;65.1998;
247111;65.1411;65.5862;
247184;65.2436;65.3336;
247254;65.1527;65.1956;
247326;65.1805;64.9992;
247400;65.1851;64.8897;
247474;65.195;64.8401;
247548;65.2013;64.8994;
