17:51:45   Default
28102021 2.MessungPatient2
Time (ms); Pri Amplitude (mm); Sec Amplitude (mm);
105044;31.6796;32.4457;
105120;31.7037;32.2932;
105186;31.6826;32.5053;
105260;31.787;31.3904;
105333;31.7719;30.3565;
105402;31.6965;29.2968;
105482;31.5796;28.208;
105553;31.3651;27.1202;
105624;31.1018;26.0163;
105701;30.9186;25.2604;
105772;30.6909;24.2633;
105843;30.5321;23.5666;
105912;30.1417;22.8259;
105990;29.8115;22.481;
106059;29.6474;21.4852;
106130;29.384;20.649;
106207;29.2238;20.0088;
106286;29.1152;19.3908;
106349;28.8365;18.9667;
106425;28.7559;18.5213;
106504;28.4864;18.2836;
106575;28.3027;17.9313;
106649;28.1995;17.6979;
106719;28.0732;17.5163;
106790;27.9639;17.292;
106861;27.9502;17.1985;
106939;27.8507;17.1532;
107011;27.6487;17.3792;
107083;27.6782;17.289;
107157;27.6383;17.1218;
107229;27.6021;16.9692;
107303;27.7119;16.8161;
107384;27.5828;16.7113;
107450;27.6494;16.6614;
107522;27.6934;16.8117;
107599;27.6655;16.9248;
107667;27.6404;16.9453;
107738;27.6132;17.4257;
107813;27.71;18.3955;
107879;27.8062;18.9372;
107953;27.8577;19.6402;
108027;27.8689;20.5659;
108102;27.9132;21.1539;
108173;28.1438;21.8227;
108249;28.2814;22.6025;
108323;28.4565;23.1978;
108396;28.6859;23.6763;
108467;28.935;24.3956;
108544;29.1982;25.0825;
108616;29.4163;25.6563;
108686;29.7133;26.0285;
108753;29.9092;26.6084;
108828;30.086;27.3163;
108899;30.2252;27.9871;
108973;30.2713;28.7247;
109046;30.3449;29.469;
109120;30.4083;29.7061;
109193;30.6781;30.1172;
109267;30.8745;30.8797;
109337;31.0406;31.3533;
109420;31.1836;32.0396;
109491;31.3598;32.6226;
109560;31.4494;33.1419;
109631;31.4587;33.6388;
109703;31.5345;33.9347;
109778;31.5317;34.1575;
109850;31.5434;34.0309;
109920;31.5159;33.4765;
109998;31.4985;33.2844;
110073;31.3577;32.5126;
110145;31.4395;31.352;
110216;31.4918;30.0995;
110294;31.4755;29.042;
110365;31.3052;27.6802;
110433;31.1699;26.4749;
110504;31.0666;25.296;
110579;30.7283;24.7182;
110656;30.373;23.8405;
110723;30.1265;23.0318;
110797;29.8121;22.3947;
110870;29.5912;21.749;
110941;29.2583;21.3103;
111013;28.9224;20.786;
111086;28.5428;20.7011;
111161;28.3411;19.8583;
111235;28.1321;19.3356;
111303;28.0238;18.9835;
111383;27.949;18.4459;
111450;27.7474;18.1995;
111530;27.7972;17.9386;
111602;27.694;17.7539;
111671;27.5949;17.5473;
111746;27.5451;17.3802;
111818;27.4541;17.248;
111889;27.3925;17.291;
111968;27.3654;17.2438;
112038;27.4675;17.26;
112108;27.2648;17.3292;
112182;27.2468;17.6367;
112250;27.2582;17.5947;
112325;27.2789;17.6427;
112397;27.2673;17.557;
112469;27.355;17.3237;
112545;27.3402;17.3063;
112617;27.3622;17.4979;
112691;27.3743;17.9597;
112763;27.4285;18.4453;
112834;27.4905;19.0753;
112907;27.6613;19.7846;
112983;27.7534;20.4961;
113048;27.8876;21.2705;
113130;27.9995;21.8847;
113199;28.204;22.6789;
113274;28.2765;23.5477;
113347;28.5081;23.9791;
113418;28.7829;24.823;
113493;29.106;25.4467;
113565;29.3468;26.234;
113641;29.4429;27.012;
113714;29.5952;27.7256;
113781;29.7747;28.3842;
113858;29.8808;28.6229;
113929;29.993;28.3936;
114007;30.0699;28.1708;
114076;30.147;27.2903;
114149;30.2603;26.8388;
114219;30.2142;26.4962;
114292;30.2433;26.1375;
114366;30.413;25.5766;
114438;30.4503;25.6039;
114511;30.562;25.273;
114587;30.6142;24.9536;
114660;30.7507;24.5985;
114731;30.9148;23.8483;
114802;30.8703;24.0086;
114880;30.651;24.57;
114950;30.6679;25.0611;
115021;30.3856;25.2994;
115095;30.649;25.3837;
115167;30.5341;25.0229;
115238;30.5721;24.9947;
115312;30.5442;25.444;
115387;30.4397;24.8255;
115461;30.5623;24.9139;
115529;30.5487;24.8579;
115602;30.5849;24.6586;
115675;30.6174;25.1764;
115747;30.4768;25.1407;
115822;30.4917;25.2048;
115897;30.5113;25.3249;
115970;30.4542;25.4044;
116041;30.4431;25.4675;
116116;30.4919;25.44;
116193;30.4557;25.5627;
116262;30.402;25.7017;
116340;30.3167;25.9602;
116407;30.2234;25.3496;
116479;30.3096;25.4387;
116554;30.3294;25.2829;
116621;30.3361;25.2243;
116697;30.3356;25.2329;
116772;30.3232;25.3268;
116844;30.3483;25.4422;
116915;30.3472;25.4492;
116990;30.3871;25.5456;
117063;30.4132;25.5605;
117137;30.4314;25.5833;
117207;30.3235;25.6354;
117280;30.4163;25.7255;
117353;30.2845;25.8189;
117425;30.2173;26.0825;
117504;30.2201;25.4572;
117569;30.2259;25.4322;
117649;30.1916;25.2755;
117715;30.3166;25.199;
117793;30.2698;25.3362;
117868;30.2969;25.3643;
117941;30.4183;25.4725;
118009;30.337;25.4048;
118081;30.296;25.5594;
118153;30.3437;25.6363;
118229;30.2793;25.7352;
118303;30.2285;25.8073;
118369;30.3621;25.8715;
118449;30.2716;25.9349;
118525;30.1802;26.1819;
118589;30.1575;25.8743;
118662;30.1556;25.5382;
118736;30.2186;25.549;
118809;30.2428;25.3485;
118883;30.2695;25.5587;
118955;30.2493;25.4806;
119032;30.2821;25.5814;
119101;30.3177;25.6458;
119175;30.2788;25.6936;
119246;30.3118;25.7553;
119319;30.3909;25.7481;
119392;30.3294;25.8193;
119462;30.3379;25.9478;
119539;30.3293;25.9516;
119609;30.2012;26.1508;
119684;30.0841;26.1742;
119758;30.1988;25.5977;
119828;30.14;25.5649;
119901;30.2805;25.4539;
119975;30.2186;25.4636;
120046;30.2062;25.4504;
120119;30.2624;25.4857;
120200;30.3353;25.6445;
120268;30.3185;25.6529;
120342;30.2901;25.6932;
120409;30.3706;25.802;
120485;30.3645;25.7484;
120563;30.3004;25.8832;
120636;30.2724;25.8506;
120712;30.3325;25.9337;
120776;30.131;25.849;
120849;30.1592;26.034;
120920;30.1485;25.4547;
120999;30.1637;25.4542;
121069;30.2188;25.3445;
121139;30.1757;25.3088;
121209;30.2669;25.4231;
121287;30.2809;25.4922;
121365;30.2042;25.6177;
121441;30.3331;25.5568;
121510;30.2351;25.6212;
121582;30.2898;25.7276;
121660;30.2585;25.8134;
121723;30.2361;25.8433;
121796;30.3129;25.9111;
121869;30.2574;25.9104;
121945;30.1947;26.0441;
122020;30.0728;26.1483;
122090;30.1491;25.4879;
122168;30.1132;25.5402;
122233;30.2492;25.3148;
122306;30.2278;25.3441;
122378;30.1885;25.2823;
122448;30.2324;25.4171;
122520;30.2429;25.5417;
122598;30.3357;25.563;
122671;30.3075;25.5539;
122743;30.2775;25.6349;
122815;30.3062;25.6608;
122898;30.2881;25.7769;
122968;30.2222;25.7182;
123039;30.2118;25.8594;
123110;30.113;26.0324;
123182;30.0973;25.6382;
123255;30.1528;25.3939;
123332;30.0945;25.2598;
123404;30.2232;25.1632;
123476;30.1808;25.3223;
123544;30.2508;25.3525;
123616;30.1895;25.3895;
123689;30.2516;25.3647;
123763;30.2624;25.4634;
123836;30.1896;25.6123;
123910;30.278;25.6059;
123981;30.2234;25.6921;
124056;30.226;25.73;
124129;30.2019;25.7081;
124202;30.2758;25.705;
124279;30.1824;25.8555;
124351;30.0472;25.894;
124427;30.1586;25.2043;
124503;30.0868;25.3436;
124570;30.0812;25.227;
124636;30.1195;25.4367;
124713;30.1328;25.4778;
124784;30.0885;25.6818;
124857;30.1273;25.8036;
124934;30.1433;25.7302;
125002;30.1922;25.8278;
125077;30.0347;26.0199;
125152;30.0022;26.5518;
125222;29.6683;27.3479;
125293;29.396;27.7765;
125364;29.4322;27.4104;
125439;29.4723;27.2162;
125510;29.4437;27.051;
125585;29.4141;26.5117;
125655;29.4626;26.317;
125731;29.3875;26.0588;
125803;29.3807;26.1167;
125878;29.3525;26.3752;
125951;29.3889;26.2626;
126025;29.3033;26.0877;
126099;29.298;25.8535;
126168;29.3528;25.5329;
126244;29.3089;25.3126;
126319;29.2792;25.2289;
126389;29.2135;25.1776;
126465;29.1974;25.0726;
126535;29.1771;24.9894;
126607;29.1027;24.9412;
126676;29.0315;24.924;
126749;29.0007;24.5077;
126824;29.0393;24.292;
126896;29.0407;24.1472;
126967;29.0289;23.8313;
127040;29.0127;23.7129;
127122;28.9962;23.4894;
127187;28.9695;23.3215;
127258;28.8676;23.1225;
127339;28.9163;22.8369;
127412;28.9242;22.6407;
127476;28.8178;22.5674;
127557;28.7925;22.3095;
127628;28.8097;22.3346;
127702;28.7291;22.0868;
127775;28.7033;21.8354;
127844;28.4946;21.9466;
127915;28.5672;21.685;
127990;28.4784;21.5198;
128062;28.4882;21.3024;
128132;28.5032;21.0704;
128209;28.453;21.0658;
128282;28.4493;20.8473;
128353;28.4643;20.8185;
128431;28.4139;20.7281;
128502;28.4299;20.668;
128571;28.4465;20.6308;
128650;28.3755;20.633;
128726;28.3814;20.6551;
128792;28.2338;20.7424;
128868;28.3596;20.8918;
128935;28.1399;20.7247;
129006;28.1013;21.373;
129083;27.7852;21.905;
129154;27.6008;22.4357;
129233;27.4569;24.3322;
129305;27.2926;26.3256;
129374;27.0722;28.3442;
129445;26.9399;30.3042;
129518;26.9018;32.3983;
129593;26.8965;34.5521;
129662;26.757;36.1105;
129742;26.7698;38.079;
129811;26.7093;39.7254;
129882;26.8447;41.1006;
129955;26.9469;42.4997;
130030;27.0177;44.109;
130102;26.965;45.7118;
130176;26.9666;46.9704;
130247;27.0926;47.964;
130323;27.3829;48.4886;
130393;27.6011;48.9203;
130466;27.8178;49.4427;
130538;28.0286;48.8084;
130613;28.2781;47.7759;
130683;28.6689;46.2652;
130755;28.7041;45.1749;
130830;28.7483;43.6705;
130906;28.6675;42.2332;
130975;28.6652;40.7098;
131049;28.6227;39.6656;
131122;28.4841;38.2802;
131196;28.2852;36.7921;
131275;28.1923;35.2035;
131349;28.1391;33.8293;
131411;28.1144;32.7285;
131486;28.0179;31.3032;
131562;27.7212;30.5363;
131632;27.6804;29.327;
131704;27.6046;28.2293;
131775;27.4886;27.3892;
131847;27.3717;26.4033;
131920;27.272;25.572;
131993;27.1558;24.8606;
132071;27.0601;24.3273;
132148;26.936;23.7491;
132218;26.7596;23.32;
132287;26.7521;23.0388;
132365;26.544;22.6227;
132435;26.4268;22.5972;
132506;26.4122;22.0443;
132579;26.4034;22.0329;
132656;26.4696;21.9616;
132725;26.335;21.9857;
132802;26.3005;21.9561;
132872;26.4004;22.0979;
132946;26.3255;22.6931;
133018;26.361;23.7925;
133087;26.3649;24.7367;
133159;26.2801;26.2015;
133230;26.2948;27.7091;
133304;26.3625;29.0472;
133384;26.3968;30.2194;
133456;26.588;31.4089;
133525;26.5027;32.7294;
133599;26.3827;34.2396;
133672;26.533;35.1426;
133742;26.5788;36.5669;
133822;26.7737;37.6112;
133889;26.8857;38.5021;
133966;27.0273;39.6851;
134036;27.1684;40.7883;
134109;27.3539;41.8552;
134184;27.4196;43.0877;
134255;27.5316;43.7877;
134331;27.6655;44.5763;
134402;27.834;45.4413;
134471;27.946;45.7451;
134543;28.1611;45.9102;
134618;28.337;45.1836;
134691;28.2998;43.6637;
134773;28.5767;42.9083;
134843;28.8074;41.5947;
134904;28.7337;40.0587;
134986;28.5977;39.0837;
135053;28.563;37.8795;
135128;28.5717;36.4243;
135202;28.4931;35.2934;
135278;28.4243;34.004;
135356;28.376;32.752;
135421;28.2448;31.5069;
135497;28.2018;30.4802;
135565;28.1874;29.3587;
135638;27.9472;28.2899;
135710;27.7345;27.5441;
135787;27.5729;26.5178;
135858;27.5816;25.3883;
135930;27.5571;24.6042;
136004;27.4321;23.602;
136079;27.3085;22.9869;
136148;27.2852;22.1806;
136220;27.1791;21.7001;
136293;27.0953;21.251;
136367;26.956;20.7311;
136443;26.8407;20.4099;
136514;26.8535;20.2345;
136585;26.7747;20.0871;
136664;26.6897;19.9587;
136731;26.604;19.804;
136806;26.6034;19.5844;
136874;26.4147;19.7642;
136947;26.4229;19.8291;
137022;26.4568;19.6477;
137093;26.4262;19.7019;
137169;26.5606;19.603;
137240;26.5497;19.6145;
137318;26.5348;19.5754;
137387;26.6193;20.0302;
137459;26.4798;20.6299;
137534;26.4653;21.4845;
137602;26.575;22.4156;
137678;26.5437;23.4408;
137753;26.6085;24.8444;
137820;26.5668;26.0712;
137894;26.5358;27.5461;
137973;26.6719;28.665;
138041;26.6003;30.023;
138111;26.5252;31.3007;
138188;26.6749;32.3589;
138262;26.753;33.6362;
138334;26.8464;34.6208;
138411;26.9242;35.9815;
138484;27.0372;37.0097;
138554;27.1741;38.0417;
138626;27.2483;39.1612;
138700;27.3553;39.9048;
138771;27.5261;40.6255;
138842;27.6911;41.254;
138914;27.7774;41.7837;
138988;27.9548;42.1686;
139058;27.9654;42.403;
139132;28.0542;41.8932;
139210;28.1256;40.6126;
139278;28.3297;39.7257;
139359;28.3796;38.3708;
139426;28.1747;37.7253;
139506;28.2194;36.2614;
139572;28.2609;35.1644;
139647;28.1571;34.238;
139721;28.0045;33.114;
139787;28.0575;31.9117;
139863;27.9472;30.6265;
139930;27.8816;29.4188;
140011;27.763;28.1038;
140082;27.5885;27.1271;
140153;27.3837;26.3578;
140232;27.3562;24.8091;
140300;27.32;24.0405;
140371;27.2547;23.0438;
140447;27.154;22.2966;
140516;26.9708;21.6241;
140592;27.0475;21.2285;
140664;26.8345;20.7351;
140737;26.758;20.3065;
140809;26.7096;20.1786;
140883;26.6569;19.9299;
140956;26.498;19.8225;
141027;26.5285;19.8279;
141101;26.4469;19.7761;
141175;26.4203;19.7398;
141251;26.3813;19.8584;
141322;26.264;20.2528;
141390;26.2618;20.0547;
141463;26.3495;20.349;
141535;26.3108;20.8215;
141610;26.3817;21.6835;
141686;26.3769;22.5785;
141755;26.4272;23.8191;
141834;26.4527;25.3109;
141906;26.4317;26.54;
141978;26.5044;28.2077;
142049;26.5083;29.7633;
142123;26.5502;31.1586;
142194;26.6827;32.497;
142267;26.7628;33.6207;
142337;26.8828;34.8719;
142412;26.8536;36.0284;
142488;27.0134;37.1149;
142561;27.0484;38.4146;
142637;27.2097;39.354;
142709;27.2637;40.0584;
142778;27.4922;40.8264;
142851;27.5874;41.6343;
142926;27.7973;42.2065;
143003;27.9791;42.6635;
143069;28.1909;42.8729;
143143;28.2938;43.1304;
143213;28.4366;43.2694;
143286;28.4943;42.9689;
143354;28.4918;43.0102;
143433;28.4353;42.4343;
143510;28.4926;41.3619;
143579;28.5073;40.4359;
143650;28.7466;39.1854;
143721;28.786;37.7552;
143796;28.6408;37.0849;
143873;28.6703;35.9855;
143943;28.6918;34.5856;
144016;28.5398;33.6837;
144090;28.495;32.7981;
144162;28.4412;31.6721;
144234;28.3129;30.5039;
144313;28.2476;29.489;
144381;28.1926;28.5259;
144455;27.984;27.5572;
144527;27.8194;27.1021;
144602;27.8135;25.693;
144669;27.7599;24.8679;
144744;27.6093;24.2489;
144816;27.5216;23.3317;
144891;27.4194;22.7056;
144962;27.3234;22.2118;
145031;27.2391;21.7124;
145104;27.1224;21.1659;
145184;27.0869;20.6876;
145254;27.012;20.4169;
145325;26.8476;20.1246;
145398;26.8109;19.9563;
145474;26.7833;19.7935;
145545;26.6628;19.6013;
145615;26.555;19.4324;
145690;26.4351;19.5559;
145761;26.5003;19.3949;
145845;26.4422;19.2317;
145910;26.5055;19.1664;
145982;26.5853;19.1502;
146052;26.4564;19.5494;
146126;26.4817;20.4209;
146198;26.6322;21.4429;
146274;26.5273;22.3957;
146350;26.628;23.1342;
146420;26.7739;23.9486;
146491;26.8892;24.8507;
146563;27.0304;25.6177;
146637;27.1248;26.4977;
146706;27.0662;27.4389;
146785;27.156;28.4437;
146857;27.0772;29.2363;
146928;27.2496;29.7665;
147007;27.3152;30.6742;
147074;27.4472;31.5703;
147151;27.5282;32.1076;
147221;27.5129;32.9823;
147296;27.7821;33.7434;
147370;27.7609;34.4733;
147439;27.901;35.3268;
147513;27.9096;36.149;
147586;27.9743;36.7399;
147662;28.1286;37.2932;
147730;28.1243;37.6336;
147806;28.3212;37.6958;
147873;28.2512;37.4011;
147950;28.2415;36.3703;
148025;28.5089;35.1218;
148099;28.557;34.0854;
148169;28.6432;32.6216;
148239;28.5335;31.35;
148311;28.4608;30.3493;
148383;28.4655;29.0479;
148460;28.3579;27.9621;
148528;28.2512;26.9071;
148604;28.1093;25.9674;
148676;27.9085;25.1519;
148753;27.8962;24.2372;
148822;27.7484;23.4305;
148889;27.6322;22.7093;
148967;27.306;22.3612;
149041;27.1791;21.7119;
149114;27.0407;20.9354;
149185;26.9736;20.4627;
149259;26.887;20.0596;
149334;26.8644;19.6814;
149410;26.83;19.2897;
149479;26.6857;19.082;
149554;26.6799;18.967;
149622;26.6739;18.7258;
149697;26.5486;18.7934;
149768;26.6;18.7419;
149845;26.5867;18.8045;
149918;26.5727;18.9071;
149986;26.5634;19.0653;
150059;26.4983;19.3122;
150134;26.3087;19.6557;
150207;26.4853;20.0025;
150280;26.3555;21.0277;
150352;26.4578;22.0107;
150422;26.5436;23.2331;
150501;26.6472;24.2154;
150569;26.7282;25.2844;
150641;26.8248;26.3997;
150714;26.9153;27.3886;
150791;26.9506;28.2883;
150859;27.192;29.2069;
150934;27.3022;30.0769;
151007;27.4207;30.974;
151081;27.4256;31.8211;
151159;27.476;32.7284;
151227;27.5561;33.3227;
151298;27.6534;33.9855;
151371;27.8821;34.6225;
151448;27.8142;35.2263;
151517;27.9235;35.8536;
151590;28.0861;36.4225;
151661;28.0871;37.1162;
151739;28.1634;37.1383;
151808;28.2035;36.6654;
151882;28.2048;36.7587;
151955;28.3254;35.9862;
152029;28.4801;35.0198;
152100;28.4891;33.7795;
152174;28.4192;32.7993;
152244;28.3606;31.3351;
152320;28.4005;30.241;
152395;28.3483;29.3009;
152470;28.361;28.2871;
152540;28.13;27.6279;
152610;28.068;26.575;
152685;27.9343;25.8705;
152756;27.8341;25.1581;
152828;27.7222;24.1794;
152903;27.5974;23.4403;
152974;27.5327;22.7661;
153046;27.374;22.1539;
153118;27.2886;21.6338;
153191;27.0702;21.3387;
153265;26.8422;21.2685;
153339;26.7996;20.4858;
153412;26.769;20.2361;
153490;26.7259;19.923;
153560;26.7268;19.6098;
153630;26.6323;19.3315;
153706;26.7769;19.3156;
153775;26.6624;19.2578;
153851;26.6195;19.1733;
153922;26.6352;19.2848;
153994;26.7032;19.4258;
154063;26.6967;19.6065;
154137;26.8297;20.1361;
154216;26.8182;20.7444;
154285;26.8434;21.3692;
154360;26.7473;22.1188;
154436;26.9241;22.5639;
154503;27.0387;23.4004;
154577;27.1703;24.1149;
154649;27.1587;25.1522;
154722;27.2832;26.1004;
154795;27.4171;27.0212;
154868;27.4439;28.1869;
154941;27.4793;29.3863;
155015;27.5659;30.275;
155094;27.6922;31.3326;
155161;27.7054;32.3258;
155234;27.8538;33.3192;
155306;27.8578;34.3079;
155381;27.9389;35.0793;
155456;27.9261;35.6731;
155523;28.1002;36.1369;
155597;28.179;36.5505;
155673;28.2813;36.3313;
155741;28.3458;35.8645;
155816;28.5617;35.0766;
155891;28.7308;34.5222;
155963;28.6589;33.6485;
156035;28.7828;31.7916;
156108;28.8838;30.5949;
156179;28.8352;29.6447;
156252;28.7078;28.4357;
156331;28.5889;27.5364;
156404;28.4941;26.8366;
156471;28.4315;25.4186;
156543;28.31;24.4077;
156626;28.3314;23.3199;
156693;28.1378;22.3647;
156763;28.0083;21.7484;
156835;28.0166;20.9594;
156909;27.8284;20.6455;
156980;27.7291;20.2182;
157053;27.5858;19.7581;
157126;27.5572;19.5089;
157199;27.411;19.285;
157272;27.3055;19.0724;
157346;27.2483;18.8256;
157416;27.1219;18.8922;
157490;27.1029;19.1179;
157562;26.9888;18.7233;
157638;26.8983;18.7707;
157707;26.9514;18.6369;
157781;26.9514;18.4779;
157864;26.9287;18.467;
157933;26.9551;18.5161;
158005;26.9367;18.5592;
158073;26.94;18.5866;
158147;26.9485;18.641;
158221;26.954;18.7925;
158296;27.0044;19.0238;
158370;26.949;19.6425;
158443;26.9656;20.5141;
158511;26.8121;21.7159;
158588;26.7613;22.7072;
158660;26.7389;23.4307;
158728;26.8039;24.8857;
158799;26.8585;25.8867;
158874;26.8661;26.7243;
158948;27.1045;27.798;
159020;27.1746;28.7879;
159092;27.1907;29.7998;
159171;27.2316;30.8015;
159244;27.3789;31.6725;
159314;27.4841;32.6262;
159388;27.626;33.4678;
159456;27.6498;34.2036;
159531;27.7233;35.0313;
159608;27.7192;35.7868;
159677;27.7547;36.3245;
159750;27.9858;36.5754;
159822;27.9676;37.0302;
159891;28.1647;37.0577;
159967;28.1987;36.8752;
160044;28.3391;35.9003;
160120;28.5647;34.3444;
160189;28.652;33.4429;
160260;28.5601;32.1677;
160329;28.5697;30.8765;
160405;28.5932;29.616;
160483;28.5687;28.5237;
160557;28.3248;27.474;
160622;28.2078;26.6837;
160700;28.1235;25.2255;
160772;28.1241;24.0034;
160847;28.0217;23.1416;
160913;27.8609;22.0946;
160996;27.7175;21.4382;
161061;27.623;20.8319;
161136;27.554;20.2578;
161209;27.3885;19.8278;
161285;27.2679;19.4862;
161351;27.1988;19.2538;
161429;27.0762;19.0466;
161497;26.9805;18.9619;
161571;27.0061;18.8406;
161648;26.8768;18.7781;
161719;26.7072;19.0594;
161789;26.8509;18.7293;
161865;26.687;18.7104;
161938;26.8771;18.4667;
162006;26.8232;18.5527;
162082;26.7423;18.6037;
162154;26.8199;19.0428;
162227;26.8122;19.8222;
162299;26.7705;20.7929;
162373;26.7677;21.9289;
162443;26.7492;22.9909;
162516;26.8199;24.0606;
162590;26.9076;25.2394;
162665;26.9459;26.2431;
162738;26.9114;27.4233;
162809;26.9097;28.2414;
162886;27.1149;29.1792;
162956;27.1686;30.0979;
163028;27.3157;30.9734;
163094;27.3082;31.8875;
163170;27.4028;32.8208;
163246;27.6212;33.7905;
163317;27.6272;34.7422;
163393;27.7239;35.4524;
163465;27.7897;36.228;
163537;27.8459;36.5799;
163609;27.972;36.9429;
163685;28.0301;37.264;
163757;28.0533;37.1049;
163829;28.0422;36.1369;
163907;28.1459;35.2157;
163978;28.2356;34.4897;
164051;28.2047;33.2042;
164120;28.1302;32.312;
164194;28.0762;31.2879;
164264;28.0943;30.1782;
164337;28.0224;28.947;
164410;28.0222;28.0197;
164484;27.923;26.9187;
164558;27.8755;25.8406;
164628;27.7356;24.9961;
164701;27.6625;24.3771;
164776;27.4586;23.7696;
164850;27.293;23.2517;
164917;27.2277;22.2863;
164991;27.2324;21.7938;
165066;27.1224;21.1281;
165144;27.1105;20.5868;
165218;26.9894;20.1988;
165284;26.9461;19.8606;
165357;26.9554;19.5759;
165430;26.8535;19.3579;
165509;26.85;19.1362;
165576;26.7714;18.9871;
165647;26.7735;18.8818;
165721;26.6784;18.9165;
165792;26.704;18.8351;
165869;26.5188;19.0534;
165942;26.6008;19.2905;
166013;26.5905;19.0432;
166085;26.621;19.1679;
166159;26.7369;19.2322;
166233;26.6821;19.2713;
166306;26.7732;19.4044;
166384;26.7757;20.1336;
166455;26.6477;21.1518;
166525;26.6775;22.0152;
166597;26.6884;23.151;
166672;26.7408;24.4071;
166743;26.6807;25.7588;
166816;26.6727;26.7947;
166886;26.748;27.8473;
166958;26.7602;29.1012;
167034;26.7938;29.988;
167111;26.9238;30.9296;
167177;26.9813;32.2331;
167257;27.0763;33.0839;
167325;27.1541;34.0396;
167397;27.3162;34.8675;
167470;27.3368;35.8037;
167545;27.3588;36.7435;
167618;27.4466;37.5994;
167688;27.5669;38.2436;
167766;27.6674;38.4065;
167844;27.7577;38.7041;
167911;27.7872;38.5321;
167987;27.7834;38.115;
168055;27.9483;36.9343;
168127;28.0899;35.9392;
168199;28.0296;34.8331;
168274;28.0641;33.5043;
168347;27.9868;32.5488;
168434;27.9642;31.3352;
168497;27.9467;30.3813;
168564;27.8243;29.3803;
168640;27.7107;28.1644;
168711;27.6781;27.1054;
168782;27.5466;26.1874;
168855;27.5391;25.3926;
168929;27.354;24.6463;
169002;27.1045;24.231;
169077;27.025;23.2582;
169147;26.967;22.5985;
169220;26.9648;21.8769;
169294;26.8441;21.3799;
169366;26.5955;20.9356;
169444;26.6661;20.4753;
169516;26.5838;20.2293;
169587;26.477;19.9617;
169658;26.5105;19.7704;
169730;26.4873;19.7436;
169802;26.3868;19.6695;
169878;26.4479;19.7678;
169949;26.383;19.8133;
170023;26.2913;20.0885;
170096;26.1904;20.3316;
170167;26.273;20.0519;
170239;26.2275;20.209;
170311;26.3765;20.1946;
170387;26.3117;20.3299;
170457;26.316;20.6461;
170531;26.351;21.3493;
170605;26.3884;21.9299;
170677;26.3764;22.6914;
170752;26.4461;23.8352;
170826;26.357;25.3323;
170894;26.3968;26.3212;
170968;26.4984;27.452;
171044;26.4705;28.6323;
171116;26.3857;29.6628;
171186;26.4731;30.4678;
171260;26.6391;31.5524;
171330;26.7303;32.5696;
171406;26.8959;33.3822;
171475;26.9917;34.2453;
171552;27.0915;35.0477;
171624;27.2594;35.7975;
171695;27.2601;36.5257;
171769;27.334;37.2015;
171849;27.4665;37.6379;
171915;27.5854;37.7322;
171990;27.7288;37.6812;
172061;27.5279;37.4616;
172134;27.5611;36.6925;
172205;27.7056;35.7379;
172283;27.8265;34.8074;
172353;27.9054;33.4006;
172423;27.8272;32.5842;
172496;27.794;31.5784;
172574;27.7764;30.5485;
172643;27.6896;29.5336;
172716;27.6553;28.5872;
172788;27.5914;27.4633;
172864;27.4289;26.7832;
172932;27.2723;26.081;
173011;27.3146;25.2006;
173078;27.1183;24.6397;
173156;26.8056;24.0913;
173223;26.839;22.9454;
173299;26.853;22.3383;
173372;26.8004;21.6071;
173443;26.7037;21.1011;
173514;26.5846;20.5988;
173588;26.6437;20.2627;
173662;26.4848;19.8963;
173735;26.4377;19.6537;
173810;26.3856;19.4745;
173881;26.3393;19.3495;
173955;26.2943;19.3697;
174026;26.2752;19.3753;
174101;26.2261;19.2942;
174176;26.2374;19.3;
174245;26.1588;19.4766;
174323;26.1009;19.415;
174392;26.1726;19.2192;
174464;26.1463;19.1222;
174538;26.2376;19.1461;
174608;26.1415;19.1935;
174678;26.1931;19.1529;
174755;26.2297;19.4069;
174827;26.2281;19.4437;
174901;26.2897;19.6685;
174975;26.2366;20.3176;
175051;26.1127;21.4371;
175123;26.1656;22.3841;
175196;26.2221;23.44;
175267;26.1058;24.5431;
175340;26.1186;25.825;
175409;26.1755;26.5515;
175483;26.2552;27.7107;
175558;26.2205;28.7364;
175639;26.4714;29.5716;
175704;26.4531;30.4154;
175776;26.706;31.5005;
175852;26.7186;32.5328;
175923;26.8331;33.3225;
175993;26.8992;34.0914;
176067;26.9607;34.8512;
176139;27.1146;35.5204;
176212;27.1706;35.9293;
176297;27.178;36.5819;
176359;27.1793;37.1114;
176430;27.2311;37.5874;
176504;27.3212;37.9059;
176580;27.4057;37.8246;
176650;27.3184;37.6652;
176727;27.4906;37.0192;
176799;27.5632;36.1895;
176868;27.6385;35.4597;
176940;27.6604;34.3278;
177017;27.5977;33.5558;
177086;27.6138;32.4789;
177159;27.5196;31.5919;
177234;27.4233;30.8108;
177303;27.2317;30.1123;
177380;27.1687;29.1823;
177449;27.1741;28.1148;
177524;27.1508;27.1449;
177598;27.1013;26.0794;
177667;27.0116;25.2861;
177742;26.9749;24.2803;
177815;26.9112;23.6122;
177889;26.8067;22.9099;
177960;26.6872;22.313;
178033;26.6356;21.7936;
178106;26.5317;21.4272;
178181;26.4479;21.0724;
178252;26.3913;20.8912;
178325;26.3378;20.6783;
178397;26.1044;20.7081;
178469;26.0431;20.7483;
178543;26.1113;20.3619;
