16:55:14   Default
2021_11_23_Patient29
Time (ms); Pri Amplitude (mm); Sec Amplitude (mm);
210410;65.3312;62.2779;
210479;65.2119;62.0966;
210552;65.3289;62.0289;
210625;65.3198;61.9878;
210696;65.2762;62.0086;
210771;65.2412;62.0974;
210841;65.3526;62.0207;
210919;65.2555;62.0073;
210998;65.2455;62.0332;
211065;65.3005;62.086;
211138;65.2362;62.3691;
211206;65.1249;62.7534;
211282;65.1678;62.3405;
211356;65.23;62.4226;
211427;65.308;62.2029;
211502;65.1605;62.0569;
211575;65.2702;61.9769;
211642;65.2383;61.9563;
211722;65.2656;61.9831;
211790;65.2724;62.0173;
211858;65.2511;62.0494;
211939;65.2827;62.0534;
212008;65.232;62.0212;
212080;65.2465;62.0708;
212154;65.2456;62.1928;
212226;65.2018;62.5978;
212299;65.1666;62.423;
212370;65.1522;62.3663;
212445;65.2369;62.2681;
212518;65.2244;62.0824;
212596;65.2724;61.9725;
212665;65.2727;61.9196;
212740;65.237;61.9099;
212812;65.2917;61.9588;
212884;65.2344;61.8647;
212954;65.2807;62.0137;
213030;65.1788;61.9989;
213100;65.2131;62.0076;
213179;65.1655;62.1157;
213253;65.2228;62.3796;
213327;65.1474;62.6821;
213390;65.1775;62.2292;
213464;65.2504;62.3434;
213541;65.2851;62.1586;
213611;65.1524;61.9309;
213688;65.3435;61.8883;
213761;65.2252;61.8437;
213833;65.3188;62.0104;
213902;65.2485;61.9646;
213976;65.2256;61.9444;
214051;65.2648;62.0332;
214122;65.193;62.2211;
214195;65.2561;62.3087;
214267;65.1317;62.7643;
214340;65.2272;63.515;
214413;65.1563;63.6395;
214485;65.1437;64.585;
214563;65.3243;65.1731;
214631;65.2699;65.9975;
214703;65.4296;66.7725;
214781;65.6441;67.573;
214852;65.5458;68.4305;
214922;65.6782;69.2614;
215000;65.7328;69.9282;
215072;65.9467;70.7451;
215140;65.9365;71.4391;
215221;66.0605;72.2751;
215291;65.9809;73.2426;
215359;66.0156;74.071;
215431;66.0481;74.5458;
215508;66.197;75.5119;
215580;66.386;76.044;
215650;66.2681;76.8026;
215722;66.5098;77.5393;
215796;66.6299;78.2381;
215869;66.6566;78.8558;
215941;66.8169;79.2017;
216016;66.7685;79.6622;
216095;66.9183;80.0144;
216164;67.0038;79.8968;
216239;66.9555;79.5593;
216310;67.0078;78.3989;
216380;67.0766;76.8981;
216452;67.1804;75.8211;
216523;67.1393;75.0626;
216599;66.9004;74.3176;
216675;66.8683;73.2325;
216743;66.7527;72.4824;
216817;66.6209;71.8001;
216894;66.5841;70.9315;
216968;66.6172;70.1565;
217036;66.3806;69.4528;
217109;66.3851;68.6364;
217181;66.188;67.9362;
217253;66.0466;67.5368;
217326;66.0328;66.4945;
217399;65.9827;65.9157;
217472;66.0442;65.3509;
217551;65.87;64.7599;
217622;65.7309;64.3566;
217693;65.7909;64.0132;
217768;65.7625;63.7134;
217842;65.6233;63.3154;
217913;65.5742;63.0781;
217983;65.5054;63.0416;
218055;65.4991;62.7741;
218131;65.4071;62.7492;
218206;65.3238;62.8859;
218274;65.3018;63.2678;
218347;65.2653;62.7099;
218418;65.2713;62.7796;
218494;65.4249;62.4426;
218568;65.2497;62.3342;
218636;65.3354;62.2806;
218709;65.3687;62.2263;
218783;65.3547;62.2558;
218862;65.2208;62.184;
218935;65.3798;62.23;
219005;65.3169;62.2085;
219078;65.2242;62.1221;
219148;65.2024;62.2946;
219221;65.1399;62.9331;
219294;65.1884;62.5967;
219368;65.2373;62.5604;
219446;65.2985;62.4652;
219518;65.2878;62.2752;
219590;65.2179;62.0751;
219659;65.2919;62.0741;
219740;65.3622;62.194;
219804;65.2886;62.1282;
219878;65.302;62.1095;
219948;65.2641;62.1005;
220021;65.1993;62.1677;
220093;65.3204;62.2153;
220172;65.316;62.2249;
220243;65.1614;62.7533;
220316;65.1832;62.808;
220392;65.0416;62.4967;
220459;65.2548;62.535;
220534;65.1955;62.3135;
220604;65.1693;62.1602;
220679;65.2427;62.41;
220751;65.2388;62.4288;
220823;65.2438;62.4575;
220894;65.302;62.4444;
220969;65.3369;62.4652;
221044;65.3812;62.4969;
221119;65.3141;62.638;
221188;65.2748;62.8136;
221268;65.1776;63.1177;
221334;65.1208;62.8411;
221402;65.1181;62.7594;
221487;65.2095;62.6159;
221551;65.1482;62.4536;
221625;65.2059;62.3666;
221700;65.1753;62.1812;
221772;65.2288;62.2745;
221845;65.1375;62.2956;
221916;65.2156;62.1782;
221994;65.1893;62.1963;
222065;65.1705;62.2915;
222136;65.1178;62.4554;
222207;65.0474;62.9041;
222282;65.0884;62.7496;
222352;65.06;62.7492;
222422;65.1861;62.7623;
222499;65.2371;62.7318;
222570;65.0934;62.75;
222649;65.1833;62.8915;
222720;65.2539;62.9117;
222794;65.2437;62.8556;
222869;65.1713;62.7347;
222934;65.2833;62.7284;
223008;65.2454;62.7117;
223081;65.178;62.8697;
223156;65.1252;63.2488;
223224;65.043;63.7534;
223304;65.1581;63.8504;
223374;65.2772;64.3513;
223450;65.2641;64.9698;
223521;65.1984;65.9837;
223593;65.4267;66.7504;
223667;65.4768;67.5116;
223733;65.5225;68.2339;
223813;65.6135;69.0324;
223887;65.5894;69.828;
223960;65.7303;70.539;
224025;65.7714;71.4692;
224099;65.8796;72.3072;
224173;65.7655;73.1096;
224251;65.844;73.8909;
224324;65.877;74.1393;
224397;66.099;74.8175;
224465;66.241;75.6585;
224538;66.245;76.2096;
224614;66.3898;76.728;
224685;66.6242;77.5876;
224757;66.5933;78.2867;
224831;66.7158;78.652;
224905;66.8947;79.0528;
224974;66.9077;78.9644;
225050;67.1416;78.0895;
225120;67.1827;76.4041;
225195;67.2137;75.3697;
225265;67.1674;73.9585;
225337;67.1485;72.8156;
225417;67.1061;72.0388;
225484;66.8978;71.1358;
225559;66.7586;70.3547;
225627;66.6422;69.4133;
225705;66.5227;68.7048;
225774;66.3693;67.9451;
225850;66.3055;67.3557;
225924;66.2298;66.5449;
225996;66.1167;65.9077;
226066;65.9699;65.5535;
226140;65.7118;65.5404;
226213;65.5814;65.4768;
226286;65.619;64.7706;
226360;65.5854;64.3885;
226431;65.518;63.9052;
226514;65.4307;63.6372;
226582;65.4923;63.3573;
226654;65.421;63.2741;
226724;65.3593;63.1631;
226799;65.3677;63.0044;
226871;65.3787;62.9261;
226942;65.3649;62.9295;
227019;65.3497;62.852;
227089;65.2551;63.0182;
227164;65.1982;63.6367;
227231;65.191;63.2417;
227305;65.2472;63.2794;
227378;65.3551;63.0547;
227451;65.2382;62.757;
227523;65.2413;62.59;
227594;65.3456;62.623;
227677;65.2962;62.6403;
227750;65.3445;62.6635;
227822;65.2318;62.6591;
227894;65.2727;62.5963;
227968;65.2404;62.6289;
228043;65.3528;62.7027;
228113;65.2233;62.9366;
228184;65.1568;63.4153;
228254;65.1883;63.0214;
228330;65.1504;63.0362;
228399;65.2785;62.797;
228474;65.2507;62.6916;
228552;65.3979;62.5227;
228617;65.3367;62.5502;
228698;65.3346;62.5038;
228767;65.3355;62.525;
228839;65.3341;62.4429;
228915;65.2269;62.5372;
228985;65.3599;62.5405;
229055;65.3439;62.5812;
229130;65.1675;62.8717;
229204;65.1911;63.2355;
229273;65.2401;62.8181;
229351;65.2589;62.9654;
229419;65.3156;62.7781;
229494;65.2047;62.6644;
229569;65.2676;62.3917;
229641;65.3069;62.4755;
229718;65.2579;62.5372;
229783;65.2756;62.5309;
229857;65.3136;62.598;
229930;65.2237;62.6237;
230009;65.3275;62.8586;
230074;65.2926;63.3926;
230148;65.2358;63.9619;
230222;65.1469;64.7514;
230296;65.2399;65.4253;
230369;65.1909;66.1795;
230446;65.3326;67.0095;
230516;65.379;67.7097;
230585;65.4713;68.5888;
230658;65.4919;69.486;
230727;65.6001;70.4634;
230806;65.725;71.3607;
230881;65.8158;72.2775;
230947;65.8653;73.065;
231021;65.9197;73.898;
231103;66.0378;74.5551;
231169;66.0703;75.3568;
231242;66.0517;75.9836;
231313;66.1969;76.4787;
231387;66.2857;77.1737;
231460;66.3994;77.739;
231533;66.4064;78.4349;
231604;66.5834;79.1673;
231680;66.6829;79.8118;
231751;66.858;79.9016;
231826;66.8948;79.8414;
231897;67.0952;78.819;
231968;67.137;77.3557;
232046;67.1944;76.0584;
232117;66.9956;75.3673;
232190;66.885;74.3368;
232258;66.8203;73.2608;
232330;66.7737;72.7342;
232408;66.6467;71.9253;
232482;66.5193;71.2554;
232554;66.5221;70.5202;
232621;66.4559;69.8885;
232697;66.2613;69.2268;
232769;66.1596;68.5773;
232847;66.2203;67.9495;
232918;66.1317;67.4569;
232988;66.0505;66.8917;
233062;65.9502;66.6531;
233132;65.848;66.5928;
233204;65.8024;65.5968;
233280;65.8082;65.261;
233351;65.8014;64.8042;
233429;65.5857;64.4328;
233498;65.7294;64.0319;
233571;65.6555;63.773;
233646;65.6394;63.5188;
233718;65.4717;63.1722;
233790;65.4474;63.1083;
233865;65.402;62.9148;
233939;65.4164;62.8036;
234009;65.2734;62.7813;
234086;65.2784;63.242;
234149;65.1796;63.2407;
234226;65.2648;63.1364;
234303;65.2735;62.935;
234373;65.328;62.6704;
234448;65.229;62.5803;
234523;65.2802;62.4576;
234602;65.2907;62.474;
234669;65.2613;62.4653;
234736;65.2216;62.4643;
234814;65.2149;62.3995;
234885;65.2195;62.4384;
234956;65.1944;62.4012;
235038;65.1646;62.4565;
235101;65.08;62.8928;
235176;65.1726;62.7673;
235249;65.1336;62.8892;
235319;65.2254;62.6467;
235392;65.1721;62.4398;
235471;65.2939;62.2224;
235540;65.2543;62.2634;
235612;65.2298;62.2543;
235683;65.1517;62.3443;
235758;65.2778;62.297;
235830;65.1947;62.241;
235901;65.2199;62.3551;
235984;65.2528;62.3746;
236051;65.1779;62.468;
236127;65.1225;62.8845;
236192;65.0586;62.9395;
236267;65.1217;62.714;
236337;65.156;62.6626;
236414;65.2608;62.4041;
236488;65.2143;62.2799;
236562;65.2123;62.2009;
236634;65.2516;62.231;
236706;65.2449;62.2038;
236783;65.2736;62.2546;
236850;65.1818;62.2425;
236928;65.1525;62.2867;
237000;65.1417;62.3329;
237073;65.1262;62.4161;
237144;65.1324;62.8004;
237214;65.1474;63.0329;
237291;65.1092;62.7287;
237366;65.1435;62.8454;
237434;65.224;62.7696;
237512;65.1084;62.874;
237578;65.2465;63.025;
237656;65.2677;63.1381;
237728;65.3062;63.3063;
237797;65.3488;63.4792;
237873;65.2153;63.7722;
237943;65.2918;64.3091;
238017;65.2936;65.0192;
238095;65.3895;65.7036;
238167;65.2932;66.4364;
238237;65.3093;67.4291;
238308;65.3681;67.8882;
238379;65.5069;68.6903;
238450;65.5234;69.4239;
238528;65.4788;70.1867;
238604;65.7056;71.0446;
238674;65.7686;71.9645;
238739;65.846;72.7717;
238815;65.9756;73.5203;
238889;66.0417;74.2617;
238966;66.0718;74.9506;
239037;66.2226;75.6471;
239110;66.3543;76.1358;
239184;66.3046;76.7328;
239257;66.33;77.5603;
239328;66.3405;78.0278;
239399;66.5201;78.7579;
239476;66.6186;79.333;
239547;66.6536;79.9344;
239621;66.7984;80.5267;
239694;66.972;81.2255;
239765;66.9672;81.4542;
239836;67.1679;81.0404;
239917;67.2643;79.7471;
239986;67.338;78.4284;
240064;67.4287;76.9987;
240136;67.2622;76.0652;
240202;67.0481;75.294;
240271;67.0521;73.9849;
240346;66.9316;73.2859;
240415;66.8254;72.503;
240492;66.6957;71.6904;
240570;66.5465;71.0164;
240635;66.4897;70.466;
240711;66.4605;69.6775;
240788;66.3561;68.925;
240859;66.3154;68.41;
240934;66.226;67.8665;
241010;66.1533;67.3347;
241078;65.9986;66.7459;
241149;65.8924;66.3237;
241223;65.827;66.0327;
241291;65.8038;65.3723;
241370;65.8736;65.1001;
241443;65.7825;64.4593;
241512;65.7824;64.1719;
241584;65.8048;63.8237;
241659;65.6596;63.6244;
241734;65.6532;63.3828;
241807;65.6411;63.1142;
241876;65.5324;62.9216;
241951;65.5134;62.7493;
242030;65.5886;62.692;
242099;65.4982;62.6806;
242168;65.4134;63.0671;
242238;65.3352;62.9372;
242314;65.3687;62.8705;
242386;65.4571;62.6276;
242463;65.4073;62.4545;
242535;65.3418;62.2285;
242605;65.4262;62.2313;
242675;65.4422;62.2193;
242751;65.4158;62.1593;
242825;65.3911;62.178;
242898;65.3851;62.0915;
242965;65.4048;62.1742;
243044;65.3427;62.2106;
243121;65.3837;62.4857;
243192;65.3501;62.8938;
243262;65.2532;62.3923;
243336;65.3533;62.5367;
243410;65.4842;62.3623;
243483;65.27;62.1687;
243550;65.4311;61.9585;
243631;65.4407;62.0005;
243695;65.3763;62.1032;
243771;65.2342;62.0888;
243843;65.3807;62.113;
243917;65.2966;62.3165;
243991;65.3565;62.7711;
244066;65.2769;62.9511;
244134;65.327;63.5716;
244213;65.2359;64.6378;
244281;65.2593;64.9613;
244353;65.3982;66.0029;
244425;65.426;66.72;
244498;65.4914;67.5409;
244572;65.6415;68.5366;
244650;65.7834;69.593;
244715;65.8185;70.5196;
244787;65.8908;71.4174;
244863;66.0684;72.1628;
244941;66.1379;72.8101;
245009;66.2935;73.4743;
245083;66.3111;74.2591;
245151;66.3192;75.0743;
245227;66.2201;75.9262;
245302;66.316;76.3494;
245382;66.4702;76.9896;
245444;66.6174;77.4371;
245519;66.5429;78.0882;
245590;66.7881;78.44;
245669;66.8522;78.8147;
245742;66.9728;78.8699;
245814;67.0303;77.9199;
245880;67.1594;76.5599;
245956;67.2755;75.2208;
246029;67.1011;74.1606;
246104;66.9333;73.456;
246174;66.7429;72.9487;
246244;66.7521;71.5841;
246322;66.6784;70.6908;
246390;66.6481;69.9596;
246466;66.5381;69.0844;
246537;66.4357;68.377;
246618;66.4699;67.7966;
246685;66.3;67.2258;
246756;66.1185;66.703;
246828;66.0354;66.3241;
246901;65.9897;65.9735;
246975;65.9526;65.4697;
247055;65.864;64.8569;
247128;65.776;64.6515;
247195;65.599;64.6847;
247265;65.6511;64.0702;
247338;65.6031;63.8472;
247413;65.5608;63.3664;
247492;65.6417;63.2867;
247560;65.6686;63.4969;
247634;65.6847;63.5582;
247707;65.6669;63.6751;
247776;65.6835;63.6016;
247851;65.7181;63.6221;
247925;65.7208;63.6163;
247997;65.7009;63.7787;
248068;65.6919;63.9178;
248146;65.3778;64.2203;
248210;65.4563;63.5478;
248290;65.3659;63.35;
248364;65.4461;63.1131;
248435;65.4515;62.8046;
248509;65.3624;62.5626;
248578;65.3776;62.4017;
248656;65.2872;62.4024;
248723;65.3429;62.3554;
248796;65.2792;62.2421;
248865;65.1987;62.2244;
248943;65.3236;62.1998;
249016;65.1746;62.4098;
249088;65.2858;62.9912;
249161;65.16;62.5221;
249233;65.2028;62.561;
249304;65.2667;62.3524;
249380;65.1521;62.1695;
249454;65.192;62.042;
249525;65.316;61.9998;
249598;65.3314;62.0669;
249676;65.2733;62.0515;
249748;65.3211;62.041;
249819;65.3374;62.042;
249893;65.185;62.1289;
249968;65.2563;62.096;
250035;65.1371;62.5286;
250108;65.1557;62.818;
250179;65.1522;62.4104;
250253;65.1662;62.5272;
250328;65.2159;62.1665;
250399;65.2318;62.1252;
250472;65.2204;61.9759;
250551;65.2049;62.0381;
250622;65.2559;62.0438;
250688;65.249;62.0386;
250764;65.3122;62.0105;
250840;65.2481;62.0472;
250914;65.1854;62.1205;
250982;65.265;62.1712;
251052;65.147;62.3387;
251129;65.0777;62.7601;
251202;65.0726;62.1749;
251273;65.1424;62.3564;
251343;65.1817;62.0653;
251418;65.159;62.0412;
251492;65.134;61.8066;
251566;65.2921;61.9046;
251638;65.2245;61.9892;
251713;65.2165;62.146;
251785;65.2809;62.4691;
251860;65.2252;62.6547;
251929;65.3443;63.1987;
252006;65.309;63.7209;
252075;65.2081;64.6373;
252153;65.2582;65.5907;
252224;65.3865;65.566;
252299;65.4873;66.5339;
252368;65.6017;66.9964;
252439;65.6662;67.7487;
252511;65.7286;68.3132;
252584;65.8501;69.1392;
252658;65.8295;69.8529;
252731;66.0362;70.6926;
252804;66.0187;71.623;
252875;66.0866;72.2548;
252947;66.1343;73.1472;
253021;66.1772;73.9406;
253093;66.1578;74.8904;
253164;66.1968;75.3211;
253244;66.3192;75.9301;
253316;66.4854;76.4902;
253389;66.4147;77.048;
253463;66.5823;77.8096;
253533;66.6733;78.362;
253606;66.6924;78.8499;
253679;66.9249;78.6178;
253753;66.8832;77.9951;
253827;66.8641;77.495;
253903;67.1042;75.9131;
253972;67.0635;74.6878;
254043;66.8798;73.8926;
254115;66.7201;72.6011;
254187;66.7995;71.8301;
254268;66.7628;70.9421;
254338;66.7378;69.8966;
254407;66.5252;69.4308;
254484;66.3855;68.7486;
254559;66.3714;68.1185;
254629;66.1843;67.5721;
254700;66.1561;66.9868;
254776;66.1119;66.3102;
254843;66.0615;65.6972;
254920;65.9653;65.0988;
254992;65.7686;64.9703;
255063;65.6531;65.1179;
255135;65.6693;64.3239;
255210;65.5543;64.1261;
255279;65.6116;63.6207;
255357;65.46;63.3496;
255423;65.4874;63.0587;
255498;65.3888;62.9441;
255571;65.3823;62.7088;
255648;65.3406;62.5586;
255718;65.3914;62.4095;
255785;65.2511;62.3996;
255862;65.2368;62.2491;
255936;65.1564;62.2179;
256013;65.1328;62.6606;
256085;65.1713;62.7034;
256155;65.1605;62.5262;
256230;65.18;62.4302;
256299;65.2671;62.2182;
256375;65.2951;62.0903;
256449;65.2522;61.9117;
256520;65.169;61.961;
256593;65.2376;61.954;
256671;65.1315;61.9112;
256735;65.2401;61.9711;
256811;65.1363;61.8946;
256884;65.218;61.9205;
256959;65.0865;62.141;
257031;65.0481;62.661;
257103;65.1074;62.2105;
257174;65.1962;62.3637;
257247;65.1945;62.0875;
257319;65.0807;61.9633;
257398;65.1349;61.789;
257470;65.1138;61.7244;
257538;65.2207;61.8758;
257624;65.2251;61.9202;
257685;65.0971;61.8352;
257755;65.2356;61.8112;
257830;65.1809;61.882;
257905;65.2473;61.8826;
257984;65.1074;62.197;
258053;65.0611;62.6271;
258124;65.1115;62.1415;
258201;65.0685;62.33;
258271;65.2363;62.0358;
258340;65.1088;61.9876;
258417;65.1651;61.8511;
258487;65.1122;61.9046;
258557;65.1561;61.8972;
258634;65.1962;61.9252;
258703;65.1095;61.8785;
258780;65.185;61.8707;
258861;65.1674;61.9653;
258930;65.191;62.0581;
258995;65.0613;62.2961;
259072;65.1092;62.8123;
259142;65.1413;62.4809;
259216;65.054;63.0985;
259288;65.2572;63.8435;
259362;65.1536;64.5639;
259436;65.3333;65.2843;
259506;65.5206;66.3106;
259580;65.3812;67.2072;
259653;65.5762;67.9965;
259727;65.6171;68.6386;
259797;65.7269;69.4897;
259874;65.7947;70.2508;
259943;65.8523;70.9343;
260013;65.7915;71.7525;
260090;65.8181;72.6285;
260159;65.9516;73.2157;
260240;65.9667;74.0816;
260307;66.1268;74.5898;
260381;66.0494;75.1446;
260455;66.2335;75.7115;
260526;66.3602;76.1594;
260600;66.3849;76.7;
260674;66.5284;76.3502;
260745;66.4694;75.6816;
260820;66.7138;74.8166;
260890;66.775;73.4394;
260969;66.6929;72.4273;
261037;66.4781;71.6713;
261113;66.4444;70.7454;
261182;66.3297;69.863;
261254;66.34;69.0744;
261327;66.2522;68.3452;
261399;66.0591;67.7323;
261474;66.0672;67.0257;
261545;66.0069;66.2068;
261618;65.8634;65.6007;
261703;65.8065;65.1375;
261766;65.7183;64.5088;
261837;65.644;64.024;
261908;65.6313;63.6534;
261988;65.5224;63.4842;
262060;65.3598;63.7792;
262129;65.3173;63.2521;
262200;65.2633;63.1734;
262275;65.393;62.8679;
262346;65.3368;62.6105;
262421;65.3626;62.4362;
262491;65.3298;62.4889;
262565;65.3825;62.4549;
262640;65.3429;62.3447;
262713;65.3799;62.3694;
262787;65.3567;62.357;
262857;65.2875;62.3637;
262931;65.2406;62.2889;
263007;65.2304;62.5871;
263077;65.1746;63.0932;
263150;65.2923;62.6482;
263227;65.2795;62.6697;
263297;65.3136;62.3538;
263366;65.284;62.2326;
263451;65.3127;62.0628;
263511;65.2874;62.0815;
263588;65.224;62.1075;
263655;65.2489;62.0593;
263734;65.3153;61.9988;
263807;65.2766;62.0741;
263881;65.2714;62.1046;
263953;65.2889;62.0976;
264027;65.104;62.3527;
264092;65.1465;62.8252;
264172;65.2425;62.4292;
264244;65.2297;62.4395;
264314;65.2521;62.1222;
264387;65.1661;62.032;
264461;65.2191;61.8327;
264539;65.2373;61.9402;
264614;65.2865;61.8737;
264681;65.2347;61.8955;
264751;65.2354;61.8848;
264824;65.2578;61.941;
264896;65.2551;61.9013;
264976;65.175;61.9172;
265052;65.1942;62.4077;
265120;65.2323;62.3709;
265190;65.2428;62.1998;
265265;65.2208;62.1085;
265335;65.1498;61.8801;
265414;65.2444;61.7092;
265481;65.3021;61.8057;
265555;65.1845;61.7693;
265629;65.2797;61.8021;
265698;65.287;61.8118;
265770;65.1874;61.797;
265845;65.193;61.8263;
265916;65.263;61.9856;
265991;65.1658;62.1946;
266063;65.0529;62.9956;
266138;65.0277;63.8852;
266208;65.1842;64.9003;
266281;65.2025;65.8203;
266351;65.2951;66.6769;
266425;65.4975;67.5137;
266502;65.4901;68.4504;
266574;65.603;69.2239;
266646;65.7245;69.9984;
266714;65.8923;70.8916;
266790;65.8503;71.6966;
266861;66.0508;72.2626;
266936;66.034;73.0588;
267010;66.0005;73.783;
267082;66.1455;74.0927;
267153;66.2294;74.9102;
267228;66.2437;75.2797;
267297;66.2748;75.9473;
267377;66.4839;76.515;
267444;66.5205;77.0266;
267518;66.5514;77.6218;
267592;66.5481;78.5239;
267665;66.6654;78.8472;
267735;66.7453;78.1642;
267815;66.8248;76.9564;
267885;66.7576;76.2333;
267960;66.7565;75.0184;
268035;66.7665;73.9756;
268104;66.7878;73.4322;
268177;66.7628;72.3451;
268251;66.5198;71.7204;
268324;66.5426;70.9794;
268396;66.4335;70.1231;
268468;66.3812;69.4477;
268539;66.2304;68.644;
268610;66.1101;67.8543;
268688;66.1525;67.1989;
268758;65.9543;66.4551;
268833;65.8403;66.2283;
268902;65.7992;65.2974;
268975;65.7909;64.9645;
269053;65.8324;64.2582;
269121;65.7504;63.6909;
269192;65.6789;63.4915;
269266;65.6934;63.0975;
269339;65.5497;62.8253;
269416;65.5728;62.6269;
269485;65.515;62.5179;
269561;65.4744;62.3351;
269634;65.4233;62.1024;
269705;65.3782;62.0858;
269778;65.2593;62.5181;
269851;65.3014;62.5363;
269924;65.2909;62.386;
269994;65.3568;62.1833;
270071;65.3839;61.9652;
270146;65.3172;61.7867;
270213;65.2902;61.8248;
270286;65.2774;61.779;
270361;65.3263;61.6971;
270433;65.3483;61.6843;
270505;65.3236;61.6522;
270580;65.3315;61.7295;
270654;65.3727;61.7153;
270727;65.2466;61.9512;
270801;65.2707;62.3848;
270870;65.3626;61.9601;
270951;65.2536;62.0572;
271020;65.3758;61.8591;
271087;65.3409;61.7785;
271163;65.393;61.6385;
271233;65.3378;61.6234;
271309;65.2945;61.5683;
271385;65.2812;61.6616;
271456;65.3652;61.5737;
271527;65.3216;61.5849;
271600;65.3123;61.5711;
271670;65.2728;61.6304;
271751;65.1754;61.8948;
271814;65.1843;62.0848;
271889;65.232;61.8406;
271964;65.2456;61.8206;
272038;65.2437;61.5968;
272115;65.2405;61.4936;
272179;65.3215;61.4222;
272255;65.3548;61.4595;
272329;65.2529;61.4837;
272406;65.2503;61.4252;
272473;65.3225;61.4905;
272548;65.2759;61.4651;
272626;65.3229;61.4443;
272693;65.2659;61.7222;
272766;65.2529;62.2065;
272840;65.2144;61.9701;
272910;65.2085;62.0885;
272988;65.2994;62.0493;
273058;65.2561;62.0754;
273127;65.3538;62.0667;
273201;65.2898;62.3905;
273281;65.3793;62.7956;
273349;65.3763;63.251;
273418;65.3846;63.7443;
273495;65.5026;64.3574;
273566;65.4974;65.1655;
273638;65.5455;65.7494;
273710;65.4866;66.7781;
273791;65.4602;67.811;
273862;65.5755;68.2534;
273933;65.589;69.3308;
274005;65.7257;70.2727;
274076;65.7169;71.1693;
274149;65.8336;72.0365;
274227;65.9178;73.1393;
274295;66.0777;74.1564;
274373;66.0942;74.9354;
274445;66.2555;75.7645;
274511;66.3148;76.5649;
274582;66.4269;77.346;
274657;66.4271;78.242;
274730;66.3752;79.0122;
274805;66.4737;79.3199;
274879;66.5249;80.0227;
274950;66.7627;80.2039;
275020;66.7942;79.6018;
275095;66.8789;78.1194;
275166;67.0532;76.9029;
275240;66.9925;75.8057;
275315;66.906;74.5107;
275386;66.9102;73.5625;
275464;66.8199;72.5901;
275546;66.7643;71.4518;
275605;66.4713;70.7608;
275678;66.3419;70.0437;
275750;66.3786;68.6714;
275823;66.3228;67.9909;
275892;66.284;67.0628;
275975;66.1403;66.3098;
276041;66.0921;65.5722;
276114;66.1252;64.9329;
276186;65.8927;64.4706;
276263;65.8646;63.9232;
276334;65.8148;63.5185;
276407;65.6924;63.2259;
276479;65.6084;62.9511;
276550;65.4604;63.0951;
276622;65.5354;63.4145;
276696;65.3898;62.9606;
276770;65.4792;62.902;
276845;65.4519;62.5382;
276920;65.406;62.3486;
276987;65.457;62.2247;
277058;65.6879;62.2181;
277131;65.5499;62.5042;
277205;65.5607;62.3962;
277286;65.5335;62.4249;
277352;65.5368;62.3703;
277426;65.4535;62.474;
277506;65.355;62.8671;
277573;65.3737;62.9751;
277649;65.4489;62.7561;
277720;65.4169;62.5525;
277791;65.3365;62.1473;
277864;65.3076;62.1105;
277936;65.4013;61.9191;
278009;65.2479;61.914;
278080;65.2711;61.8811;
278156;65.2918;61.8206;
278227;65.2371;61.754;
278293;65.2059;61.7338;
278375;65.1895;62.0019;
278447;65.1589;62.4583;
278520;65.0756;62.0957;
278594;65.1529;62.2064;
278664;65.3198;62.0052;
278737;65.1028;61.8247;
278813;65.133;61.6944;
278883;65.2801;61.7167;
278954;65.0742;61.6899;
279034;65.2168;61.8067;
279104;65.2164;61.7025;
279178;65.2371;61.764;
279247;65.202;61.8381;
279321;65.0828;62.0311;
279397;64.9756;62.5331;
279467;65.0908;62.0591;
279538;65.0465;62.1448;
279611;65.1796;61.9591;
279681;65.1592;61.8607;
279755;65.2547;61.7374;
279831;65.1883;61.6459;
279900;65.2721;61.7234;
279975;65.2172;61.7163;
280045;65.1047;61.6731;
280120;65.1748;61.7347;
280195;65.2009;61.8383;
280265;65.3177;61.8663;
280341;65.1773;61.9209;
280412;65.136;62.3958;
280489;65.1975;62.5587;
280562;65.1537;62.9588;
280629;65.1659;63.9508;
280700;65.2203;65.0249;
280778;65.1695;65.9147;
280849;65.4497;66.8397;
280921;65.4359;67.7549;
280995;65.5205;68.4331;
281071;65.6732;69.0703;
281140;65.8101;69.6477;
281210;65.8024;70.4425;
281290;65.8979;71.3755;
281361;65.8171;72.3095;
281436;65.9282;73.2227;
281506;66.0178;73.5775;
281578;66.0444;74.5409;
281654;66.1702;75.0763;
281725;66.1231;75.6277;
281796;66.3048;76.2145;
281872;66.4525;76.8358;
281945;66.5489;77.2863;
282014;66.5517;77.7304;
282088;66.66;78.1276;
282159;66.7311;77.3816;
282239;66.859;75.8435;
282307;66.8395;74.7051;
282376;66.767;73.5655;
282448;66.6729;72.1131;
282528;66.5933;71.3127;
282599;66.6071;70.157;
282674;66.4019;69.3985;
282746;66.3732;68.4925;
282823;66.3544;67.6926;
282887;66.2572;67.0963;
282960;66.1387;66.3899;
283036;66.0033;65.7791;
283112;65.9575;65.4699;
283183;65.7889;65.0799;
283252;65.6735;64.6502;
283326;65.5821;64.5257;
283400;65.566;63.6798;
283471;65.5161;63.5223;
283545;65.5569;63.063;
283617;65.4295;62.7355;
283691;65.4433;62.5173;
283762;65.4618;62.4203;
283835;65.3508;62.4006;
283909;65.3525;62.1962;
